Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","-0.01115"
"","0.02000","0.00101","0.03690"
"","0.04000","0.01760","0.09144"
"","0.06000","0.05168","0.14950"
"","0.08000","0.09529","0.26359"
"","0.10000","0.14411","0.36135"
"","0.12000","0.19312","0.49247"
"","0.14000","0.24089","0.60395"
"","0.16000","0.28790","0.73000"
"","0.18000","0.33454","0.83816"
"","0.20000","0.38099","0.95921"
"","0.22000","0.42733","1.06595"
"","0.24000","0.47357","1.18515"
"","0.26000","0.51979","1.29204"
"","0.28000","0.56598","1.40678"
"","0.30000","0.61220","1.51380"
"","0.32000","0.65838","1.62516"
"","0.34000","0.70448","1.73310"
"","0.36000","0.75071","1.84484"
"","0.38000","0.79704","1.95144"
"","0.40000","0.84329","2.06356"
"","0.42000","0.88948","2.16819"
"","0.44000","0.93568","2.27937"
"","0.46000","0.98194","2.38659"
"","0.48000","1.02816","2.49154"
"","0.50000","1.07437","2.60084"
"","0.52000","1.12056","2.70334"
"","0.54000","1.16675","2.81289"
"","0.56000","1.21293","2.91716"
"","0.58000","1.25906","3.02403"
"","0.60000","1.30519","3.13117"
"","0.62000","1.35148","3.23448"
"","0.64000","1.39775","3.34043"
"","0.66000","1.44392","3.44652"
"","0.68000","1.49008","3.54876"
"","0.70000","1.53627","3.65558"
"","0.72000","1.58244","3.75840"
"","0.74000","1.62867","3.86569"
"","0.76000","1.67495","3.96887"
"","0.78000","1.72116","4.07515"
"","0.80000","1.76741","4.17886"
"","0.82000","1.81364","4.28242"
"","0.84000","1.85981","4.38429"
"","0.86000","1.90593","4.48916"
"","0.88000","1.95205","4.58909"
"","0.90000","1.99823","4.69164"
"","0.92000","2.04440","4.79223"
"","0.94000","2.09061","4.89494"
"","0.96000","2.13685","4.99435"
"","0.98000","2.18306","5.09723"
"","1.00000","2.22930","5.19685"
"","1.02000","2.27558","5.30087"
"","1.04000","2.32181","5.39675"
"","1.06000","2.36797","5.50043"
"","1.08000","2.41414","5.59680"
"","1.10000","2.46035","5.69860"
"","1.12000","2.50650","5.79756"
"","1.14000","2.55256","5.89760"
"","1.16000","2.59872","5.99857"
"","1.18000","2.64499","6.09478"
"","1.20000","2.69128","6.19278"
"","1.22000","2.73749","6.28896"
"","1.24000","2.78371","6.38197"
"","1.26000","2.82993","6.47989"
"","1.28000","2.87616","6.57389"
"","1.30000","2.92233","6.66992"
"","1.32000","2.96848","6.76702"
"","1.34000","3.01468","6.86427"
"","1.36000","3.06094","6.96267"
"","1.38000","3.10717","7.06018"
"","1.40000","3.15342","7.15652"
"","1.42000","3.19962","7.25523"
"","1.44000","3.24580","7.35034"
"","1.46000","3.29196","7.44818"
"","1.48000","3.33815","7.54568"
"","1.50000","3.38436","7.64281"
"","1.52000","3.43058","7.74040"
"","1.54000","3.47674","7.83541"
"","1.56000","3.52288","7.93319"
"","1.58000","3.56907","8.02887"
"","1.60000","3.61529","8.12356"
"","1.62000","3.66151","8.22095"
"","1.64000","3.70768","8.31506"
"","1.66000","3.75385","8.41165"
"","1.68000","3.80006","8.50816"
"","1.70000","3.84626","8.60425"
"","1.72000","3.89244","8.70061"
"","1.74000","3.93864","8.79786"
"","1.76000","3.98488","8.89246"
"","1.78000","4.03111","8.99013"
"","1.80000","4.07728","9.08294"
"","1.82000","4.12341","9.18272"
"","1.84000","4.16966","9.27710"
"","1.86000","4.21588","9.37304"
"","1.88000","4.26208","9.46897"
"","1.90000","4.30827","9.56421"
"","1.92000","4.35450","9.66079"
"","1.94000","4.40070","9.75601"
"","1.96000","4.44681","9.85016"
"","1.98000","4.49291","9.94630"
"","2.00000","4.53912","10.04098"
"","2.02000","4.58545","10.13708"
"","2.04000","4.63174","10.23344"
"","2.06000","4.67798","10.32606"
"","2.08000","4.72420","10.42275"
"","2.10000","4.77042","10.51632"
"","2.12000","4.81658","10.61316"
