Time (s)	Encoder (rad)	Torque (Nm)	Marker	Normal force (N)	Gap (um)
0	0	1.16162345376E-05	0	0.00021009835	9499.984375	
0.00208	-5.1302688078125E-07	1.17093447810281E-05	0	0.00319731489	9499.984375	
0.006176	1.4952845496875E-06	1.11832640571094E-05	0	-0.00407208802	9499.984375	
0.010272	3.7174562321875E-06	1.06507472819344E-05	0	-0.00042783664	9499.984375	
0.014368	3.48640669953125E-06	1.08584667857531E-05	0	0.00943914587	9499.984375	
0.018464	3.63169269375E-06	1.09824560848406E-05	0	-0.00036289715	9499.984375	
0.02256	3.82891225921875E-06	1.0960510193325E-05	0	-0.00418668712	9499.984375	
0.026656	3.3252114775E-06	1.11427686649125E-05	0	0.00386580964	9499.984375	
0.030752	5.2224326103125E-06	1.07894019509719E-05	0	0.00028649775	9499.984375	
0.034848	6.85129981421875E-06	1.04753895246E-05	0	-0.00041637673	9499.984375	
0.038944	5.30828758109375E-06	1.09672152346969E-05	0	0.00875919121	9499.984375	
0.04304	5.0933301409375E-06	1.11206994562125E-05	0	0.00049277613	9499.984375	
0.047136	6.445248775625E-06	1.07881471445344E-05	0	-0.00778127889	9499.984375	
0.051232	6.8067722628125E-06	1.07562584745E-05	0	0.00478260244	9499.984375	
0.055328	7.41123148734375E-06	1.0745995023225E-05	0	0.00297575663	9499.984375	
0.059424	8.3655108590625E-06	1.05774055283531E-05	0	-0.00440060544	9499.984375	
0.06352	6.33525566609375E-06	1.10792877187781E-05	0	0.00623801101	9499.984375	
0.067616	4.996228991875E-06	1.13875369297594E-05	0	-0.00130642974	9499.984375	
0.071712	6.0222827534375E-06	1.10221582086E-05	0	-0.00854145292	9499.984375	
0.075808	5.70583541171875E-06	1.10121243244031E-05	0	0.0048513619	9499.984375	
0.079904	5.35308942953125E-06	1.1112929271675E-05	0	0.00635261011	9499.984375	
0.084	5.6613078603125E-06	1.09771154651812E-05	0	-0.00224614236	9499.984375	
0.088096	3.94466560640625E-06	1.12943307729656E-05	0	0.00356785198	9499.984375	
0.092192	2.79993266265625E-06	1.15042836880125E-05	0	0.00196728455	9499.984375	
0.096288	4.69230788125E-06	1.09788933480188E-05	0	-0.00734198234	9499.984375	
0.100384	5.1408749596875E-06	1.08269055192375E-05	0	0.0031705751	9499.984375	
0.10448	3.940734015625E-06	1.11728068560281E-05	0	0.00838483415	9499.984375	
0.108576	3.791516430625E-06	1.11799789642406E-05	0	-0.00653978864	9499.984375	
0.112672	2.66680717015625E-06	1.13284533349969E-05	0	-0.00089387298	9499.984375	
0.116768	1.93132539703125E-06	1.14600553668562E-05	0	0.00072961427	9499.984375	
0.120864	4.1237815678125E-06	1.09057227481125E-05	0	-0.00280385798	9499.984375	
0.12496	4.94018096515625E-06	1.07202325489875E-05	0	0.00265487915	9499.984375	
0.129056	3.49481847515625E-06	1.11575424482156E-05	0	0.00883559061	9499.984375	
0.133152	3.75613211359375E-06	1.11449739511687E-05	0	-0.00296811669	9499.984375	
0.137248	4.69294790765625E-06	1.08928934340188E-05	0	-0.00449992466	9499.984375	
0.141344	5.10338769875E-06	1.08827045019E-05	0	0.00531739824	9499.984375	
0.14544	6.78985727921875E-06	1.06097420344781E-05	0	-0.00254410002	9499.984375	
0.149536	6.51510308625E-06	1.07265993695437E-05	0	-0.00008785931	9499.984375	
0.153632	3.85177034515625E-06	1.14005996570812E-05	0	0.00602027272	9499.984375	
0.157728	3.62062938015625E-06	1.13965544688187E-05	0	-0.00445790499	9499.984375	
0.161824	5.29347554140625E-06	1.08926595400219E-05	0	-0.00675752693	9499.984375	
0.16592	5.58258461234375E-06	1.08381581522156E-05	0	0.0092443274	9499.984375	
0.170016	6.3360785571875E-06	1.07906928150656E-05	0	0.00223850242	9499.984375	
0.174112	6.68361289578125E-06	1.07398265197781E-05	0	-0.00331573396	9499.984375	
0.178208	4.808244093125E-06	1.12162051299375E-05	0	0.00459542391	9499.984375	
0.182304	5.3222767296875E-06	1.11285232464656E-05	0	-0.00463362361	9499.984375	
0.1864	7.44689010140625E-06	1.05919713791719E-05	0	-0.0059591532	9499.984375	
