Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00058"
"","0.02000","0.00138","0.07128"
"","0.04000","0.02743","0.25039"
"","0.06000","0.08604","0.50587"
"","0.07300","0.13391","0.76454"
"","0.08600","0.18678","1.02132"
"","0.09900","0.24190","1.27692"
"","0.11100","0.29293","1.54268"
"","0.12300","0.34331","1.79858"
"","0.13600","0.39704","2.05345"
"","0.14900","0.45009","2.32223"
"","0.16200","0.50272","2.58736"
"","0.17600","0.55920","2.84825"
"","0.18900","0.61156","3.10664"
"","0.20200","0.66384","3.36122"
"","0.21600","0.72010","3.62118"
"","0.22900","0.77233","3.87750"
"","0.24200","0.82456","4.13058"
"","0.25600","0.88078","4.39134"
"","0.26900","0.93298","4.64854"
"","0.28200","0.98517","4.90096"
"","0.29600","1.04136","5.16235"
"","0.30900","1.09351","5.42053"
"","0.32200","1.14567","5.67540"
"","0.33600","1.20184","5.94004"
"","0.34900","1.25397","6.20244"
"","0.36200","1.30608","6.46118"
"","0.37500","1.35818","6.71507"
"","0.38800","1.41028","6.98315"
"","0.40100","1.46237","7.24828"
"","0.41400","1.51448","7.50905"
"","0.42600","1.56259","7.76351"
"","0.43800","1.61073","8.01783"
"","0.45100","1.66288","8.28701"
"","0.46300","1.71103","8.54648"
"","0.47500","1.75916","8.81016"
"","0.48700","1.80729","9.06854"
"","0.49900","1.85542","9.33079"
"","0.51100","1.90355","9.60153"
"","0.52300","1.95165","9.86795"
"","0.53500","1.99974","10.13572"
"","0.54600","2.04383","10.38794"
"","0.55700","2.08793","10.64086"
"","0.56900","2.13605","10.91304"
"","0.58000","2.18017","11.16887"
"","0.59100","2.22429","11.42725"
"","0.60200","2.26842","11.68227"
"","0.61300","2.31254","11.93890"
"","0.62400","2.35665","12.19987"
"","0.63500","2.40077","12.46090"
"","0.64600","2.44489","12.71754"
"","0.65700","2.48900","12.97802"
"","0.66800","2.53311","13.24276"
"","0.67900","2.57723","13.50474"
"","0.69000","2.62134","13.76682"
"","0.70100","2.66545","14.03322"
"","0.71200","2.70956","14.29913"
"","0.72300","2.75365","14.56180"
"","0.73400","2.79775","14.82578"
"","0.74500","2.84185","15.09235"
"","0.75600","2.88592","15.35585"
"","0.76700","2.93001","15.61957"
"","0.77800","2.97412","15.88666"
"","0.78900","3.01827","16.15256"
"","0.80000","3.06243","16.41767"
"","0.81100","3.10660","16.68276"
"","0.82200","3.15075","16.94988"
"","0.83300","3.19486","17.21534"
"","0.84400","3.23896","17.47899"
"","0.85500","3.28305","17.74280"
"","0.86600","3.32714","18.00957"
"","0.87700","3.37123","18.27278"
"","0.88800","3.41533","18.53608"
"","0.89900","3.45943","18.79934"
"","0.91000","3.50354","19.06376"
"","0.92100","3.54764","19.32618"
"","0.93200","3.59175","19.58779"
"","0.94300","3.63584","19.84909"
"","0.95400","3.67993","20.10846"
"","0.96500","3.72403","20.36649"
"","0.97600","3.76814","20.62613"
"","0.98700","3.81225","20.88558"
"","0.99800","3.85635","21.14230"
"","1.00900","3.90047","21.39906"
"","1.02000","3.94461","21.65802"
"","1.03100","3.98875","21.91383"
"","1.04200","4.03288","22.16593"
"","1.05300","4.07700","22.41941"
"","1.06400","4.12112","22.67097"
"","1.07600","4.16923","22.94144"
"","1.08800","4.21733","23.21211"
"","1.10000","4.26542","23.48210"
"","1.11200","4.31353","23.74981"
"","1.12400","4.36163","24.01556"
"","1.13600","4.40974","24.28178"
"","1.14800","4.45784","24.54867"
"","1.16000","4.50594","24.81044"
"","1.17200","4.55406","25.07260"
"","1.18400","4.60216","25.33553"
"","1.19600","4.65028","25.59458"
"","1.20800","4.69843","25.85100"
"","1.22000","4.74661","26.10824"
"","1.23700","4.81183","26.33629"
"","1.23800","4.81517","26.34236"
"","1.23900","4.81841","26.34774"
"","1.25900","4.85655","26.19473"
"","1.26900","4.85074","25.92734"
"","1.27700","4.83460","25.63862"
"","1.28300","4.81797","25.37658"
"","1.28900","4.79873","25.08685"
"","1.29400","4.78121","24.83048"
"","1.29900","4.76263","24.56583"
"","1.30400","4.74319","24.29498"
"","1.30900","4.72305","24.02192"
"","1.31400","4.70238","23.74921"
"","1.31900","4.68133","23.48097"
"","1.32400","4.66006","23.21567"
"","1.32900","4.63868","22.95587"
"","1.33400","4.61730","22.69647"
"","1.33900","4.59600","22.43937"
"","1.34400","4.57481","22.18510"
"","1.35000","4.54956","21.88542"
"","1.35600","4.52453","21.59503"
"","1.36200","4.49969","21.31422"
"","1.36800","4.47501","21.04252"
"","1.37400","4.45046","20.77521"
"","1.38000","4.42603","20.51088"
"","1.38600","4.40168","20.24873"
"","1.39200","4.37740","19.99162"
"","1.39800","4.35318","19.74073"
"","1.40500","4.32497","19.45609"
"","1.41200","4.29679","19.17585"
"","1.41900","4.26863","18.89807"
