Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.10918"
"","0.02000","0.00150","0.18445"
"","0.04000","0.02937","0.26951"
"","0.06000","0.09148","0.30754"
"","0.08000","0.17059","0.43550"
"","0.10000","0.25762","0.54570"
"","0.12000","0.34496","0.70171"
"","0.14000","0.43035","0.83519"
"","0.16000","0.51451","0.99082"
"","0.18000","0.59819","1.12603"
"","0.20000","0.68169","1.28477"
"","0.22000","0.76508","1.42535"
"","0.24000","0.84845","1.58533"
"","0.26000","0.93173","1.73217"
"","0.28000","1.01495","1.89302"
"","0.30000","1.09810","2.04571"
"","0.32000","1.18129","2.20781"
"","0.34000","1.26458","2.36651"
"","0.36000","1.34790","2.53009"
"","0.38000","1.43120","2.69094"
"","0.40000","1.51442","2.85636"
"","0.42000","1.59762","3.02036"
"","0.44000","1.68074","3.18734"
"","0.46000","1.76386","3.35239"
"","0.48000","1.84703","3.51759"
"","0.50000","1.93024","3.68601"
"","0.52000","2.01347","3.85095"
"","0.54000","2.09667","4.02167"
"","0.56000","2.17992","4.18786"
"","0.58000","2.26318","4.35716"
"","0.60000","2.34639","4.52375"
"","0.62000","2.42956","4.69248"
"","0.64000","2.51273","4.85649"
"","0.66000","2.59588","5.02740"
"","0.68000","2.67901","5.18975"
"","0.70000","2.76220","5.35931"
"","0.72000","2.84545","5.52173"
"","0.74000","2.92876","5.69022"
"","0.76000","3.01203","5.85353"
"","0.78000","3.09524","6.02064"
"","0.80000","3.17837","6.18381"
"","0.82000","3.26143","6.34855"
"","0.84000","3.34456","6.50958"
"","0.86000","3.42775","6.67502"
"","0.88000","3.51106","6.83715"
"","0.90000","3.59437","7.00449"
"","0.92000","3.67762","7.16584"
"","0.94000","3.76084","7.32653"
"","0.96000","3.84405","7.48991"
"","0.98000","3.92724","7.64972"
"","1.00000","4.01037","7.81333"
"","1.02000","4.09350","7.97260"
"","1.04000","4.17661","8.13158"
"","1.06000","4.25976","8.29175"
"","1.08000","4.34298","8.45006"
