Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00143"
"","0.02000","0.00160","0.08078"
"","0.04000","0.03065","0.24958"
"","0.06000","0.09517","0.46421"
"","0.07400","0.15131","0.71504"
"","0.08900","0.21733","0.97742"
"","0.10300","0.28096","1.23064"
"","0.11600","0.33978","1.49282"
"","0.13000","0.40219","1.75103"
"","0.14400","0.46374","2.00951"
"","0.15800","0.52476","2.27615"
"","0.17300","0.58984","2.54096"
"","0.18700","0.65043","2.79696"
"","0.20100","0.71097","3.05540"
"","0.21600","0.77580","3.31635"
"","0.23000","0.83625","3.57797"
"","0.24400","0.89661","3.83209"
"","0.25900","0.96126","4.10032"
"","0.27300","1.02162","4.36066"
"","0.28700","1.08200","4.61547"
"","0.30100","1.14243","4.87184"
"","0.31500","1.20284","5.13521"
"","0.32900","1.26319","5.39483"
"","0.34300","1.32354","5.66144"
"","0.35600","1.37960","5.91395"
"","0.37000","1.43997","6.17934"
"","0.38300","1.49601","6.43488"
"","0.39600","1.55204","6.69252"
"","0.40900","1.60805","6.94611"
"","0.42200","1.66407","7.20491"
"","0.43500","1.72010","7.46852"
"","0.44800","1.77612","7.73160"
"","0.46100","1.83213","7.99833"
"","0.47400","1.88813","8.26583"
"","0.48700","1.94415","8.53594"
"","0.49900","1.99588","8.78700"
"","0.51100","2.04765","9.03766"
"","0.52300","2.09944","9.28852"
"","0.53500","2.15122","9.54378"
"","0.54700","2.20296","9.79793"
"","0.55900","2.25469","10.05142"
"","0.57100","2.30640","10.30525"
"","0.58300","2.35810","10.55908"
"","0.59500","2.40979","10.81468"
"","0.60700","2.46148","11.06910"
"","0.61900","2.51316","11.32077"
"","0.63100","2.56483","11.57349"
"","0.64300","2.61652","11.82978"
"","0.65500","2.66827","12.08396"
"","0.66700","2.72004","12.33702"
"","0.67900","2.77181","12.59132"
"","0.69100","2.82355","12.84698"
"","0.70300","2.87526","13.10188"
"","0.71500","2.92699","13.35317"
"","0.72700","2.97876","13.60317"
"","0.74000","3.03485","13.87223"
"","0.75200","3.08660","14.12232"
"","0.76400","3.13829","14.37252"
"","0.77700","3.19424","14.63863"
"","0.79000","3.25020","14.90624"
"","0.80300","3.30618","15.17671"
"","0.81600","3.36219","15.44114"
"","0.82900","3.41821","15.70610"
"","0.84200","3.47422","15.97179"
"","0.85500","3.53026","16.23828"
"","0.86800","3.58632","16.50038"
"","0.88100","3.64240","16.76162"
"","0.89400","3.69847","17.02475"
"","0.90700","3.75452","17.28461"
"","0.92000","3.81054","17.54135"
"","0.93300","3.86653","17.79824"
"","0.94600","3.92253","18.05424"
"","0.95900","3.97855","18.30733"
"","0.97200","4.03456","18.56152"
"","0.98500","4.09056","18.81350"
"","0.99800","4.14655","19.06601"
"","1.01100","4.20256","19.31722"
"","1.02500","4.26292","19.58578"
"","1.03900","4.32331","19.84907"
"","1.05300","4.38370","20.11454"
"","1.06700","4.44409","20.37957"
"","1.08100","4.50446","20.64297"
"","1.09500","4.56481","20.90487"
"","1.10900","4.62513","21.16881"
"","1.12300","4.68544","21.42756"
"","1.13700","4.74571","21.68198"
"","1.15100","4.80590","21.93998"
"","1.16500","4.86612","22.19420"
"","1.17900","4.92645","22.44620"
"","1.19300","4.98682","22.70148"
"","1.20700","5.04723","22.95435"
"","1.22100","5.10765","23.20642"
"","1.23900","5.18196","23.38746"
"","1.24000","5.18554","23.39127"
"","1.24100","5.18902","23.39532"
"","1.26100","5.22981","23.24393"
"","1.27300","5.22006","22.97236"
"","1.28200","5.19759","22.69079"
"","1.28900","5.17464","22.42386"
"","1.29500","5.15247","22.17043"
"","1.30100","5.12860","21.90288"
"","1.30700","5.10340","21.62828"
"","1.31300","5.07719","21.35262"
"","1.31900","5.05025","21.08041"
"","1.32500","5.02286","20.81272"
"","1.33100","4.99527","20.54872"
"","1.33700","4.96769","20.28660"
"","1.34300","4.94025","20.02558"
"","1.34900","4.91302","19.76747"
"","1.35600","4.88156","19.47739"
"","1.36300","4.85040","19.19900"
"","1.37000","4.81952","18.92974"
"","1.37700","4.78885","18.66486"
"","1.38400","4.75834","18.40312"
"","1.39100","4.72795","18.14459"
"","1.39800","4.69764","17.89354"
"","1.40600","4.66305","17.61950"
"","1.41400","4.62848","17.35110"
"","1.42200","4.59389","17.08174"
"","1.43000","4.55928","16.81390"
"","1.43800","4.52466","16.55382"
"","1.44600","4.49003","16.30132"
"","1.45500","4.45107","16.02400"
"","1.46400","4.41213","15.74814"
"","1.47300","4.37322","15.47426"
"","1.48200","4.33434","15.20859"
"","1.49100","4.29549","14.95148"
"","1.50000","4.25666","14.69723"
"","1.50900","4.21782","14.44528"
"","1.51900","4.17466","14.17301"
"","1.52900","4.13150","13.90848"
"","1.53900","4.08836","13.64676"
"","1.54900","4.04524","13.38678"
"","1.55900","4.00215","13.13505"
"","1.57000","3.95475","12.86403"
"","1.58100","3.90735","12.59384"
"","1.59200","3.85996","12.32771"
"","1.60300","3.81257","12.06935"
"","1.61400","3.76519","11.81660"
"","1.62500","3.71779","11.56645"
"","1.63700","3.66609","11.29709"
"","1.64900","3.61438","11.03438"
"","1.66100","3.56266","10.77455"
"","1.67300","3.51092","10.51952"
"","1.68500","3.45915","10.26683"
"","1.69700","3.40739","10.01628"
"","1.71000","3.35134","9.75279"
"","1.72300","3.29533","9.49524"
"","1.73600","3.23935","9.23891"
"","1.74900","3.18335","8.98198"
"","1.76300","3.12303","8.71839"
"","1.77700","3.06269","8.45389"
"","1.79100","3.00235","8.18641"
"","1.80500","2.94202","7.92931"
"","1.81900","2.88165","7.67388"
"","1.83300","2.82128","7.42140"
"","1.84800","2.75660","7.15540"
"","1.86300","2.69193","6.89005"
"","1.87800","2.62726","6.62956"
"","1.89300","2.56258","6.37004"
"","1.90800","2.49794","6.10951"
"","1.92300","2.43333","5.85870"
"","1.93800","2.36874","5.60636"
"","1.95400","2.29983","5.34094"
"","1.97000","2.23091","5.07997"
"","1.98600","2.16193","4.81524"
"","2.00200","2.09291","4.55602"
"","2.01800","2.02387","4.29850"
"","2.03400","1.95487","4.04596"
"","2.05100","1.88159","3.78299"
"","2.06800","1.80831","3.52128"
"","2.08500","1.73504","3.26609"
"","2.10200","1.66177","3.00964"
"","2.12000","1.58421","2.74675"
"","2.13800","1.50662","2.49063"
"","2.15600","1.42903","2.23872"
"","2.17500","1.34714","1.97900"
"","2.19400","1.26521","1.72465"
"","2.21300","1.18329","1.47258"
"","2.23300","1.09708","1.21647"
"","2.25300","1.01091","0.96271"
"","2.27300","0.92474","0.71743"
"","2.29300","0.83854","0.47383"
"","2.31300","0.75238","0.23050"
"","2.33300","0.66625","-0.00940"
"","2.35300","0.58006","-0.24112"
"","2.37300","0.49380","-0.46882"
"","2.39300","0.40754","-0.68891"
"","2.41300","0.32129","-0.90876"
"","2.43300","0.23504","-1.11736"
"","2.45300","0.14884","-1.32170"
"","2.47300","0.06274","-1.51851"
"","2.48900","-0.00267","-1.55049"
"","2.49000","-0.00623","-1.55097"
"","2.49100","-0.00968","-1.55206"
"","2.51100","-0.04977","-1.50929"
"","2.53100","-0.02007","-1.49608"
"","2.55100","0.05164","-1.34042"
"","2.57100","0.13886","-1.09433"
"","2.59100","0.23056","-0.83312"
"","2.60900","0.31183","-0.57567"
"","2.62800","0.39573","-0.31429"
"","2.64600","0.47420","-0.05465"
"","2.66500","0.55665","0.20616"
"","2.68300","0.63461","0.46766"
"","2.70100","0.71248","0.72485"
"","2.71900","0.79027","0.98571"
"","2.73700","0.86791","1.24921"
"","2.75400","0.94118","1.49948"
"","2.77200","1.01880","1.76294"
"","2.78900","1.09212","2.01649"
"","2.80600","1.16547","2.27330"
"","2.82300","1.23878","2.52623"
"","2.84000","1.31207","2.78807"
"","2.85700","1.38539","3.04854"
"","2.87400","1.45867","3.31159"
"","2.89000","1.52762","3.56379"
"","2.90600","1.59658","3.81928"
"","2.92200","1.66555","4.07529"
"","2.93800","1.73451","4.33875"
"","2.95400","1.80344","4.60335"
"","2.97000","1.87236","4.86923"
"","2.98500","1.93699","5.12432"
"","3.00000","2.00166","5.37874"
"","3.01500","2.06636","5.63753"
"","3.03000","2.13107","5.89748"
"","3.04500","2.19576","6.15896"
"","3.06000","2.26045","6.42374"
"","3.07500","2.32510","6.68535"
"","3.09000","2.38969","6.95086"
"","3.10400","2.44997","7.20232"
"","3.11900","2.51457","7.46723"
"","3.13300","2.57487","7.72277"
