Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.10498"
"","0.02000","0.00131","0.16830"
"","0.04000","0.02571","0.26449"
"","0.06000","0.07986","0.34064"
"","0.08000","0.14898","0.50782"
"","0.10000","0.22528","0.65074"
"","0.12000","0.30197","0.83441"
"","0.14000","0.37695","0.98900"
"","0.16000","0.45074","1.16648"
"","0.18000","0.52402","1.31801"
"","0.20000","0.59712","1.48697"
"","0.22000","0.67020","1.63721"
"","0.24000","0.74320","1.80501"
"","0.26000","0.81613","1.96023"
"","0.28000","0.88907","2.12597"
"","0.30000","0.96197","2.28644"
"","0.32000","1.03489","2.45327"
"","0.34000","1.10775","2.61547"
"","0.36000","1.18056","2.78650"
"","0.38000","1.25347","2.95627"
"","0.40000","1.32639","3.12894"
"","0.42000","1.39929","3.30153"
"","0.44000","1.47219","3.47502"
"","0.46000","1.54506","3.65156"
"","0.48000","1.61791","3.82790"
"","0.50000","1.69074","4.00821"
"","0.52000","1.76357","4.18615"
"","0.54000","1.83653","4.36640"
"","0.56000","1.90946","4.54729"
"","0.58000","1.98233","4.73095"
"","0.60000","2.05518","4.91144"
"","0.62000","2.12802","5.09313"
"","0.64000","2.20091","5.27560"
"","0.66000","2.27372","5.45928"
"","0.68000","2.34661","5.64061"
"","0.70000","2.41953","5.82329"
"","0.72000","2.49238","6.00543"
"","0.74000","2.56520","6.18591"
"","0.76000","2.63799","6.36390"
"","0.78000","2.71085","6.54442"
"","0.80000","2.78375","6.72601"
"","0.82000","2.85665","6.90788"
"","0.84000","2.92961","7.08889"
"","0.86000","3.00252","7.26943"
"","0.88000","3.07541","7.44873"
"","0.90000","3.14829","7.62948"
"","0.92000","3.22114","7.80733"
"","0.94000","3.29397","7.98664"
"","0.96000","3.36677","8.16386"
"","0.98000","3.43963","8.34315"
"","1.00000","3.51257","8.51850"
"","1.02000","3.58551","8.69540"
"","1.04000","3.65844","8.86930"
"","1.06000","3.73135","9.04398"
"","1.08000","3.80426","9.21500"
"","1.10000","3.87713","9.38887"
"","1.12000","3.94992","9.55980"
"","1.14000","4.02275","9.73126"
"","1.16000","4.09562","9.89935"
"","1.18000","4.16851","10.06819"
"","1.20000","4.24142","10.23246"
"","1.22000","4.31430","10.39873"
"","1.23700","4.37360","10.43650"
"","1.23800","4.37665","10.43573"
"","1.23900","4.37961","10.43529"
"","1.25900","4.41482","10.33953"
"","1.27900","4.39091","10.16973"
"","1.29600","4.34086","9.91073"
"","1.31000","4.29105","9.64843"
"","1.32400","4.23752","9.38958"
"","1.33800","4.18309","9.13619"
"","1.35200","4.12935","8.88321"
"","1.36700","4.07291","8.62971"
"","1.38300","4.01360","8.36988"
"","1.40000","3.95110","8.10660"
"","1.41800","3.88520","7.84537"
"","1.43600","3.81945","7.58431"
"","1.45500","3.75010","7.32732"
"","1.47400","3.68074","7.07079"
"","1.49400","3.60771","6.81606"
"","1.51400","3.53466","6.56384"
"","1.53400","3.46165","6.32476"
"","1.55400","3.38869","6.08975"
"","1.57400","3.31579","5.86345"
"","1.59400","3.24295","5.63991"
"","1.61400","3.17019","5.42295"
"","1.63400","3.09740","5.20928"
"","1.65400","3.02450","5.00261"
"","1.67400","2.95156","4.79988"
"","1.69400","2.87865","4.60002"
"","1.71400","2.80573","4.40123"
"","1.73400","2.73279","4.21292"
"","1.75400","2.65988","4.02482"
"","1.77400","2.58703","3.84195"
"","1.79400","2.51425","3.65839"
"","1.81400","2.44140","3.48055"
"","1.83400","2.36851","3.30216"
"","1.85400","2.29564","3.12812"
"","1.87400","2.22277","2.95790"
"","1.89400","2.14991","2.79383"
"","1.91400","2.07700","2.62569"
"","1.93400","2.00411","2.46541"
"","1.95400","1.93126","2.30449"
"","1.97400","1.85841","2.15139"
"","1.99400","1.78554","1.99848"
"","2.01400","1.71268","1.85047"
"","2.03400","1.63980","1.70551"
"","2.05400","1.56693","1.56224"
"","2.07400","1.49405","1.42637"
"","2.09400","1.42118","1.29289"
"","2.11400","1.34833","1.16100"
"","2.13400","1.27548","1.03363"
"","2.15400","1.20260","0.90823"
"","2.17400","1.12966","0.78900"
"","2.19400","1.05679","0.67166"
"","2.21400","0.98391","0.55882"
"","2.23400","0.91100","0.44835"
"","2.25400","0.83813","0.33651"
"","2.27400","0.76529","0.23244"
"","2.29400","0.69244","0.12944"
"","2.31400","0.61956","0.02628"
"","2.33400","0.54665","-0.07387"
"","2.35400","0.47379","-0.17241"
"","2.37400","0.40092","-0.26961"
"","2.39400","0.32801","-0.36226"
"","2.41400","0.25508","-0.45467"
"","2.43400","0.18214","-0.54088"
"","2.45400","0.10930","-0.63003"
"","2.47400","0.03661","-0.69944"
"","2.48500","-0.00081","-0.66724"
"","2.48600","-0.00386","-0.66405"
"","2.48700","-0.00681","-0.66213"
"","2.50700","-0.04190","-0.59742"
"","2.52700","-0.01837","-0.62499"
"","2.54700","0.04097","-0.57240"
"","2.56700","0.11458","-0.46706"
"","2.58700","0.19254","-0.35769"
"","2.60700","0.26921","-0.22023"
"","2.62700","0.34396","-0.09476"
"","2.64700","0.41766","0.04093"
"","2.66700","0.49101","0.16305"
"","2.68700","0.56420","0.29841"
"","2.70700","0.63733","0.42435"
"","2.72700","0.71038","0.55906"
"","2.74700","0.78333","0.68946"
"","2.76700","0.85630","0.82108"
"","2.78700","0.92923","0.95055"
"","2.80700","1.00213","1.08947"
"","2.82700","1.07501","1.23045"
"","2.84700","1.14782","1.37527"
"","2.86700","1.22070","1.51825"
"","2.88700","1.29364","1.66568"
"","2.90700","1.36655","1.81598"
"","2.92700","1.43944","1.96924"
"","2.94700","1.51232","2.12375"
"","2.96700","1.58520","2.28265"
"","2.98700","1.65808","2.44171"
"","3.00700","1.73096","2.60712"
"","3.02700","1.80385","2.77241"
"","3.04700","1.87672","2.94542"
"","3.06700","1.94956","3.11601"
"","3.08700","2.02239","3.29037"
"","3.10700","2.09523","3.46233"
"","3.12700","2.16813","3.63993"
"","3.14700","2.24099","3.82065"
"","3.16700","2.31383","4.00334"
"","3.18700","2.38675","4.18383"
"","3.20700","2.45959","4.36700"
"","3.22700","2.53244","4.55142"
"","3.24700","2.60524","4.73801"
"","3.26700","2.67806","4.92912"
"","3.28700","2.75096","5.11615"
"","3.30700","2.82386","5.31043"
"","3.32700","2.89682","5.50442"
"","3.34700","2.96977","5.70047"
"","3.36700","3.04266","5.90158"
"","3.38700","3.11554","6.10281"
"","3.40700","3.18841","6.30678"
"","3.42700","3.26123","6.51163"
"","3.44700","3.33402","6.72252"
"","3.46700","3.40687","6.93824"
"","3.48700","3.47980","7.15695"
"","3.50700","3.55272","7.37840"
"","3.52700","3.62566","7.60420"
"","3.54700","3.69858","7.83444"
"","3.56700","3.77147","8.06971"
"","3.58700","3.84437","8.30984"
"","3.60700","3.91720","8.55640"
"","3.62700","3.99000","8.80295"
"","3.64700","4.06284","9.05744"
"","3.66700","4.13571","9.31578"
"","3.68700","4.20862","9.57752"
"","3.70700","4.28151","9.83867"
"","3.72700","4.35367","10.04865"
"","3.73200","4.37011","10.06686"
"","3.73300","4.37319","10.07049"
"","3.73400","4.37618","10.07449"
"","3.75400","4.41203","10.05616"
"","3.77400","4.38856","9.94242"
"","3.79200","4.33532","9.69115"
"","3.80600","4.28518","9.43738"
"","3.82100","4.22759","9.17103"
"","3.83500","4.17316","8.92041"
"","3.84900","4.11954","8.66998"
"","3.86500","4.05949","8.40615"
"","3.88100","4.00030","8.15221"
"","3.89800","3.93784","7.89324"
"","3.91600","3.87196","7.63856"
"","3.93400","3.80623","7.38346"
"","3.95300","3.73686","7.12888"
"","3.97200","3.66747","6.87645"
"","3.99200","3.59445","6.62471"
"","4.01200","3.52140","6.37799"
"","4.03200","3.44841","6.14142"
"","4.05200","3.37548","5.90986"
"","4.07200","3.30260","5.68483"
"","4.09200","3.22976","5.46419"
"","4.11200","3.15697","5.24896"
"","4.13200","3.08417","5.04098"
"","4.15200","3.01126","4.83504"
"","4.17200","2.93831","4.63259"
"","4.19200","2.86541","4.43557"
"","4.21200","2.79252","4.24144"
"","4.23200","2.71960","4.05386"
"","4.25200","2.64666","3.86837"
"","4.27200","2.57379","3.68602"
"","4.29200","2.50104","3.50237"
"","4.31200","2.42817","3.32437"
"","4.33200","2.35526","3.15347"
"","4.35200","2.28238","2.98119"
"","4.37200","2.20953","2.81235"
"","4.39200","2.13668","2.64551"
"","4.41200","2.06378","2.48261"
"","4.43200","1.99089","2.32256"
"","4.45200","1.91801","2.16700"
"","4.47200","1.84513","2.01519"
"","4.49200","1.77228","1.86551"
"","4.51200","1.69941","1.71740"
"","4.53200","1.62655","1.57629"
"","4.55200","1.55369","1.43814"
"","4.57200","1.48082","1.30278"
"","4.59200","1.40797","1.17147"
"","4.61200","1.33510","1.04156"
"","4.63200","1.26223","0.91712"
"","4.65200","1.18936","0.79497"
"","4.67200","1.11644","0.68085"
"","4.69200","1.04358","0.56551"
"","4.71200","0.97069","0.45139"
"","4.73200","0.89780","0.34396"
"","4.75200","0.82494","0.23673"
"","4.77200","0.75210","0.13425"
"","4.79200","0.67923","0.03348"
"","4.81200","0.60634","-0.06671"
"","4.83200","0.53341","-0.16465"
"","4.85200","0.46054","-0.26012"
"","4.87200","0.38766","-0.35214"
"","4.89200","0.31479","-0.44125"
"","4.91200","0.24187","-0.53191"
"","4.93200","0.16895","-0.61763"
"","4.95200","0.09612","-0.70290"
"","4.97200","0.02371","-0.74945"
"","4.98000","-0.00274","-0.71881"
"","4.98100","-0.00573","-0.71639"
"","4.98200","-0.00863","-0.71512"
"","5.00200","-0.04242","-0.65326"
"","5.02200","-0.01806","-0.68024"
"","5.04200","0.04165","-0.62982"
"","5.06200","0.11529","-0.52628"
"","5.08200","0.19315","-0.41951"
"","5.10200","0.26971","-0.28435"
"","5.12200","0.34440","-0.16489"
"","5.14200","0.41809","-0.03357"
"","5.16200","0.49144","0.08499"
"","5.18200","0.56461","0.21673"
"","5.20200","0.63773","0.34028"
"","5.22200","0.71078","0.47264"
"","5.24200","0.78373","0.59797"
"","5.26200","0.85669","0.72747"
"","5.28200","0.92964","0.85221"
"","5.30200","1.00256","0.99353"
"","5.32200","1.07544","1.12880"
"","5.34200","1.14826","1.27062"
"","5.36200","1.22112","1.40993"
"","5.38200","1.29403","1.55726"
"","5.40200","1.36691","1.70338"
"","5.42200","1.43981","1.85679"
"","5.44200","1.51270","2.00721"
"","5.46200","1.58560","2.16245"
"","5.48200","1.65848","2.32004"
"","5.50200","1.73135","2.48266"
"","5.52200","1.80426","2.64879"
"","5.54200","1.87712","2.81596"
"","5.56200","1.94996","2.98732"
"","5.58200","2.02281","3.15716"
"","5.60200","2.09565","3.32960"
"","5.62200","2.16854","3.50435"
