Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.12471"
"","0.02000","0.00175","0.20638"
"","0.04000","0.02918","0.29395"
"","0.06000","0.08578","0.40188"
"","0.08000","0.15783","0.59171"
"","0.10000","0.23673","0.77165"
"","0.12000","0.31557","0.99399"
"","0.14000","0.39266","1.18918"
"","0.16000","0.46851","1.40672"
"","0.18000","0.54384","1.60251"
"","0.20000","0.61898","1.81452"
"","0.22000","0.69409","2.01568"
"","0.24000","0.76915","2.22982"
"","0.26000","0.84414","2.43458"
"","0.28000","0.91913","2.65063"
"","0.30000","0.99408","2.85929"
"","0.32000","1.06902","3.07996"
"","0.34000","1.14399","3.29227"
"","0.36000","1.21894","3.51472"
"","0.38000","1.29390","3.73341"
"","0.40000","1.36880","3.96272"
"","0.42000","1.44371","4.18727"
"","0.44000","1.51870","4.41757"
"","0.46000","1.59359","4.64891"
"","0.48000","1.66848","4.88548"
"","0.50000","1.74337","5.11702"
"","0.52000","1.81825","5.36006"
"","0.54000","1.89321","5.59560"
"","0.56000","1.96820","5.84154"
"","0.58000","2.04320","6.08173"
"","0.60000","2.11812","6.33095"
"","0.62000","2.19308","6.57535"
"","0.64000","2.26807","6.82475"
"","0.66000","2.34297","7.07009"
"","0.68000","2.41782","7.32148"
"","0.70000","2.49264","7.56850"
"","0.72000","2.56748","7.82259"
"","0.74000","2.64243","8.07176"
"","0.76000","2.71743","8.32637"
"","0.78000","2.79244","8.57968"
"","0.80000","2.86742","8.83504"
"","0.82000","2.94237","9.08584"
"","0.84000","3.01727","9.33871"
"","0.86000","3.09212","9.59248"
"","0.88000","3.16703","9.84721"
"","0.90000","3.24196","10.09798"
"","0.92000","3.31690","10.35112"
"","0.94000","3.39184","10.60256"
"","0.96000","3.46675","10.85449"
"","0.98000","3.54170","11.10769"
"","1.00000","3.61667","11.35709"
"","1.02000","3.69161","11.60895"
"","1.04000","3.76654","11.85411"
"","1.06000","3.84143","12.10262"
"","1.08000","3.91636","12.34691"
"","1.10000","3.99126","12.59223"
"","1.12000","4.06610","12.83476"
"","1.14000","4.14097","13.07715"
"","1.16000","4.21595","13.31745"
"","1.18000","4.29097","13.55680"
"","1.20000","4.36597","13.79422"
"","1.22000","4.44088","14.02931"
"","1.23600","4.49785","14.10866"
"","1.23700","4.50095","14.11019"
"","1.23800","4.50396","14.11235"
"","1.25800","4.53910","14.02306"
"","1.27800","4.51354","13.77737"
"","1.29100","4.47509","13.50923"
"","1.30200","4.43656","13.23623"
"","1.31200","4.39869","12.97883"
"","1.32200","4.35930","12.72710"
"","1.33300","4.31542","12.45636"
"","1.34400","4.27181","12.18299"
"","1.35500","4.22880","11.91638"
"","1.36700","4.18256","11.64569"
"","1.37900","4.13683","11.38374"
"","1.39100","4.09143","11.12640"
"","1.40400","4.04243","10.86416"
"","1.41700","3.99355","10.60862"
"","1.43000","3.94472","10.35382"
"","1.44400","3.89214","10.09357"
"","1.45800","3.83956","9.83829"
"","1.47200","3.78700","9.58437"
"","1.48700","3.73071","9.32743"
"","1.50200","3.67444","9.07149"
"","1.51800","3.61445","8.80700"
"","1.53400","3.55446","8.55420"
"","1.55000","3.49447","8.30149"
"","1.56700","3.43074","8.04500"
"","1.58400","3.36702","7.78852"
"","1.60200","3.29959","7.52933"
"","1.62000","3.23219","7.27332"
"","1.63900","3.16102","7.01355"
"","1.65800","3.08984","6.75742"
"","1.67700","3.01866","6.50305"
"","1.69700","2.94380","6.24279"
"","1.71700","2.86890","5.98705"
"","1.73700","2.79397","5.73953"
"","1.75700","2.71897","5.49228"
"","1.77700","2.64396","5.25155"
"","1.79700","2.56896","5.01188"
"","1.81700","2.49403","4.77896"
"","1.83700","2.41919","4.54763"
"","1.85700","2.34435","4.32492"
"","1.87700","2.26944","4.09881"
"","1.89700","2.19449","3.88030"
"","1.91700","2.11952","3.65922"
"","1.93700","2.04455","3.44752"
"","1.95700","1.96961","3.23688"
"","1.97700","1.89465","3.03124"
"","1.99700","1.81969","2.82614"
"","2.01700","1.74474","2.62382"
"","2.03700","1.66988","2.42932"
"","2.05700","1.59498","2.23985"
"","2.07700","1.52001","2.05333"
"","2.09700","1.44514","1.86926"
"","2.11700","1.37025","1.69008"
"","2.13700","1.29532","1.51802"
"","2.15700","1.22036","1.35083"
"","2.17700","1.14538","1.18968"
"","2.19700","1.07044","1.03271"
"","2.21700","0.99552","0.87854"
"","2.23700","0.92059","0.73074"
"","2.25700","0.84568","0.58721"
"","2.27700","0.77076","0.45057"
"","2.29700","0.69584","0.31475"
"","2.31700","0.62094","0.18315"
"","2.33700","0.54606","0.05329"
"","2.35700","0.47116","-0.07132"
"","2.37700","0.39626","-0.19571"
"","2.39700","0.32131","-0.31351"
"","2.41700","0.24629","-0.42754"
"","2.43700","0.17131","-0.53889"
"","2.45700","0.09639","-0.64627"
"","2.47700","0.02201","-0.70574"
"","2.48400","-0.00174","-0.68320"
"","2.48500","-0.00485","-0.68079"
"","2.48600","-0.00786","-0.67936"
"","2.50600","-0.04317","-0.62069"
"","2.52600","-0.01789","-0.64733"
"","2.54600","0.04407","-0.59170"
"","2.56600","0.11983","-0.46736"
"","2.58600","0.19964","-0.33670"
"","2.60600","0.27811","-0.17620"
"","2.62600","0.35481","-0.02538"
"","2.64600","0.43056","0.13449"
"","2.66600","0.50590","0.28857"
"","2.68600","0.58113","0.44904"
"","2.70600","0.65629","0.60917"
"","2.72600","0.73136","0.77818"
"","2.74600","0.80638","0.94249"
"","2.76600","0.88137","1.11452"
"","2.78600","0.95634","1.28340"
"","2.80600","1.03127","1.46382"
"","2.82600","1.10620","1.64687"
"","2.84600","1.18112","1.83584"
"","2.86600","1.25607","2.02428"
"","2.88600","1.33105","2.22004"
"","2.90600","1.40595","2.41718"
"","2.92600","1.48092","2.62394"
"","2.94600","1.55585","2.82546"
"","2.96600","1.63074","3.03889"
"","2.98600","1.70563","3.24860"
"","3.00600","1.78050","3.46496"
"","3.02600","1.85542","3.68374"
"","3.04600","1.93041","3.90786"
"","3.06600","2.00540","4.13396"
"","3.08600","2.08035","4.36064"
"","3.10600","2.15529","4.58794"
"","3.12600","2.23027","4.81969"
"","3.14600","2.30520","5.05348"
"","3.16600","2.38006","5.29038"
"","3.18600","2.45490","5.52693"
"","3.20600","2.52972","5.76535"
"","3.22600","2.60464","6.00698"
"","3.24600","2.67963","6.25341"
"","3.26600","2.75465","6.50343"
"","3.28600","2.82965","6.75835"
"","3.30600","2.90459","7.00971"
"","3.32600","2.97951","7.26686"
"","3.34600","3.05438","7.52725"
"","3.36500","3.12550","7.78285"
"","3.38400","3.19670","8.04018"
"","3.40300","3.26787","8.30081"
"","3.42100","3.33530","8.55214"
"","3.43900","3.40275","8.80884"
"","3.45700","3.47019","9.07106"
"","3.47400","3.53393","9.32579"
"","3.49100","3.59764","9.58320"
"","3.50800","3.66131","9.84641"
"","3.52500","3.72499","10.11051"
"","3.54100","3.78492","10.36563"
"","3.55700","3.84486","10.62463"
"","3.57200","3.90107","10.87691"
"","3.58700","3.95726","11.13141"
"","3.60200","4.01340","11.38940"
"","3.61700","4.06952","11.65305"
"","3.63200","4.12567","11.91713"
"","3.64600","4.17812","12.16868"
"","3.66000","4.23060","12.42546"
"","3.67400","4.28312","12.68324"
"","3.68800","4.33562","12.94634"
"","3.70200","4.38811","13.20841"
"","3.71600","4.44058","13.46804"
"","3.73300","4.50145","13.67541"
"","3.73400","4.50458","13.68352"
"","3.73500","4.50761","13.69194"
"","3.75500","4.54338","13.71090"
"","3.77500","4.51828","13.53355"
"","3.78900","4.47666","13.26681"
"","3.80000","4.43782","13.00096"
"","3.81000","4.39974","12.74988"
"","3.82100","4.35625","12.48013"
"","3.83200","4.31234","12.21211"
"","3.84300","4.26879","11.93945"
