Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00080"
"","0.02000","0.00160","0.07742"
"","0.04000","0.03079","0.19798"
"","0.06000","0.09634","0.30346"
"","0.08000","0.18107","0.51557"
"","0.10000","0.27479","0.71317"
"","0.12000","0.36882","0.96037"
"","0.14000","0.46063","1.17452"
"","0.16000","0.55093","1.40937"
"","0.18000","0.64064","1.61581"
"","0.20000","0.73014","1.84337"
"","0.22000","0.81955","2.05220"
"","0.24000","0.90892","2.27582"
"","0.26000","0.99830","2.48756"
"","0.28000","1.08758","2.71088"
"","0.30000","1.17679","2.92597"
"","0.32000","1.26601","3.15356"
"","0.34000","1.35526","3.37467"
"","0.36000","1.44449","3.60802"
"","0.38000","1.53377","3.83708"
"","0.40000","1.62306","4.07259"
"","0.42000","1.71230","4.30901"
"","0.44000","1.80148","4.54734"
"","0.46000","1.89064","4.78571"
"","0.48000","1.97981","5.02441"
"","0.50000","2.06906","5.25966"
"","0.52000","2.15835","5.49790"
"","0.54000","2.24765","5.73312"
"","0.56000","2.33693","5.97306"
"","0.58000","2.42622","6.20623"
"","0.60000","2.51549","6.44097"
"","0.62000","2.60461","6.67327"
"","0.64000","2.69365","6.90887"
"","0.66000","2.78277","7.14173"
"","0.68000","2.87201","7.38109"
"","0.70000","2.96129","7.61449"
"","0.72000","3.05057","7.85217"
"","0.74000","3.13983","8.08577"
"","0.76000","3.22907","8.32225"
"","0.78000","3.31826","8.55408"
"","0.80000","3.40745","8.78552"
"","0.82000","3.49663","9.01300"
"","0.84000","3.58585","9.23875"
"","0.86000","3.67511","9.46365"
"","0.88000","3.76440","9.68801"
"","0.90000","3.85373","9.90724"
"","0.92000","3.94310","10.12673"
"","0.94000","4.03234","10.34179"
"","0.96000","4.12144","10.55575"
"","0.98000","4.21038","10.76729"
"","1.00000","4.29935","10.97541"
"","1.02000","4.38863","11.18063"
"","1.04000","4.47806","11.38562"
"","1.06000","4.56748","11.58737"
"","1.08000","4.65676","11.78800"
"","1.10000","4.74599","11.98509"
"","1.12000","4.83508","12.18178"
"","1.14000","4.92420","12.37528"
"","1.16000","5.01353","12.56252"
"","1.18000","5.10288","12.75233"
"","1.20000","5.19207","12.93833"
"","1.22000","5.28126","13.12085"
"","1.23700","5.35341","13.14198"
"","1.23800","5.35707","13.13963"
"","1.23900","5.36063","13.13712"
"","1.25900","5.40162","12.97459"
"","1.27800","5.37282","12.72423"
"","1.29100","5.32720","12.45740"
"","1.30200","5.28133","12.18166"
"","1.31200","5.23628","11.91947"
"","1.32200","5.18947","11.66699"
"","1.33300","5.13735","11.39754"
"","1.34400","5.08556","11.12274"
"","1.35500","5.03448","10.85578"
"","1.36700","4.97954","10.58773"
"","1.37900","4.92520","10.32717"
"","1.39100","4.87120","10.07137"
"","1.40400","4.81290","9.81080"
"","1.41700","4.75467","9.55925"
"","1.43100","4.69200","9.29268"
"","1.44500","4.62935","9.03881"
"","1.45900","4.56672","8.78842"
"","1.47400","4.49963","8.52705"
"","1.49000","4.42802","8.26279"
"","1.50600","4.35643","8.00306"
"","1.52300","4.28051","7.73984"
"","1.54000","4.20475","7.48526"
"","1.55800","4.12465","7.22093"
"","1.57600","4.04454","6.96448"
"","1.59400","3.96424","6.71320"
"","1.61300","3.87932","6.45932"
"","1.63300","3.78990","6.19753"
"","1.65300","3.70056","5.94531"
"","1.67300","3.61128","5.69669"
"","1.69300","3.52204","5.45599"
"","1.71300","3.43283","5.21903"
"","1.73300","3.34365","4.99161"
"","1.75300","3.25447","4.76771"
"","1.77300","3.16525","4.54625"
"","1.79300","3.07601","4.32811"
"","1.81300","2.98680","4.11301"
"","1.83300","2.89759","3.90384"
"","1.85300","2.80835","3.70066"
"","1.87300","2.71913","3.49693"
"","1.89300","2.62999","3.29749"
"","1.91300","2.54084","3.09775"
"","1.93300","2.45169","2.90232"
"","1.95300","2.36247","2.71299"
"","1.97300","2.27321","2.52297"
"","1.99300","2.18390","2.33852"
"","2.01300","2.09461","2.15307"
"","2.03300","2.00533","1.97410"
"","2.05300","1.91604","1.80068"
"","2.07300","1.82683","1.63121"
"","2.09300","1.73772","1.46236"
"","2.11300","1.64859","1.29847"
"","2.13300","1.55943","1.13800"
"","2.15300","1.47021","0.98626"
"","2.17300","1.38092","0.83574"
"","2.19300","1.29167","0.68940"
"","2.21300","1.20246","0.54374"
"","2.23300","1.11322","0.40342"
"","2.25300","1.02399","0.26787"
"","2.27300","0.93476","0.13612"
"","2.29300","0.84549","0.01052"
"","2.31300","0.75626","-0.11617"
"","2.33300","0.66702","-0.24028"
"","2.35300","0.57778","-0.35938"
"","2.37300","0.48849","-0.47369"
"","2.39300","0.39926","-0.58737"
"","2.41300","0.31004","-0.69612"
"","2.43300","0.22078","-0.80524"
"","2.45300","0.13158","-0.90820"
"","2.47300","0.04257","-0.98799"
"","2.48400","-0.00295","-0.94258"
"","2.48500","-0.00663","-0.93920"
"","2.48600","-0.01019","-0.93615"
"","2.50600","-0.05146","-0.85364"
"","2.52600","-0.02008","-0.89672"
"","2.54600","0.05492","-0.84595"
"","2.56600","0.14556","-0.72152"
"","2.58600","0.24037","-0.58906"
"","2.60600","0.33350","-0.42683"
"","2.62600","0.42453","-0.27570"
"","2.64600","0.51448","-0.11827"
"","2.66600","0.60411","0.03082"
"","2.68600","0.69363","0.19282"
"","2.70600","0.78310","0.35424"
"","2.72600","0.87247","0.52486"
"","2.74600","0.96180","0.69014"
"","2.76600","1.05109","0.86323"
"","2.78600","1.14037","1.03275"
"","2.80600","1.22963","1.21052"
"","2.82600","1.31884","1.38755"
"","2.84600","1.40805","1.57041"
"","2.86600","1.49730","1.75229"
"","2.88600","1.58660","1.93637"
"","2.90600","1.67587","2.12511"
"","2.92600","1.76508","2.32109"
"","2.94600","1.85425","2.51436"
"","2.96600","1.94341","2.71303"
"","2.98600","2.03262","2.91123"
"","3.00600","2.12191","3.11344"
"","3.02600","2.21121","3.31875"
"","3.04600","2.30049","3.52573"
"","3.06600","2.38974","3.73383"
"","3.08600","2.47900","3.94233"
"","3.10600","2.56819","4.14963"
"","3.12600","2.65732","4.36234"
"","3.14600","2.74643","4.57473"
"","3.16600","2.83561","4.79103"
"","3.18600","2.92487","5.00768"
"","3.20600","3.01417","5.22530"
"","3.22600","3.10343","5.44664"
"","3.24600","3.19266","5.67163"
"","3.26600","3.28183","5.90100"
"","3.28600","3.37099","6.13082"
"","3.30600","3.46020","6.36184"
"","3.32600","3.54940","6.60011"
"","3.34600","3.63863","6.84120"
"","3.36600","3.72790","7.08915"
"","3.38600","3.81722","7.34124"
"","3.40600","3.90657","7.59842"
"","3.42500","3.99141","7.84909"
"","3.44400","4.07615","8.10485"
"","3.46300","4.16077","8.36642"
"","3.48100","4.24080","8.62162"
"","3.49900","4.32096","8.87947"
"","3.51600","4.39684","9.13107"
"","3.53300","4.47281","9.38910"
"","3.55000","4.54880","9.65290"
"","3.56600","4.62027","9.90938"
"","3.58200","4.69172","10.16967"
"","3.59700","4.75864","10.42053"
"","3.61200","4.82549","10.67235"
"","3.62700","4.89236","10.93106"
"","3.64200","4.95926","11.19525"
"","3.65700","5.02619","11.46055"
"","3.67100","5.08868","11.71585"
"","3.68500","5.15115","11.97071"
"","3.69900","5.21360","12.22816"
"","3.71300","5.27608","12.48142"
"","3.73100","5.35283","12.67341"
"","3.73200","5.35652","12.67931"
"","3.73300","5.36010","12.68519"
"","3.75300","5.40152","12.65964"
"","3.77300","5.37002","12.47048"
"","3.78700","5.31956","12.19875"
"","3.79800","5.27288","11.92807"
"","3.80800","5.22738","11.67227"
"","3.81900","5.17561","11.39898"
"","3.83000","5.12348","11.13008"
"","3.84100","5.07183","10.85943"
"","3.85200","5.02092","10.59999"
"","3.86400","4.96612","10.33698"
"","3.87600","4.91186","10.07939"
"","3.88900","4.85342","9.81116"
"","3.90200","4.79515","9.55752"
"","3.91600","4.73246","9.28979"
"","3.93000","4.66980","9.02837"
"","3.94500","4.60269","8.76258"
"","3.96000","4.53562","8.49757"
"","3.97500","4.46855","8.24646"
"","3.99100","4.39695","7.98839"
"","4.00700","4.32541","7.73420"
"","4.02400","4.24954","7.47691"
"","4.04100","4.17381","7.22653"
"","4.05900","4.09373","6.96864"
"","4.07700","4.01357","6.71549"
"","4.09600","3.92876","6.46009"
"","4.11500","3.84382","6.20858"
"","4.13500","3.75444","5.95266"
"","4.15500","3.66513","5.70414"
"","4.17500","3.57585","5.46081"
"","4.19500","3.48660","5.22669"
"","4.21500","3.39740","4.99403"
"","4.23500","3.30824","4.77075"
"","4.25500","3.21908","4.54784"
"","4.27500","3.12984","4.32956"
"","4.29500","3.04059","4.11449"
"","4.31500","2.95133","3.90570"
"","4.33500","2.86210","3.69685"
"","4.35500","2.77286","3.49560"
"","4.37500","2.68370","3.29182"
"","4.39500","2.59456","3.09689"
"","4.41500","2.50540","2.89999"
"","4.43500","2.41619","2.70812"
"","4.45500","2.32695","2.51765"
"","4.47500","2.23770","2.33003"
"","4.49500","2.14841","2.14849"
"","4.51500","2.05913","1.96743"
"","4.53500","1.96984","1.79208"
"","4.55500","1.88065","1.61976"
"","4.57500","1.79151","1.45324"
"","4.59500","1.70235","1.28926"
"","4.61500","1.61316","1.13021"
"","4.63500","1.52395","0.97195"
"","4.65500","1.43464","0.82374"
"","4.67500","1.34535","0.67522"
"","4.69500","1.25615","0.53224"
"","4.71500","1.16693","0.39317"
"","4.73500","1.07767","0.25771"
"","4.75500","0.98848","0.12544"
"","4.77500","0.89938","-0.00241"
"","4.79500","0.81023","-0.12822"
"","4.81500","0.72082","-0.24578"
"","4.83500","0.63138","-0.36506"
"","4.85500","0.54212","-0.47980"
"","4.87500","0.45293","-0.59081"
"","4.89500","0.36378","-0.69990"
"","4.91500","0.27457","-0.80516"
"","4.93500","0.18533","-0.90857"
"","4.95500","0.09616","-1.00623"
"","4.97500","0.00886","-1.01331"
"","4.97800","-0.00277","-0.99880"
"","4.97900","-0.00646","-0.99545"
"","4.98000","-0.01003","-0.99244"
"","5.00000","-0.05148","-0.90866"
"","5.02000","-0.02022","-0.95326"
"","5.04000","0.05471","-0.90553"
"","5.06000","0.14534","-0.78673"
"","5.08000","0.24016","-0.65971"
"","5.10000","0.33329","-0.50530"
"","5.12000","0.42432","-0.35560"
"","5.14000","0.51430","-0.20477"
"","5.16000","0.60395","-0.05976"
"","5.18000","0.69347","0.09473"
"","5.20000","0.78293","0.25109"
"","5.22000","0.87233","0.41446"
"","5.24000","0.96167","0.57731"
"","5.26000","1.05097","0.74528"
"","5.28000","1.14020","0.91458"
"","5.30000","1.22942","1.08348"
"","5.32000","1.31863","1.26147"
"","5.34000","1.40787","1.43957"
"","5.36000","1.49715","1.61951"
"","5.38000","1.58634","1.80144"
"","5.40000","1.67562","1.98524"
"","5.42000","1.76492","2.17661"
"","5.44000","1.85412","2.36878"
"","5.46000","1.94330","2.56505"
"","5.48000","2.03250","2.76129"
"","5.50000","2.12176","2.95942"
"","5.52000","2.21105","3.16210"
"","5.54000","2.30033","3.36774"
"","5.56000","2.38958","3.57325"
"","5.58000","2.47885","3.77936"
"","5.60000","2.56804","3.98378"
"","5.62000","2.65715","4.19260"
"","5.64000","2.74627","4.40355"
"","5.66000","2.83547","4.61629"
"","5.68000","2.92472","4.83188"
"","5.70000","3.01399","5.04520"
"","5.72000","3.10325","5.26246"
"","5.74000","3.19247","5.48423"
"","5.76000","3.28165","5.71040"
"","5.78000","3.37083","5.93728"
"","5.80000","3.46001","6.16580"
"","5.82000","3.54922","6.39809"
"","5.84000","3.63848","6.63736"
"","5.86000","3.72777","6.87850"
"","5.88000","3.81707","7.12952"
"","5.90000","3.90639","7.38135"
"","5.92000","3.99568","7.64182"
"","5.93900","4.08043","7.89275"
"","5.95800","4.16504","8.15086"
"","5.97600","4.24507","8.40200"
"","5.99400","4.32526","8.65991"
"","6.01200","4.40561","8.92154"
"","6.02900","4.48158","9.17751"
"","6.04600","4.55757","9.43880"
"","6.06200","4.62905","9.69097"
"","6.07800","4.70051","9.95231"
"","6.09400","4.77187","10.21657"
"","6.10900","4.83872","10.47167"
"","6.12400","4.90560","10.73010"
"","6.13900","4.97250","10.99635"
"","6.15300","5.03498","11.24710"
"","6.16700","5.09747","11.50440"
"","6.18100","5.15993","11.76811"
"","6.19500","5.22239","12.03507"
"","6.20900","5.28488","12.30130"
"","6.22500","5.35274","12.47939"
"","6.22600","5.35643","12.48692"
"","6.22700","5.36001","12.49440"
"","6.24700","5.40152","12.49903"
"","6.26700","5.37005","12.33182"
"","6.28100","5.31957","12.06995"
"","6.29200","5.27287","11.80415"
"","6.30200","5.22736","11.55280"
"","6.31300","5.17562","11.28385"
"","6.32400","5.12350","11.01644"
"","6.33500","5.07188","10.74799"
"","6.34600","5.02097","10.49160"
"","6.35800","4.96618","10.23027"
"","6.37000","4.91193","9.97334"
"","6.38300","4.85350","9.70592"
"","6.39700","4.79073","9.43701"
"","6.41100","4.72804","9.17086"
"","6.42500","4.66539","8.91235"
"","6.44000","4.59830","8.65085"
"","6.45500","4.53123","8.38770"
"","6.47100","4.45970","8.12137"
"","6.48700","4.38812","7.86451"
"","6.50300","4.31658","7.61425"
"","6.52000","4.24069","7.36042"
"","6.53800","4.16051","7.09816"
"","6.55600","4.08044","6.84372"
"","6.57400","4.00028","6.59193"
"","6.59300","3.91544","6.33767"
"","6.61300","3.82603","6.07795"
"","6.63300","3.73667","5.82432"
"","6.65300","3.64736","5.58136"
"","6.67300","3.55808","5.33842"
"","6.69300","3.46885","5.10582"
"","6.71300","3.37966","4.87487"
"","6.73300","3.29047","4.65342"
"","6.75300","3.20127","4.43342"
"","6.77300","3.11201","4.21640"
"","6.79300","3.02276","4.00328"
"","6.81300","2.93356","3.79460"
"","6.83300","2.84436","3.58706"
"","6.85300","2.75512","3.38995"
"","6.87300","2.66594","3.18654"
"","6.89300","2.57681","2.99284"
"","6.91300","2.48765","2.79454"
"","6.93300","2.39841","2.60496"
"","6.95300","2.30918","2.41588"
"","6.97300","2.21993","2.23192"
"","6.99300","2.13066","2.04815"
"","7.01300","2.04140","1.87074"
"","7.03300","1.95209","1.69507"
"","7.05300","1.86290","1.52720"
"","7.07300","1.77379","1.36009"
"","7.09300","1.68460","1.19978"
"","7.11300","1.59538","1.04236"
"","7.13300","1.50620","0.88507"
"","7.15300","1.41689","0.73929"
"","7.17300","1.32756","0.59414"
"","7.19300","1.23841","0.45246"
"","7.21300","1.14919","0.31359"
"","7.23300","1.05992","0.18060"
"","7.25300","0.97074","0.05291"
"","7.27300","0.88166","-0.07211"
"","7.29300","0.79251","-0.19594"
"","7.31300","0.70304","-0.31225"
"","7.33300","0.61356","-0.42983"
"","7.35300","0.52433","-0.54337"
"","7.37300","0.43516","-0.65002"
"","7.39300","0.34600","-0.75673"
"","7.41300","0.25679","-0.85759"
"","7.43300","0.16759","-0.95971"
"","7.45300","0.07842","-1.05626"
"","7.47200","-0.00274","-1.02626"
"","7.47300","-0.00643","-1.02262"
"","7.47400","-0.01000","-1.01937"
"","7.49400","-0.05152","-0.93654"
"","7.51400","-0.02023","-0.98070"
"","7.53400","0.05475","-0.93731"
"","7.55400","0.14539","-0.82067"
"","7.57400","0.24019","-0.69597"
"","7.59400","0.33331","-0.54250"
"","7.61400","0.42432","-0.40083"
"","7.63400","0.51430","-0.24831"
"","7.65400","0.60395","-0.11121"
"","7.67400","0.69347","0.04709"
"","7.69400","0.78291","0.19505"
"","7.71400","0.87230","0.35958"
"","7.73400","0.96165","0.51476"
"","7.75400","1.05096","0.68313"
"","7.77400","1.14020","0.84837"
"","7.79400","1.22942","1.02145"
"","7.81400","1.31861","1.19262"
"","7.83400","1.40784","1.37079"
"","7.85400","1.49711","1.54324"
"","7.87400","1.58630","1.73064"
"","7.89400","1.67559","1.91203"
"","7.91400","1.76490","2.10253"
"","7.93400","1.85413","2.29095"
"","7.95400","1.94331","2.48587"
"","7.97400","2.03250","2.67957"
"","7.99400","2.12176","2.88015"
"","8.01400","2.21104","3.07973"
"","8.03400","2.30031","3.28567"
"","8.05400","2.38958","3.48468"
"","8.07400","2.47886","3.69094"
"","8.09400","2.56804","3.89785"
"","8.11400","2.65714","4.10610"
"","8.13400","2.74626","4.31565"
"","8.15400","2.83545","4.52365"
"","8.17400","2.92469","4.73731"
"","8.19400","3.01394","4.95199"
"","8.21400","3.10323","5.16718"
"","8.23400","3.19247","5.39015"
"","8.25400","3.28162","5.61138"
"","8.27400","3.37082","5.83581"
"","8.29400","3.46002","6.06374"
"","8.31400","3.54919","6.29459"
"","8.33400","3.63843","6.53381"
"","8.35400","3.72775","6.77173"
"","8.37400","3.81707","7.01838"
"","8.39400","3.90638","7.26938"
"","8.41400","3.99569","7.52721"
"","8.43300","4.08043","7.78046"
"","8.45200","4.16503","8.03517"
"","8.47100","4.24952","8.29731"
"","8.48900","4.32971","8.55178"
"","8.50700","4.41006","8.81418"
"","8.52400","4.48603","9.06859"
"","8.54100","4.56201","9.32963"
"","8.55700","4.63350","9.58152"
"","8.57300","4.70495","9.83998"
"","8.58900","4.77631","10.10470"
"","8.60400","4.84317","10.35910"
"","8.61900","4.91006","10.61489"
"","8.63300","4.97249","10.86703"
"","8.64700","5.03496","11.11965"
"","8.66100","5.09745","11.37559"
"","8.67500","5.15992","11.64084"
"","8.68900","5.22237","11.90925"
"","8.70300","5.28486","12.17811"
"","8.71900","5.35273","12.36366"
"","8.72000","5.35642","12.37176"
"","8.72100","5.36001","12.37980"
"","8.74100","5.40150","12.39908"
"","8.76100","5.37004","12.24460"
"","8.77500","5.31959","11.98566"
"","8.78600","5.27292","11.72198"
"","8.79700","5.22277","11.44834"
"","8.80800","5.17093","11.18092"
"","8.81900","5.11882","10.91344"
"","8.83000","5.06724","10.64643"
"","8.84100","5.01639","10.39614"
"","8.85300","4.96163","10.13867"
"","8.86500","4.90739","9.88104"
"","8.87800","4.84896","9.61808"
"","8.89200","4.78622","9.35105"
"","8.90600","4.72354","9.08479"
"","8.92000","4.66090","8.82754"
"","8.93500","4.59382","8.56628"
"","8.95000","4.52675","8.30756"
"","8.96600","4.45520","8.04505"
"","8.98200","4.38364","7.78893"
"","8.99900","4.30766","7.52591"
"","9.01600","4.23176","7.27380"
