Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00029"
"","0.02000","0.00151","0.07575"
"","0.04000","0.02928","0.18335"
"","0.06000","0.09094","0.27135"
"","0.08000","0.16903","0.46363"
"","0.10000","0.25473","0.63480"
"","0.12000","0.34079","0.85374"
"","0.14000","0.42492","1.04089"
"","0.16000","0.50777","1.25303"
"","0.18000","0.59013","1.43453"
"","0.20000","0.67236","1.63713"
"","0.22000","0.75446","1.82072"
"","0.24000","0.83653","2.01834"
"","0.26000","0.91870","2.20309"
"","0.28000","1.00078","2.40017"
"","0.30000","1.08281","2.58792"
"","0.32000","1.16476","2.78474"
"","0.34000","1.24673","2.97635"
"","0.36000","1.32877","3.17327"
"","0.38000","1.41086","3.36792"
"","0.40000","1.49293","3.56652"
"","0.42000","1.57497","3.76387"
"","0.44000","1.65699","3.96279"
"","0.46000","1.73897","4.16237"
"","0.48000","1.82092","4.36257"
"","0.50000","1.90284","4.56309"
"","0.52000","1.98482","4.76579"
"","0.54000","2.06689","4.97034"
"","0.56000","2.14900","5.17502"
"","0.58000","2.23108","5.38105"
"","0.60000","2.31311","5.58473"
"","0.62000","2.39509","5.79222"
"","0.64000","2.47698","5.99764"
"","0.66000","2.55889","6.20314"
"","0.68000","2.64086","6.40733"
"","0.70000","2.72288","6.61043"
"","0.72000","2.80490","6.81013"
"","0.74000","2.88688","7.00908"
"","0.76000","2.96892","7.20430"
"","0.78000","3.05096","7.40133"
"","0.80000","3.13299","7.59005"
"","0.82000","3.21498","7.77990"
"","0.84000","3.29695","7.96555"
"","0.86000","3.37890","8.15197"
"","0.88000","3.46088","8.33545"
"","0.90000","3.54291","8.51550"
"","0.92000","3.62496","8.69482"
"","0.94000","3.70703","8.87434"
"","0.96000","3.78905","9.04828"
"","0.98000","3.87105","9.22193"
"","1.00000","3.95302","9.39004"
"","1.02000","4.03499","9.56102"
"","1.04000","4.11699","9.72509"
"","1.06000","4.19899","9.89130"
"","1.08000","4.28104","10.05216"
"","1.10000","4.36307","10.21485"
"","1.12000","4.44510","10.37282"
"","1.14000","4.52715","10.52978"
"","1.16000","4.60917","10.68082"
"","1.18000","4.69113","10.83606"
"","1.20000","4.77302","10.98477"
"","1.22000","4.85495","11.13296"
"","1.23700","4.92154","11.14329"
"","1.23800","4.92496","11.14029"
"","1.23900","4.92827","11.13769"
"","1.25900","4.96727","10.99737"
"","1.27900","4.93920","10.79521"
"","1.29400","4.88947","10.54175"
"","1.30600","4.84227","10.29128"
"","1.31800","4.79155","10.04050"
"","1.33100","4.73501","9.78123"
"","1.34400","4.67862","9.51348"
"","1.35700","4.62312","9.25440"
"","1.37100","4.56435","8.99860"
"","1.38500","4.50622","8.74583"
"","1.40000","4.44429","8.48999"
"","1.41600","4.37836","8.23568"
"","1.43200","4.31249","7.98046"
"","1.44900","4.24254","7.73040"
"","1.46700","4.16853","7.46596"
"","1.48600","4.09047","7.20507"
"","1.50500","4.01251","6.94972"
"","1.52500","3.93053","6.69326"
"","1.54500","3.84857","6.44515"
"","1.56500","3.76659","6.20565"
"","1.58500","3.68455","5.97185"
"","1.60500","3.60246","5.74703"
"","1.62500","3.52037","5.52772"
"","1.64500","3.43834","5.31921"
"","1.66500","3.35635","5.11353"
"","1.68500","3.27435","4.91186"
"","1.70500","3.19234","4.71737"
"","1.72500","3.11037","4.52435"
"","1.74500","3.02839","4.33985"
"","1.76500","2.94639","4.15578"
"","1.78500","2.86436","3.97742"
"","1.80500","2.78233","3.79962"
"","1.82500","2.70029","3.62734"
"","1.84500","2.61825","3.45542"
"","1.86500","2.53626","3.28893"
"","1.88500","2.45431","3.12199"
"","1.90500","2.37236","2.95942"
"","1.92500","2.29043","2.79292"
"","1.94500","2.20844","2.63266"
"","1.96500","2.12638","2.47352"
"","1.98500","2.04432","2.31548"
"","2.00500","1.96227","2.15690"
"","2.02500","1.88022","2.00005"
"","2.04500","1.79822","1.84782"
"","2.06500","1.71630","1.69532"
"","2.08500","1.63438","1.54507"
"","2.10500","1.55242","1.39599"
"","2.12500","1.47039","1.24944"
"","2.14500","1.38835","1.10425"
"","2.16500","1.30631","0.96531"
"","2.18500","1.22428","0.82629"
"","2.20500","1.14225","0.69307"
"","2.22500","1.06030","0.56082"
"","2.24500","0.97834","0.43232"
"","2.26500","0.89635","0.30627"
"","2.28500","0.81436","0.18470"
"","2.30500","0.73232","0.06592"
"","2.32500","0.65031","-0.04907"
"","2.34500","0.56831","-0.16275"
"","2.36500","0.48632","-0.27323"
"","2.38500","0.40432","-0.37926"
"","2.40500","0.32228","-0.48386"
"","2.42500","0.24022","-0.58415"
"","2.44500","0.15819","-0.68362"
"","2.46500","0.07624","-0.77909"
"","2.48500","-0.00244","-0.76593"
"","2.48600","-0.00583","-0.76294"
"","2.48700","-0.00912","-0.76068"
"","2.50700","-0.04741","-0.68753"
"","2.52700","-0.01937","-0.72707"
"","2.54700","0.04868","-0.67765"
"","2.56700","0.13168","-0.56442"
"","2.58700","0.21901","-0.44354"
"","2.60700","0.30493","-0.29642"
"","2.62700","0.38880","-0.15849"
"","2.64700","0.47157","-0.01454"
"","2.66700","0.55396","0.12627"
"","2.68700","0.63625","0.27269"
"","2.70700","0.71846","0.41995"
"","2.72700","0.80054","0.57390"
"","2.74700","0.88268","0.72628"
"","2.76700","0.96479","0.88061"
"","2.78700","1.04684","1.03581"
"","2.80700","1.12883","1.19497"
"","2.82700","1.21080","1.35644"
"","2.84700","1.29283","1.51872"
"","2.86700","1.37487","1.68249"
"","2.88700","1.45693","1.84749"
"","2.90700","1.53898","2.01697"
"","2.92700","1.62104","2.18405"
"","2.94700","1.70306","2.35434"
"","2.96700","1.78501","2.52296"
"","2.98700","1.86691","2.69056"
"","3.00700","1.94885","2.85777"
"","3.02700","2.03089","3.02949"
"","3.04700","2.11299","3.20030"
"","3.06700","2.19508","3.37359"
"","3.08700","2.27714","3.54290"
"","3.10700","2.35916","3.71330"
"","3.12700","2.44109","3.88627"
"","3.14700","2.52299","4.06026"
"","3.16700","2.60496","4.23360"
"","3.18700","2.68695","4.41101"
"","3.20700","2.76897","4.58631"
"","3.22700","2.85096","4.76813"
"","3.24700","2.93298","4.95146"
"","3.26700","3.01502","5.13759"
"","3.28700","3.09704","5.32681"
"","3.30700","3.17905","5.51560"
"","3.32700","3.26103","5.71092"
"","3.34700","3.34301","5.90902"
"","3.36700","3.42496","6.11286"
"","3.38700","3.50695","6.31943"
"","3.40700","3.58896","6.53121"
"","3.42700","3.67101","6.74927"
"","3.44700","3.75305","6.97171"
"","3.46700","3.83507","7.20137"
