Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00186"
"","0.02000","0.00183","0.08264"
"","0.04000","0.03363","0.22180"
"","0.06000","0.10454","0.35547"
"","0.08000","0.19580","0.61505"
"","0.10000","0.29655","0.85495"
"","0.11700","0.38264","1.10709"
"","0.13700","0.48171","1.36536"
"","0.15500","0.56934","1.61922"
"","0.17500","0.66591","1.86907"
"","0.19400","0.75738","2.12578"
"","0.21400","0.85358","2.37059"
"","0.23300","0.94495","2.62115"
"","0.25300","1.04108","2.86670"
"","0.27300","1.13724","3.12779"
"","0.29300","1.23337","3.37920"
"","0.31300","1.32944","3.63659"
"","0.33300","1.42548","3.88733"
"","0.35300","1.52150","4.14723"
"","0.37300","1.61743","4.40147"
"","0.39200","1.70855","4.65217"
"","0.41200","1.80451","4.91330"
"","0.43100","1.89572","5.16367"
"","0.45000","1.98690","5.41644"
"","0.46900","2.07811","5.67026"
"","0.48800","2.16940","5.92792"
"","0.50700","2.26066","6.18846"
"","0.52600","2.35188","6.44843"
"","0.54500","2.44305","6.71154"
"","0.56400","2.53415","6.97416"
"","0.58200","2.62048","7.22645"
"","0.60000","2.70690","7.47990"
"","0.61800","2.79340","7.73829"
"","0.63600","2.87990","7.99572"
"","0.65400","2.96636","8.25712"
"","0.67200","3.05272","8.51552"
"","0.68900","3.13421","8.76599"
"","0.70600","3.21562","9.01711"
"","0.72300","3.29712","9.27089"
"","0.74000","3.37875","9.52687"
"","0.75700","3.46046","9.78480"
"","0.77400","3.54219","10.04396"
"","0.79100","3.62385","10.30691"
"","0.80700","3.70065","10.55888"
"","0.82300","3.77740","10.81028"
"","0.83900","3.85415","11.06769"
"","0.85500","3.93091","11.32423"
"","0.87100","4.00769","11.58154"
"","0.88700","4.08451","11.84127"
"","0.90300","4.16133","12.10356"
"","0.91800","4.23336","12.35453"
"","0.93400","4.31018","12.61899"
"","0.95000","4.38697","12.88445"
"","0.96600","4.46374","13.14894"
"","0.98200","4.54049","13.40741"
"","0.99800","4.61726","13.66556"
"","1.01400","4.69404","13.91994"
"","1.03100","4.77564","14.18461"
"","1.04800","4.85730","14.44727"
"","1.06500","4.93895","14.70172"
"","1.08200","5.02057","14.95317"
"","1.10000","5.10698","15.21349"
"","1.11800","5.19339","15.46965"
"","1.13600","5.27972","15.72107"
"","1.15500","5.37095","15.98341"
"","1.17400","5.46220","16.24047"
"","1.19300","5.55341","16.49429"
"","1.21200","5.64462","16.74445"
"","1.23200","5.73965","16.93246"
"","1.23700","5.76121","16.93163"
"","1.23800","5.76524","16.93156"
"","1.23900","5.76915","16.93156"
"","1.25900","5.81510","16.77638"
"","1.27500","5.79383","16.52151"
"","1.28600","5.75606","16.26020"
"","1.29500","5.71814","15.99325"
"","1.30300","5.68125","15.73237"
"","1.31100","5.64236","15.46627"
"","1.31900","5.60224","15.20675"
"","1.32700","5.56157","14.95487"
"","1.33500","5.52082","14.70326"
"","1.34400","5.47530","14.42307"
"","1.35300","5.43030","14.14864"
"","1.36200","5.38585","13.88926"
"","1.37200","5.33697","13.61269"
"","1.38200","5.28845","13.33933"
"","1.39200","5.24014","13.07220"
"","1.40200","5.19193","12.81841"
"","1.41300","5.13895","12.54870"
"","1.42400","5.08600","12.27949"
"","1.43500","5.03306","12.01855"
"","1.44600","4.98013","11.76841"
"","1.45800","4.92241","11.50007"
"","1.47000","4.86470","11.23583"
"","1.48200","4.80700","10.98108"
"","1.49500","4.74449","10.71272"
"","1.50800","4.68203","10.44800"
"","1.52100","4.61959","10.19506"
"","1.53500","4.55236","9.92800"
"","1.54900","4.48515","9.66596"
"","1.56300","4.41797","9.41384"
"","1.57700","4.35078","9.16300"
"","1.59200","4.27879","8.90170"
"","1.60700","4.20679","8.64889"
"","1.62200","4.13477","8.39888"
"","1.63800","4.05793","8.14133"
"","1.65400","3.98108","7.88861"
"","1.67100","3.89944","7.62766"
"","1.68800","3.81786","7.37009"
"","1.70500","3.73631","7.11813"
"","1.72300","3.64996","6.85841"
"","1.74100","3.56357","6.60284"
"","1.75900","3.47715","6.35270"
"","1.77800","3.38581","6.09575"
"","1.79700","3.29449","5.84079"
"","1.81700","3.19849","5.57827"
"","1.83700","3.10268","5.31870"
"","1.85700","3.00688","5.06399"
"","1.87700","2.91090","4.81483"
"","1.89700","2.81479","4.56784"
"","1.91700","2.71869","4.32131"
"","1.93700","2.62261","4.08168"
"","1.95700","2.52654","3.84332"
"","1.97700","2.43053","3.61024"
"","1.99700","2.33458","3.37729"
"","2.01700","2.23861","3.14890"
"","2.03700","2.14261","2.92051"
"","2.05700","2.04657","2.69790"
"","2.07700","1.95052","2.48057"
"","2.09700","1.85451","2.26568"
"","2.11700","1.75855","2.05584"
"","2.13700","1.66262","1.84944"
"","2.15700","1.56666","1.64722"
"","2.17700","1.47071","1.44963"
"","2.19700","1.37474","1.25591"
"","2.21700","1.27874","1.06263"
"","2.23700","1.18271","0.87700"
"","2.25700","1.08669","0.68807"
"","2.27700","0.99065","0.51123"
"","2.29700","0.89461","0.33122"
"","2.31700","0.79862","0.15910"
"","2.33700","0.70268","-0.01305"
"","2.35700","0.60672","-0.18204"
"","2.37700","0.51076","-0.34724"
"","2.39700","0.41473","-0.50897"
"","2.41700","0.31866","-0.66451"
"","2.43700","0.22258","-0.82021"
"","2.45700","0.12651","-0.96816"
"","2.47700","0.03101","-1.07157"
"","2.48500","-0.00384","-1.04381"
"","2.48600","-0.00778","-1.04194"
"","2.48700","-0.01160","-1.04081"
"","2.50700","-0.05542","-0.97018"
"","2.52700","-0.02100","-0.99538"
"","2.54700","0.06013","-0.90203"
"","2.56700","0.15765","-0.72313"
"","2.58700","0.25947","-0.53609"
"","2.60700","0.35962","-0.31940"
"","2.62700","0.45756","-0.11357"
"","2.64700","0.55440","0.10242"
"","2.66700","0.65083","0.30637"
"","2.68700","0.74706","0.52084"
"","2.70700","0.84324","0.73044"
"","2.72700","0.93939","0.94925"
"","2.74700","1.03551","1.16458"
"","2.76700","1.13166","1.38302"
"","2.78700","1.22776","1.59928"
"","2.80700","1.32378","1.81815"
"","2.82700","1.41982","2.03948"
"","2.84700","1.51586","2.26716"
"","2.86700","1.61178","2.49133"
"","2.88700","1.70770","2.71906"
"","2.90700","1.80368","2.94968"
"","2.92700","1.89967","3.18342"
"","2.94700","1.99563","3.42137"
"","2.96700","2.09166","3.66223"
"","2.98700","2.18774","3.90498"
"","3.00700","2.28379","4.14879"
"","3.02700","2.37982","4.39486"
"","3.04700","2.47576","4.64669"
"","3.06700","2.57167","4.90005"
"","3.08700","2.66764","5.15280"
"","3.10700","2.76371","5.40848"
"","3.12700","2.85981","5.66634"
"","3.14700","2.95589","5.92709"
"","3.16600","3.04709","6.17841"
"","3.18500","3.13817","6.43233"
"","3.20400","3.22914","6.68695"
"","3.22300","3.32024","6.94572"
"","3.24200","3.41152","7.20679"
"","3.26000","3.49808","7.46367"
"","3.27800","3.58459","7.72052"
"","3.29600","3.67104","7.98356"
"","3.31400","3.75739","8.24814"
"","3.33100","3.83891","8.50020"
"","3.34800","3.92044","8.75959"
"","3.36500","4.00202","9.02400"
"","3.38100","4.07887","9.27990"
"","3.39700","4.15571","9.54035"
"","3.41300","4.23255","9.80500"
"","3.42800","4.30457","10.05690"
"","3.44300","4.37655","10.31455"
"","3.45800","4.44852","10.57873"
"","3.47200","4.51568","10.82976"
"","3.48600","4.58282","11.08595"
"","3.50000","4.64999","11.34611"
"","3.51400","4.71718","11.61395"
"","3.52700","4.77959","11.86499"
"","3.54000","4.84204","12.12173"
"","3.55300","4.90449","12.38366"
"","3.56600","4.96692","12.65343"
"","3.57800","5.02454","12.90393"
"","3.59000","5.08215","13.16247"
"","3.60200","5.13976","13.42700"
"","3.61400","5.19735","13.69058"
"","3.62600","5.25490","13.95901"
"","3.63700","5.30768","14.21131"
"","3.64800","5.36050","14.46632"
"","3.65900","5.41334","14.72260"
"","3.67000","5.46616","14.98455"
"","3.68100","5.51897","15.25086"
"","3.69200","5.57178","15.51694"
"","3.70300","5.62458","15.78424"
