Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.12171"
"","0.02000","0.00136","0.18100"
"","0.04000","0.02600","0.29448"
"","0.06000","0.08146","0.40592"
"","0.08000","0.15320","0.61527"
"","0.10000","0.23281","0.81406"
"","0.12000","0.31283","1.05565"
"","0.14000","0.39100","1.26862"
"","0.16000","0.46788","1.50228"
"","0.18000","0.54417","1.71607"
"","0.20000","0.62028","1.94751"
"","0.22000","0.69629","2.16518"
"","0.24000","0.77226","2.39790"
"","0.26000","0.84819","2.62027"
"","0.28000","0.92408","2.85686"
"","0.30000","0.99996","3.08348"
"","0.32000","1.07586","3.32127"
"","0.34000","1.15178","3.55450"
"","0.36000","1.22768","3.79818"
"","0.38000","1.30345","4.04285"
"","0.40000","1.37934","4.29015"
"","0.42000","1.45523","4.53792"
"","0.44000","1.53105","4.79049"
"","0.46000","1.60685","5.04134"
"","0.48000","1.68264","5.29860"
"","0.50000","1.75853","5.55649"
"","0.52000","1.83443","5.81621"
"","0.54000","1.91031","6.07618"
"","0.56000","1.98618","6.33332"
"","0.58000","2.06206","6.59596"
"","0.60000","2.13794","6.85188"
"","0.62000","2.21379","7.11160"
"","0.64000","2.28965","7.36661"
"","0.66000","2.36549","7.62131"
"","0.68000","2.44131","7.87849"
"","0.70000","2.51713","8.13705"
"","0.72000","2.59295","8.39738"
"","0.74000","2.66885","8.65767"
"","0.76000","2.74476","8.91519"
"","0.78000","2.82064","9.17492"
"","0.80000","2.89648","9.43066"
"","0.82000","2.97225","9.69174"
"","0.84000","3.04807","9.94716"
"","0.86000","3.12390","10.20305"
"","0.88000","3.19971","10.46045"
"","0.90000","3.27558","10.71581"
"","0.92000","3.35145","10.97176"
"","0.94000","3.42732","11.22587"
"","0.96000","3.50316","11.47683"
"","0.98000","3.57899","11.72927"
"","1.00000","3.65487","11.98077"
"","1.02000","3.73072","12.23413"
"","1.04000","3.80657","12.49012"
"","1.06000","3.88239","12.74136"
"","1.08000","3.95819","12.99367"
"","1.10000","4.03404","13.24266"
"","1.12000","4.10993","13.49130"
"","1.14000","4.18586","13.73863"
"","1.16000","4.26176","13.98567"
"","1.18000","4.33764","14.23074"
"","1.20000","4.41348","14.47561"
"","1.22000","4.48923","14.71784"
"","1.23800","4.55419","14.82237"
"","1.23900","4.55730","14.82413"
"","1.24000","4.56031","14.82621"
"","1.26000","4.59512","14.72906"
"","1.27900","4.57123","14.47713"
"","1.29100","4.53618","14.22343"
"","1.30100","4.50150","13.96782"
"","1.31100","4.46381","13.69623"
"","1.32100","4.42433","13.42992"
"","1.33100","4.38410","13.17293"
"","1.34100","4.34389","12.91474"
"","1.35100","4.30408","12.65683"
"","1.36200","4.26086","12.38890"
"","1.37300","4.21816","12.13548"
"","1.38400","4.17581","11.88493"
"","1.39600","4.12985","11.62057"
"","1.40800","4.08404","11.36896"
"","1.42100","4.03450","11.10116"
"","1.43400","3.98503","10.84026"
"","1.44800","3.93179","10.57195"
"","1.46200","3.87859","10.30395"
"","1.47600","3.82541","10.04172"
"","1.49100","3.76844","9.77502"
"","1.50600","3.71149","9.50815"
"","1.52100","3.65459","9.24944"
"","1.53700","3.59390","8.98314"
"","1.55300","3.53317","8.71826"
"","1.56900","3.47244","8.46302"
"","1.58500","3.41175","8.21071"
"","1.60200","3.34728","7.94891"
"","1.61900","3.28282","7.69363"
"","1.63600","3.21833","7.44030"
"","1.65400","3.15001","7.18448"
"","1.67200","3.08170","6.92627"
"","1.69000","3.01343","6.67546"
"","1.70900","2.94138","6.41589"
"","1.72800","2.86936","6.15663"
"","1.74700","2.79738","5.90658"
"","1.76600","2.72540","5.65568"
"","1.78600","2.64954","5.39701"
"","1.80600","2.57355","5.14217"
"","1.82600","2.49758","4.88907"
"","1.84600","2.42172","4.64311"
"","1.86600","2.34595","4.40039"
"","1.88600","2.27018","4.15638"
"","1.90600","2.19437","3.92307"
"","1.92600","2.11857","3.68547"
"","1.94600","2.04274","3.45651"
"","1.96600","1.96683","3.22811"
"","1.98600","1.89091","3.00653"
"","2.00600","1.81501","2.78785"
"","2.02600","1.73911","2.57240"
"","2.04600","1.66322","2.36259"
"","2.06600","1.58745","2.15912"
"","2.08600","1.51170","1.96074"
"","2.10600","1.43581","1.76903"
"","2.12600","1.35995","1.57954"
"","2.14600","1.28410","1.39719"
"","2.16600","1.20824","1.22270"
"","2.18600","1.13242","1.05139"
"","2.20600","1.05658","0.88949"
"","2.22600","0.98071","0.72909"
"","2.24600","0.90483","0.57671"
"","2.26600","0.82892","0.42844"
"","2.28600","0.75303","0.28572"
"","2.30600","0.67720","0.14553"
"","2.32600","0.60138","0.01165"
"","2.34600","0.52554","-0.12246"
"","2.36600","0.44973","-0.24838"
"","2.38600","0.37391","-0.37486"
"","2.40600","0.29804","-0.49232"
"","2.42600","0.22209","-0.60786"
"","2.44600","0.14615","-0.71778"
"","2.46600","0.07037","-0.82241"
"","2.48600","-0.00233","-0.82235"
"","2.48700","-0.00546","-0.81993"
"","2.48800","-0.00850","-0.81793"
"","2.50800","-0.04386","-0.75688"
"","2.52800","-0.01774","-0.77740"
"","2.54800","0.04548","-0.71113"
"","2.56800","0.12227","-0.58130"
"","2.58800","0.20286","-0.44328"
"","2.60800","0.28218","-0.27925"
"","2.62800","0.35974","-0.11902"
"","2.64800","0.43641","0.04690"
"","2.66800","0.51270","0.21085"
"","2.68800","0.58882","0.38325"
"","2.70800","0.66487","0.55551"
"","2.72800","0.74084","0.73720"
"","2.74800","0.81678","0.91462"
"","2.76800","0.89265","1.09827"
"","2.78800","0.96852","1.28125"
"","2.80800","1.04442","1.47075"
"","2.82800","1.12032","1.66930"
"","2.84800","1.19621","1.87068"
"","2.86800","1.27202","2.08076"
"","2.88800","1.34786","2.29467"
"","2.90800","1.42375","2.51132"
"","2.92800","1.49959","2.73484"
"","2.94800","1.57542","2.96176"
"","2.96800","1.65124","3.19084"
"","2.98800","1.72709","3.42553"
"","3.00800","1.80297","3.66036"
"","3.02800","1.87884","3.90590"
"","3.04800","1.95470","4.14744"
"","3.06800","2.03059","4.39767"
"","3.08800","2.10649","4.64449"
"","3.10800","2.18235","4.89434"
"","3.12800","2.25819","5.14453"
"","3.14800","2.33404","5.39942"
"","3.16800","2.40986","5.65539"
"","3.18800","2.48565","5.91426"
"","3.20800","2.56148","6.17024"
"","3.22700","2.63356","6.42216"
"","3.24700","2.70948","6.68523"
"","3.26600","2.78158","6.93855"
"","3.28500","2.85367","7.19418"
"","3.30400","2.92570","7.45132"
"","3.32300","2.99771","7.70666"
"","3.34100","3.06595","7.95895"
"","3.36000","3.13795","8.21976"
"","3.37800","3.20619","8.47983"
"","3.39600","3.27448","8.73390"
"","3.41400","3.34276","8.99743"
"","3.43200","3.41105","9.26090"
"","3.44900","3.47554","9.51803"
"","3.46600","3.54001","9.77482"
"","3.48300","3.60450","10.03861"
"","3.49900","3.66518","10.29104"
"","3.51600","3.72963","10.55547"
"","3.53200","3.79029","10.81654"
"","3.54800","3.85095","11.07839"
"","3.56300","3.90780","11.32858"
"","3.57800","3.96467","11.58697"
"","3.59300","4.02154","11.84553"
"","3.60800","4.07845","12.10806"
"","3.62300","4.13541","12.37474"
"","3.63700","4.18858","12.62742"
"","3.65100","4.24172","12.88275"
"","3.66500","4.29483","13.14100"
"","3.67900","4.34793","13.40164"
"","3.69300","4.40099","13.66669"
"","3.70700","4.45401","13.92899"
"","3.72100","4.50697","14.18149"
"","3.73400","4.55307","14.31590"
"","3.73500","4.55618","14.32406"
"","3.73600","4.55920","14.33246"
"","3.75600","4.59410","14.34414"
"","3.77600","4.56773","14.14298"
"","3.78900","4.52859","13.88476"
"","3.80000","4.48949","13.61026"
"","3.81000","4.45113","13.34741"
"","3.82000","4.41130","13.09040"
"","3.83000","4.37099","12.83800"
"","3.84000","4.33088","12.58354"
"","3.85000","4.29125","12.33276"
"","3.86100","4.24823","12.07311"
"","3.87300","4.20181","11.80220"
"","3.88500","4.15573","11.53542"
"","3.89700","4.10983","11.28090"
"","3.91000","4.06024","11.01702"
"","3.92300","4.01074","10.75300"
"","3.93600","3.96128","10.49730"
"","3.95000","3.90806","10.23671"
"","3.96400","3.85488","9.97485"
"","3.97800","3.80170","9.71863"
"","3.99300","3.74471","9.45809"
"","4.00800","3.68777","9.19683"
"","4.02300","3.63088","8.94451"
"","4.03900","3.57017","8.68258"
"","4.05500","3.50944","8.42330"
"","4.07100","3.44875","8.17002"
"","4.08800","3.38428","7.90659"
"","4.10500","3.31980","7.65260"
"","4.12200","3.25531","7.40054"
"","4.14000","3.18701","7.14016"
"","4.15800","3.11870","6.88613"
"","4.17600","3.05039","6.63153"
"","4.19500","2.97832","6.37197"
"","4.21400","2.90631","6.11663"
"","4.23300","2.83433","5.86274"
"","4.25300","2.75858","5.60346"
"","4.27300","2.68277","5.34294"
"","4.29300","2.60684","5.08807"
"","4.31300","2.53083","4.83691"
"","4.33300","2.45490","4.59000"
"","4.35300","2.37907","4.34685"
"","4.37300","2.30332","4.10648"
"","4.39300","2.22756","3.86810"
"","4.41300","2.15179","3.63660"
"","4.43300","2.07600","3.40498"
"","4.45300","2.00011","3.18244"
"","4.47300","1.92418","2.95802"
"","4.49300","1.84826","2.73857"
"","4.51300","1.77233","2.52435"
"","4.53300","1.69642","2.31657"
"","4.55300","1.62061","2.11064"
"","4.57300","1.54489","1.91440"
"","4.59300","1.46903","1.72020"
"","4.61300","1.39313","1.53561"
"","4.63300","1.31730","1.35107"
"","4.65300","1.24145","1.17829"
"","4.67300","1.16560","1.00939"
"","4.69300","1.08974","0.84663"
"","4.71300","1.01387","0.68788"
"","4.73300","0.93801","0.53545"
"","4.75300","0.86213","0.38853"
"","4.77300","0.78621","0.24792"
"","4.79300","0.71036","0.10962"
"","4.81300","0.63458","-0.02457"
"","4.83300","0.55877","-0.15506"
"","4.85300","0.48296","-0.28023"
"","4.87300","0.40714","-0.39962"
"","4.89300","0.33130","-0.51872"
"","4.91300","0.25542","-0.63010"
"","4.93300","0.17945","-0.73891"
"","4.95300","0.10357","-0.84258"
"","4.97300","0.02808","-0.90824"
"","4.98200","-0.00312","-0.87779"
"","4.98300","-0.00623","-0.87531"
"","4.98400","-0.00924","-0.87327"
"","5.00400","-0.04411","-0.81272"
"","5.02400","-0.01771","-0.83631"
"","5.04400","0.04551","-0.77655"
"","5.06400","0.12226","-0.65147"
"","5.08400","0.20287","-0.51956"
"","5.10400","0.28221","-0.36067"
"","5.12400","0.35977","-0.20750"
"","5.14400","0.43640","-0.04627"
"","5.16400","0.51267","0.10859"
"","5.18400","0.58881","0.28078"
"","5.20400","0.66487","0.44626"
"","5.22400","0.74086","0.62452"
"","5.24400","0.81678","0.79362"
"","5.26400","0.89265","0.97306"
