Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.13848"
"","0.02000","0.00128","0.19870"
"","0.04000","0.02554","0.30136"
"","0.06000","0.08023","0.38306"
"","0.08000","0.15095","0.55990"
"","0.10000","0.22950","0.71194"
"","0.12000","0.30851","0.91797"
"","0.14000","0.38569","1.09230"
"","0.16000","0.46149","1.29246"
"","0.18000","0.53677","1.46555"
"","0.20000","0.61187","1.66166"
"","0.22000","0.68688","1.83915"
"","0.24000","0.76185","2.03334"
"","0.26000","0.83680","2.21284"
"","0.28000","0.91174","2.40869"
"","0.30000","0.98662","2.59151"
"","0.32000","1.06149","2.78744"
"","0.34000","1.13636","2.97380"
"","0.36000","1.21120","3.17311"
"","0.38000","1.28605","3.36855"
"","0.40000","1.36089","3.56929"
"","0.42000","1.43576","3.77030"
"","0.44000","1.51064","3.97569"
"","0.46000","1.58542","4.18333"
"","0.48000","1.66033","4.39511"
"","0.50000","1.73521","4.60716"
"","0.52000","1.81002","4.82283"
"","0.54000","1.88481","5.04141"
"","0.56000","1.95961","5.25971"
"","0.58000","2.03450","5.48513"
"","0.60000","2.10939","5.70748"
"","0.62000","2.18430","5.93451"
"","0.64000","2.25923","6.15916"
"","0.66000","2.33414","6.38759"
"","0.68000","2.40898","6.61439"
"","0.70000","2.48379","6.84524"
"","0.72000","2.55857","7.07267"
"","0.74000","2.63333","7.30311"
"","0.76000","2.70813","7.53018"
"","0.78000","2.78303","7.76155"
"","0.80000","2.85798","7.99006"
"","0.82000","2.93293","8.22196"
"","0.84000","3.00782","8.45073"
"","0.86000","3.08265","8.67774"
"","0.88000","3.15748","8.90475"
"","0.90000","3.23225","9.13433"
"","0.92000","3.30703","9.35904"
"","0.94000","3.38189","9.58530"
"","0.96000","3.45673","9.80821"
"","0.98000","3.53159","10.03379"
"","1.00000","3.60643","10.25900"
"","1.02000","3.68128","10.48252"
"","1.04000","3.75617","10.70637"
"","1.06000","3.83101","10.92572"
"","1.08000","3.90585","11.14618"
"","1.10000","3.98068","11.36761"
"","1.12000","4.05550","11.58645"
"","1.14000","4.13033","11.80696"
"","1.16000","4.20513","12.02498"
"","1.18000","4.27995","12.24059"
"","1.20000","4.35484","12.45769"
"","1.22000","4.42978","12.67405"
"","1.23700","4.49082","12.75358"
"","1.23800","4.49397","12.75486"
"","1.23900","4.49703","12.75680"
"","1.25900","4.53328","12.67081"
"","1.27900","4.50838","12.46019"
"","1.29300","4.46678","12.20636"
"","1.30500","4.42423","11.93533"
"","1.31600","4.38203","11.68091"
"","1.32800","4.33439","11.41604"
"","1.34000","4.28661","11.14897"
"","1.35200","4.23948","10.88068"
"","1.36500","4.18928","10.61226"
"","1.37800","4.13977","10.35305"
"","1.39100","4.09063","10.09696"
"","1.40500","4.03791","9.84268"
"","1.42000","3.98153","9.57524"
"","1.43500","3.92520","9.31073"
"","1.45100","3.86513","9.04811"
"","1.46600","3.80883","8.79702"
"","1.48200","3.74883","8.54070"
"","1.49900","3.68512","8.27807"
"","1.51600","3.62142","8.01865"
"","1.53400","3.55402","7.76032"
"","1.55200","3.48664","7.50453"
"","1.57100","3.41551","7.24246"
"","1.59000","3.34442","6.98394"
"","1.61000","3.26957","6.72165"
"","1.63000","3.19472","6.46198"
