Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","-0.00024"
"","0.02000","0.00171","0.08208"
"","0.04000","0.03236","0.19614"
"","0.06000","0.10098","0.28352"
"","0.08000","0.18923","0.47324"
"","0.10000","0.28660","0.64281"
"","0.12000","0.38425","0.86422"
"","0.14000","0.47957","1.05322"
"","0.16000","0.57333","1.26543"
"","0.18000","0.66657","1.44741"
"","0.20000","0.75972","1.64782"
"","0.22000","0.85283","1.83244"
"","0.24000","0.94585","2.02869"
"","0.26000","1.03875","2.21453"
"","0.28000","1.13155","2.40667"
"","0.30000","1.22436","2.58974"
"","0.32000","1.31717","2.78183"
"","0.34000","1.40999","2.96709"
"","0.36000","1.50286","3.15876"
"","0.38000","1.59572","3.34943"
"","0.40000","1.68857","3.54009"
"","0.42000","1.78143","3.73087"
"","0.44000","1.87421","3.92494"
"","0.46000","1.96692","4.11979"
"","0.48000","2.05964","4.31803"
"","0.50000","2.15245","4.51607"
"","0.52000","2.24530","4.71560"
"","0.54000","2.33816","4.91596"
"","0.56000","2.43098","5.11910"
"","0.58000","2.52382","5.32664"
"","0.60000","2.61657","5.52949"
"","0.62000","2.70928","5.73726"
"","0.64000","2.80201","5.94450"
"","0.66000","2.89476","6.15501"
"","0.68000","2.98757","6.36535"
"","0.70000","3.08045","6.57644"
"","0.72000","3.17333","6.78720"
"","0.74000","3.26620","7.00220"
"","0.76000","3.35900","7.21097"
"","0.78000","3.45169","7.42771"
"","0.80000","3.54426","7.63715"
"","0.82000","3.63694","7.85149"
"","0.84000","3.72980","8.06121"
"","0.86000","3.82273","8.27543"
"","0.88000","3.91563","8.48640"
"","0.90000","4.00850","8.69954"
"","0.92000","4.10128","8.90647"
"","0.94000","4.19402","9.11585"
"","0.96000","4.28681","9.31974"
"","0.98000","4.37963","9.52964"
"","1.00000","4.47239","9.73419"
"","1.02000","4.56524","9.93816"
"","1.04000","4.65814","10.13968"
"","1.06000","4.75095","10.34040"
"","1.08000","4.84372","10.54151"
"","1.10000","4.93649","10.74069"
"","1.12000","5.02926","10.93795"
"","1.14000","5.12205","11.13411"
"","1.16000","5.21486","11.32605"
"","1.18000","5.30766","11.51839"
"","1.20000","5.40048","11.70761"
"","1.22000","5.49335","11.89507"
"","1.23800","5.57316","11.92840"
"","1.23900","5.57699","11.92628"
"","1.24000","5.58070","11.92461"
"","1.26000","5.62358","11.77797"
"","1.28000","5.59065","11.55321"
"","1.29400","5.53807","11.29249"
"","1.30500","5.48947","11.03348"
"","1.31600","5.43727","10.77025"
"","1.32800","5.37840","10.50068"
"","1.33900","5.32421","10.25021"
"","1.35000","5.27063","9.99486"
"","1.36200","5.21309","9.73957"
"","1.37500","5.15161","9.47781"
"","1.38800","5.09065","9.21646"
"","1.40200","5.02528","8.95495"
"","1.41700","4.95541","8.68860"
"","1.43200","4.88559","8.42105"
"","1.44800","4.81118","8.15839"
"","1.46400","4.73679","7.89341"
"","1.48000","4.66242","7.63878"
"","1.49700","4.58346","7.38285"
"","1.51400","4.50453","7.12664"
"","1.53200","4.42097","6.87551"
"","1.55000","4.33740","6.62489"
"","1.56900","4.24919","6.37325"
"","1.58800","4.16102","6.12178"
"","1.60800","4.06825","5.87149"
"","1.62800","3.97545","5.62319"
"","1.64800","3.88264","5.38812"
"","1.66800","3.78980","5.15514"
"","1.68800","3.69690","4.92906"
"","1.70800","3.60401","4.70835"
"","1.72800","3.51124","4.49320"
"","1.74800","3.41862","4.28545"
"","1.76800","3.32597","4.07936"
"","1.78800","3.23313","3.87883"
"","1.80800","3.14022","3.68168"
"","1.82800","3.04736","3.48570"
"","1.84800","2.95451","3.29732"
"","1.86800","2.86163","3.11296"
"","1.88800","2.76884","2.93040"
"","1.90800","2.67609","2.75344"
"","1.92800","2.58331","2.57748"
"","1.94800","2.49057","2.40840"
"","1.96800","2.39780","2.24098"
"","1.98800","2.30501","2.07670"
"","2.00800","2.21221","1.91782"
"","2.02800","2.11936","1.75902"
"","2.04800","2.02654","1.60617"
"","2.06800","1.93379","1.45858"
"","2.08800","1.84106","1.31244"
"","2.10800","1.74830","1.16942"
"","2.12800","1.65550","1.02787"
"","2.14800","1.56265","0.89119"
"","2.16800","1.46978","0.75668"
"","2.18800","1.37692","0.62641"
"","2.20800","1.28408","0.49897"
"","2.22800","1.19130","0.37306"
"","2.24800","1.09857","0.24954"
"","2.26800","1.00582","0.13200"
"","2.28800","0.91304","0.01317"
"","2.30800","0.82024","-0.09740"
"","2.32800","0.72739","-0.21034"
"","2.34800","0.63453","-0.31804"
"","2.36800","0.54170","-0.42605"
"","2.38800","0.44886","-0.52781"
"","2.40800","0.35606","-0.62925"
"","2.42800","0.26328","-0.72622"
"","2.44800","0.17042","-0.82421"
"","2.46800","0.07759","-0.91407"
"","2.48600","-0.00231","-0.87688"
"","2.48700","-0.00616","-0.87314"
"","2.48800","-0.00990","-0.87002"
"","2.50800","-0.05337","-0.77593"
"","2.52800","-0.02087","-0.82987"
"","2.54800","0.05724","-0.79159"
"","2.56800","0.15154","-0.68126"
"","2.58800","0.25013","-0.56493"
"","2.60800","0.34702","-0.41824"
"","2.62800","0.44162","-0.27967"
"","2.64800","0.53512","-0.13819"
"","2.66800","0.62831","-0.00254"
"","2.68800","0.72145","0.14116"
"","2.70800","0.81453","0.28249"
"","2.72800","0.90756","0.43267"
"","2.74800","1.00049","0.57937"
"","2.76800","1.09329","0.73084"
"","2.78800","1.18609","0.87983"
"","2.80800","1.27890","1.03408"
"","2.82800","1.37170","1.19195"
"","2.84800","1.46455","1.35139"
"","2.86800","1.55741","1.51201"
"","2.88800","1.65024","1.67253"
"","2.90800","1.74312","1.83409"
"","2.92800","1.83598","2.00027"
"","2.94800","1.92868","2.17156"
"","2.96800","2.02138","2.33818"
"","2.98800","2.11416","2.51133"
"","3.00800","2.20698","2.68270"
"","3.02800","2.29981","2.86303"
"","3.04800","2.39264","3.04296"
"","3.06800","2.48548","3.22798"
"","3.08800","2.57827","3.41233"
"","3.10800","2.67101","3.59713"
"","3.12800","2.76377","3.78738"
"","3.14800","2.85650","3.97998"
"","3.16800","2.94929","4.17485"
"","3.18800","3.04213","4.37225"
"","3.20800","3.13499","4.57222"
"","3.22800","3.22785","4.77570"
"","3.24800","3.32066","4.98229"
"","3.26800","3.41341","5.19320"
"","3.28800","3.50606","5.40770"
"","3.30800","3.59867","5.62242"
"","3.32800","3.69150","5.84205"
"","3.34800","3.78441","6.06631"
"","3.36800","3.87731","6.29705"
"","3.38800","3.97018","6.53337"
"","3.40800","4.06303","6.77314"
"","3.42800","4.15576","7.01592"
"","3.44800","4.24853","7.26551"
"","3.46800","4.34134","7.52161"
"","3.48700","4.42950","7.77669"
"","3.50600","4.51764","8.03166"
"","3.52500","4.60588","8.29382"
"","3.54300","4.68945","8.54926"
"","3.56100","4.77300","8.81100"
"","3.57800","4.85187","9.06609"
"","3.59500","4.93073","9.32775"
"","3.61200","5.00959","9.59257"
"","3.62800","5.08380","9.84963"
"","3.64400","5.15803","10.10963"
"","3.66000","5.23227","10.37554"
"","3.67500","5.30188","10.63151"
"","3.69000","5.37151","10.88903"
"","3.70500","5.44115","11.14929"
"","3.72000","5.51077","11.40222"
"","3.73400","5.57218","11.51268"
"","3.73500","5.57604","11.51767"
"","3.73600","5.57978","11.52309"
"","3.75600","5.62337","11.50036"
"","3.77600","5.59085","11.34614"
"","3.79100","5.53411","11.08928"
"","3.80200","5.48508","10.83912"
"","3.81300","5.43264","10.58181"
"","3.82500","5.37370","10.31441"
"","3.83700","5.31468","10.04253"
"","3.84900","5.25645","9.77088"
"","3.86200","5.19437","9.50134"
"","3.87500","5.13307","9.24252"
"","3.88800","5.07218","8.98817"
"","3.90200","5.00685","8.73473"
"","3.91700","4.93700","8.47130"
"","3.93200","4.86721","8.21035"
"","3.94800","4.79282","7.95111"
"","3.96400","4.71845","7.68977"
"","3.98100","4.63948","7.42664"
"","3.99800","4.56054","7.17214"
"","4.01600","4.47696","6.91035"
"","4.03500","4.38872","6.64834"
"","4.05400","4.30049","6.39002"
"","4.07400","4.20768","6.12642"
"","4.09400","4.11492","5.87073"
"","4.11400","4.02214","5.62904"
"","4.13400","3.92931","5.37890"
"","4.15400","3.83645","5.15851"
"","4.17400","3.74356","4.92163"
"","4.19400","3.65065","4.70559"
"","4.21400","3.55783","4.48527"
"","4.23400","3.46517","4.27951"
"","4.25400","3.37259","4.06943"
"","4.27400","3.27984","3.87128"
"","4.29400","3.18695","3.66928"
"","4.31400","3.09404","3.47933"
"","4.33400","3.00119","3.28509"
"","4.35400","2.90833","3.10524"
"","4.37400","2.81547","2.91528"
"","4.39400","2.72268","2.74351"
"","4.41400","2.62997","2.56256"
"","4.43400","2.53723","2.39683"
"","4.45400","2.44447","2.22545"
"","4.47400","2.35171","2.06512"
"","4.49400","2.25891","1.89820"
"","4.51400","2.16601","1.74713"
"","4.53400","2.07317","1.59076"
"","4.55400","1.98044","1.44386"
"","4.57400","1.88770","1.29551"
"","4.59400","1.79493","1.15232"
"","4.61400","1.70215","1.01002"
"","4.63400","1.60937","0.87459"
"","4.65400","1.51650","0.73988"
"","4.67400","1.42361","0.60963"
"","4.69400","1.33075","0.48011"
"","4.71400","1.23796","0.35548"
"","4.73400","1.14518","0.23330"
"","4.75400","1.05248","0.11526"
"","4.77400","0.95970","0.00082"
"","4.79400","0.86685","-0.11333"
"","4.81400","0.77402","-0.22303"
