Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","-0.00009"
"","0.02000","0.00221","0.10474"
"","0.04000","0.03581","0.24689"
"","0.06000","0.10504","0.44946"
"","0.07600","0.17419","0.70523"
"","0.09300","0.25460","0.95925"
"","0.10800","0.32670","1.21737"
"","0.12300","0.39776","1.47038"
"","0.13900","0.47219","1.72201"
"","0.15400","0.54109","1.97741"
"","0.17100","0.61873","2.23524"
"","0.18700","0.69163","2.48923"
"","0.20400","0.76902","2.75266"
"","0.22100","0.84638","3.01399"
"","0.23700","0.91914","3.26951"
"","0.25400","0.99639","3.52670"
"","0.27000","1.06906","3.78093"
"","0.28700","1.14626","4.04391"
"","0.30300","1.21893","4.29708"
"","0.31900","1.29163","4.55576"
"","0.33500","1.36436","4.80790"
"","0.35100","1.43706","5.06897"
"","0.36700","1.50974","5.32915"
"","0.38300","1.58236","5.59143"
"","0.39900","1.65494","5.85758"
"","0.41500","1.72753","6.12227"
"","0.43000","1.79561","6.37590"
"","0.44500","1.86370","6.63160"
"","0.46000","1.93183","6.88457"
"","0.47500","1.99996","7.14163"
"","0.49000","2.06810","7.40047"
"","0.50500","2.13624","7.65817"
"","0.52000","2.20439","7.91854"
"","0.53500","2.27255","8.17804"
"","0.55000","2.34068","8.43831"
"","0.56500","2.40875","8.70099"
"","0.58000","2.47676","8.96359"
"","0.59500","2.54476","9.22553"
"","0.61000","2.61276","9.49059"
"","0.62400","2.67628","9.74130"
"","0.63800","2.73987","9.99267"
"","0.65200","2.80350","10.24732"
"","0.66600","2.86711","10.49997"
"","0.68000","2.93070","10.75495"
"","0.69400","2.99429","11.01168"
"","0.70800","3.05788","11.26796"
"","0.72200","3.12143","11.52866"
"","0.73600","3.18495","11.78620"
"","0.75000","3.24846","12.04586"
"","0.76400","3.31197","12.30703"
"","0.77800","3.37551","12.57139"
"","0.79200","3.43909","12.83572"
"","0.80600","3.50268","13.10008"
"","0.82000","3.56626","13.36631"
"","0.83400","3.62985","13.63428"
"","0.84800","3.69346","13.90021"
"","0.86100","3.75254","14.15075"
"","0.87500","3.81611","14.41650"
"","0.88900","3.87964","14.68197"
"","0.90300","3.94318","14.94545"
"","0.91700","4.00669","15.20641"
"","0.93100","4.07015","15.46438"
"","0.94500","4.13364","15.71826"
"","0.95900","4.19720","15.96914"
"","0.97400","4.26535","16.23429"
"","0.98900","4.33356","16.49638"
"","1.00400","4.40175","16.75645"
"","1.01900","4.46988","17.00976"
"","1.03400","4.53798","17.26231"
"","1.05000","4.61056","17.52741"
"","1.06600","4.68314","17.78792"
"","1.08200","4.75577","18.04860"
"","1.09800","4.82841","18.30283"
"","1.11400","4.90106","18.55638"
"","1.13000","4.97371","18.80938"
"","1.14700","5.05090","19.07416"
"","1.16400","5.12812","19.33712"
"","1.18100","5.20527","19.59627"
"","1.19800","5.28239","19.85441"
"","1.21500","5.35952","20.10780"
"","1.23500","5.44760","20.28105"
"","1.23600","5.45149","20.28203"
"","1.23700","5.45528","20.28334"
"","1.23800","5.45896","20.28477"
"","1.25800","5.50217","20.11475"
"","1.27100","5.48950","19.85170"
"","1.28000","5.46430","19.60124"
"","1.28800","5.43533","19.32758"
"","1.29500","5.40679","19.06064"
"","1.30200","5.37620","18.78051"
"","1.30900","5.34413","18.49700"
"","1.31600","5.31108","18.21577"
"","1.32300","5.27748","17.94102"
"","1.33000","5.24371","17.67265"
"","1.33700","5.21005","17.40664"
"","1.34400","5.17664","17.14104"
"","1.35100","5.14356","16.87976"
"","1.35800","5.11080","16.62925"
"","1.36600","5.07367","16.35589"
"","1.37400","5.03678","16.09118"
"","1.38200","5.00006","15.82738"
"","1.39000","4.96345","15.57021"
"","1.39900","4.92234","15.28959"
"","1.40800","4.88126","15.02131"
"","1.41700","4.84022","14.75611"
"","1.42600","4.79919","14.49264"
"","1.43500","4.75820","14.23582"
"","1.44500","4.71271","13.96035"
"","1.45500","4.66725","13.69005"
"","1.46500","4.62180","13.42202"
"","1.47500","4.57635","13.16077"
"","1.48500","4.53091","12.90694"
"","1.49600","4.48091","12.63381"
"","1.50700","4.43091","12.36296"
"","1.51800","4.38092","12.10050"
"","1.52900","4.33094","11.84570"
"","1.54000","4.28093","11.59559"
"","1.55200","4.22637","11.32856"
"","1.56400","4.17182","11.06823"
"","1.57600","4.11729","10.81313"
"","1.58900","4.05826","10.54305"
"","1.60200","3.99933","10.27778"
"","1.61500","3.94044","10.01715"
"","1.62800","3.88151","9.76269"
"","1.64200","3.81797","9.49399"
"","1.65600","3.75438","9.23270"
"","1.67000","3.69076","8.97317"
"","1.68400","3.62714","8.71977"
"","1.69900","3.55899","8.45256"
"","1.71400","3.49085","8.19055"
"","1.72900","3.42269","7.93489"
"","1.74400","3.35454","7.68418"
"","1.76000","3.28187","7.41918"
"","1.77600","3.20923","7.15897"
"","1.79200","3.13663","6.90184"
"","1.80800","3.06404","6.64970"
"","1.82400","2.99145","6.39819"
"","1.84100","2.91428","6.13325"
"","1.85800","2.83708","5.87704"
"","1.87500","2.75988","5.62066"
"","1.89200","2.68267","5.36938"
"","1.90900","2.60545","5.11931"
"","1.92700","2.52376","4.85598"
"","1.94500","2.44214","4.59825"
"","1.96300","2.36052","4.34216"
"","1.98100","2.27883","4.08947"
"","1.99900","2.19707","3.83500"
"","2.01800","2.11075","3.57378"
"","2.03700","2.02445","3.31081"
"","2.05600","1.93813","3.05749"
"","2.07500","1.85179","2.80433"
"","2.09500","1.76097","2.54590"
"","2.11500","1.67026","2.28966"
"","2.13500","1.57955","2.04014"
"","2.15500","1.48881","1.79590"
"","2.17500","1.39805","1.55664"
"","2.19500","1.30724","1.32492"
"","2.21500","1.21633","1.10000"
"","2.23500","1.12545","0.87763"
"","2.25500","1.03468","0.65887"
"","2.27500","0.94392","0.44724"
"","2.29500","0.85313","0.23880"
"","2.31500","0.76235","0.03521"
"","2.33500","0.67157","-0.16698"
"","2.35500","0.58077","-0.36465"
"","2.37500","0.48995","-0.55564"
"","2.39500","0.39915","-0.74457"
"","2.41500","0.30830","-0.92388"
"","2.43500","0.21742","-1.09863"
"","2.45500","0.12659","-1.26962"
"","2.47500","0.03615","-1.40113"
"","2.48400","-0.00150","-1.38582"
"","2.48500","-0.00528","-1.38414"
"","2.48600","-0.00895","-1.38340"
"","2.50600","-0.05203","-1.32143"
"","2.52600","-0.02097","-1.32826"
"","2.54600","0.05496","-1.21097"
"","2.56600","0.14703","-1.00314"
"","2.58600","0.24354","-0.78362"
"","2.60600","0.33843","-0.53626"
"","2.62600","0.43117","-0.29480"
"","2.64600","0.52277","-0.04662"
"","2.66600","0.61398","0.19544"
"","2.68600","0.70509","0.44654"
"","2.70600","0.79612","0.69742"
"","2.72600","0.88706","0.95374"
"","2.74600","0.97794","1.20860"
"","2.76600","1.06878","1.46451"
"","2.78600","1.15960","1.72278"
"","2.80600","1.25044","1.98371"
"","2.82500","1.33680","2.23690"
"","2.84400","1.42315","2.49211"
"","2.86300","1.50944","2.74910"
"","2.88200","1.59566","3.00945"
"","2.90100","1.68186","3.27312"
"","2.91900","1.76355","3.52978"
"","2.93700","1.84526","3.78745"
"","2.95500","1.92702","4.04972"
"","2.97200","2.00425","4.30012"
"","2.98900","2.08147","4.55238"
"","3.00700","2.16326","4.81736"
"","3.02400","2.24051","5.07245"
"","3.04100","2.31774","5.33211"
"","3.05800","2.39489","5.58955"
"","3.07500","2.47198","5.84942"
"","3.09200","2.54906","6.10935"
