Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","-0.00011"
"","0.02000","0.00183","0.09268"
"","0.04000","0.03314","0.23498"
"","0.06000","0.10054","0.41496"
"","0.07700","0.17319","0.66707"
"","0.09600","0.26296","0.92594"
"","0.11200","0.33959","1.18582"
"","0.13000","0.42411","1.44933"
"","0.14700","0.50238","1.70277"
"","0.16400","0.57985","1.95455"
"","0.18300","0.66609","2.21825"
"","0.20100","0.74767","2.48158"
"","0.22000","0.83377","2.74587"
"","0.23700","0.91076","2.99795"
"","0.25600","0.99680","3.26242"
"","0.27300","1.07376","3.51831"
"","0.29100","1.15519","3.77463"
"","0.30800","1.23206","4.02815"
"","0.32500","1.30889","4.28229"
"","0.34200","1.38570","4.53441"
"","0.35900","1.46247","4.79673"
"","0.37600","1.53931","5.05528"
"","0.39300","1.61620","5.32068"
"","0.41000","1.69312","5.58486"
"","0.42600","1.76553","5.83878"
"","0.44200","1.83791","6.09301"
"","0.45800","1.91022","6.34483"
"","0.47400","1.98247","6.60065"
"","0.49000","2.05471","6.85717"
"","0.50600","2.12699","7.11181"
"","0.52200","2.19932","7.37075"
"","0.53800","2.27170","7.62730"
"","0.55400","2.34408","7.88374"
"","0.57000","2.41643","8.14676"
"","0.58600","2.48877","8.40320"
"","0.60200","2.56107","8.66113"
"","0.61800","2.63337","8.91645"
"","0.63400","2.70570","9.16667"
"","0.65000","2.77800","9.41866"
"","0.66700","2.85477","9.67979"
"","0.68400","2.93154","9.94372"
"","0.70100","3.00832","10.20054"
"","0.71800","3.08514","10.45498"
"","0.73500","3.16201","10.70946"
"","0.75300","3.24344","10.96854"
"","0.77100","3.32485","11.23168"
"","0.78900","3.40624","11.48793"
"","0.80700","3.48756","11.73915"
"","0.82600","3.57337","12.00291"
"","0.84500","3.65924","12.26342"
"","0.86400","3.74509","12.51867"
"","0.88300","3.83095","12.77116"
"","0.90300","3.92138","13.03163"
"","0.92300","4.01185","13.29131"
"","0.94300","4.10234","13.54593"
"","0.96300","4.19283","13.79456"
"","0.98300","4.28325","14.04234"
"","1.00300","4.37359","14.28481"
"","1.02300","4.46380","14.52276"
"","1.04300","4.55410","14.76063"
"","1.06300","4.64454","14.99105"
"","1.08300","4.73507","15.22375"
"","1.10300","4.82554","15.44774"
"","1.12300","4.91598","15.67042"
"","1.14300","5.00636","15.89041"
"","1.16300","5.09672","16.10668"
"","1.18300","5.18710","16.31873"
"","1.20300","5.27747","16.53011"
"","1.22300","5.36780","16.72627"
"","1.23600","5.42296","16.73392"
"","1.23700","5.42670","16.73244"
"","1.23800","5.43032","16.73109"
"","1.25800","5.47245","16.54458"
"","1.27300","5.45501","16.29045"
"","1.28400","5.42093","16.03519"
"","1.29300","5.38612","15.77528"
"","1.30100","5.35196","15.51988"
"","1.30900","5.31570","15.25739"
"","1.31700","5.27807","15.00066"
"","1.32600","5.23491","14.72382"
"","1.33500","5.19164","14.44891"
"","1.34400","5.14873","14.17178"
"","1.35300","5.10638","13.90117"
"","1.36200","5.06458","13.64751"
"","1.37200","5.01861","13.37858"
"","1.38200","4.97292","13.11097"
"","1.39200","4.92739","12.84933"
"","1.40300","4.87737","12.57789"
"","1.41400","4.82739","12.31509"
"","1.42500","4.77741","12.04967"
"","1.43600","4.72746","11.79672"
"","1.44800","4.67300","11.53347"
"","1.46000","4.61855","11.27158"
"","1.47200","4.56416","11.01263"
"","1.48500","4.50527","10.74696"
"","1.49800","4.44644","10.48827"
"","1.51100","4.38767","10.23141"
"","1.52500","4.32447","9.96548"
"","1.53900","4.26128","9.70959"
"","1.55300","4.19803","9.45446"
"","1.56800","4.13019","9.19035"
"","1.58300","4.06232","8.93052"
"","1.59800","3.99446","8.67897"
"","1.61400","3.92211","8.41510"
"","1.63000","3.84974","8.15877"
"","1.64700","3.77280","7.89595"
"","1.66400","3.69591","7.63557"
"","1.68100","3.61912","7.38118"
"","1.69800","3.54235","7.13100"
"","1.71600","3.46102","6.87423"
"","1.73400","3.37968","6.61952"
