Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","-0.00033"
"","0.02000","0.00190","0.09087"
"","0.04000","0.03544","0.21913"
"","0.06000","0.10954","0.31844"
"","0.08000","0.20299","0.54331"
"","0.10000","0.30496","0.73998"
"","0.12000","0.40705","0.99321"
"","0.14000","0.50691","1.20885"
"","0.16000","0.60540","1.45160"
"","0.18000","0.70341","1.66136"
"","0.20000","0.80125","1.89576"
"","0.22000","0.89902","2.10345"
"","0.24000","0.99674","2.33683"
"","0.26000","1.09444","2.54704"
"","0.28000","1.19214","2.77957"
"","0.30000","1.28986","2.99271"
"","0.32000","1.38754","3.22193"
"","0.34000","1.48515","3.43873"
"","0.36000","1.58270","3.66990"
"","0.38000","1.68024","3.88858"
"","0.40000","1.77779","4.12110"
"","0.42000","1.87543","4.34028"
"","0.44000","1.97309","4.57630"
"","0.46000","2.07072","4.80020"
"","0.48000","2.16837","5.03316"
"","0.50000","2.26607","5.25999"
"","0.52000","2.36363","5.49091"
"","0.54000","2.46109","5.71409"
"","0.56000","2.55860","5.94581"
"","0.58000","2.65618","6.17100"
"","0.60000","2.75381","6.40150"
"","0.62000","2.85145","6.62353"
"","0.64000","2.94909","6.85237"
"","0.66000","3.04666","7.07672"
"","0.68000","3.14424","7.30148"
"","0.70000","3.24180","7.52637"
"","0.72000","3.33940","7.74835"
"","0.74000","3.43704","7.97059"
"","0.76000","3.53471","8.19326"
"","0.78000","3.63239","8.41144"
"","0.80000","3.73005","8.63539"
"","0.82000","3.82765","8.85221"
"","0.84000","3.92511","9.07186"
"","0.86000","4.02247","9.28477"
"","0.88000","4.12003","9.50049"
"","0.90000","4.21779","9.71459"
"","0.92000","4.31553","9.92855"
"","0.94000","4.41318","10.13689"
"","0.96000","4.51076","10.34821"
"","0.98000","4.60830","10.55419"
"","1.00000","4.70587","10.76109"
"","1.02000","4.80349","10.96222"
"","1.04000","4.90113","11.16872"
"","1.06000","4.99878","11.36688"
"","1.08000","5.09640","11.56798"
"","1.10000","5.19397","11.76497"
"","1.12000","5.29151","11.96464"
"","1.14000","5.38907","12.15615"
"","1.16000","5.48664","12.35114"
"","1.18000","5.58428","12.53855"
"","1.20000","5.68194","12.72995"
"","1.22000","5.77959","12.91638"
"","1.23800","5.86351","12.94236"
"","1.23900","5.86753","12.93939"
"","1.24000","5.87144","12.93679"
"","1.26000","5.91650","12.77466"
"","1.28000","5.88134","12.53547"
"","1.29300","5.82997","12.28539"
"","1.30400","5.77905","12.02152"
"","1.31500","5.72433","11.74826"
"","1.32600","5.66777","11.48813"
"","1.33700","5.61086","11.23058"
"","1.34800","5.55448","10.96957"
"","1.36000","5.49389","10.70115"
"","1.37300","5.42917","10.43118"
"","1.38500","5.36997","10.18028"
"","1.39800","5.30616","9.92108"
"","1.41200","5.23760","9.66565"
"","1.42600","5.16910","9.40685"
"","1.44100","5.09573","9.14076"
"","1.45600","5.02240","8.88892"
"","1.47100","4.94908","8.63540"
"","1.48700","4.87088","8.37948"
"","1.50300","4.79270","8.12924"
"","1.52000","4.70965","7.87448"
"","1.53800","4.62173","7.61553"
"","1.55600","4.53389","7.36131"
"","1.57500","4.44120","7.10319"
"","1.59400","4.34848","6.84766"
"","1.61400","4.25084","6.59276"
"","1.63400","4.15316","6.33998"
"","1.65400","4.05545","6.10057"
"","1.67400","3.95785","5.86499"
"","1.69400","3.86036","5.63338"
"","1.71400","3.76292","5.40640"
"","1.73400","3.66532","5.18865"
"","1.75400","3.56761","4.97442"
"","1.77400","3.46990","4.76502"
"","1.79400","3.37222","4.55463"
"","1.81400","3.27459","4.35071"
"","1.83400","3.17702","4.14911"
"","1.85400","3.07949","3.95155"
"","1.87400","2.98188","3.75789"
"","1.89400","2.88427","3.56483"
"","1.91400","2.78667","3.37174"
"","1.93400","2.68908","3.18474"
"","1.95400","2.59147","2.99638"
