Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00003","0.13353"
"","0.02000","0.00178","0.21492"
"","0.04000","0.03068","0.31197"
"","0.06000","0.09189","0.40652"
"","0.08000","0.16899","0.59717"
"","0.10000","0.25314","0.76898"
"","0.12000","0.33737","0.98698"
"","0.14000","0.41976","1.17796"
"","0.16000","0.50094","1.39418"
"","0.18000","0.58157","1.58453"
"","0.20000","0.66204","1.79584"
"","0.22000","0.74261","1.98920"
"","0.24000","0.82307","2.20350"
"","0.26000","0.90348","2.40729"
"","0.28000","0.98382","2.62325"
"","0.30000","1.06413","2.83461"
"","0.32000","1.14446","3.05193"
"","0.34000","1.22489","3.26760"
"","0.36000","1.30531","3.48851"
"","0.38000","1.38569","3.71273"
"","0.40000","1.46604","3.93762"
"","0.42000","1.54634","4.16611"
"","0.44000","1.62660","4.39380"
"","0.46000","1.70683","4.62863"
"","0.48000","1.78711","4.86360"
"","0.50000","1.86747","5.10537"
"","0.52000","1.94784","5.34400"
"","0.54000","2.02821","5.59199"
"","0.56000","2.10856","5.83362"
"","0.58000","2.18894","6.08498"
"","0.60000","2.26927","6.33131"
"","0.62000","2.34953","6.58266"
"","0.64000","2.42981","6.83033"
"","0.66000","2.51009","7.08201"
"","0.68000","2.59041","7.33138"
"","0.70000","2.67071","7.58648"
"","0.72000","2.75103","7.83851"
"","0.74000","2.83140","8.09198"
"","0.76000","2.91177","8.34504"
"","0.78000","2.99213","8.59999"
"","0.80000","3.07245","8.85462"
"","0.82000","3.15278","9.10865"
"","0.84000","3.23307","9.36249"
"","0.86000","3.31333","9.61692"
"","0.88000","3.39365","9.87452"
"","0.90000","3.47407","10.13071"
"","0.92000","3.55453","10.38733"
"","0.94000","3.63488","10.64284"
"","0.96000","3.71515","10.89642"
"","0.98000","3.79540","11.14945"
"","1.00000","3.87561","11.40366"
"","1.02000","3.95586","11.65693"
"","1.04000","4.03620","11.91012"
"","1.06000","4.11665","12.16078"
"","1.08000","4.19706","12.41189"
"","1.10000","4.27738","12.66375"
"","1.12000","4.35771","12.91368"
"","1.14000","4.43810","13.16053"
"","1.16000","4.51848","13.40788"
"","1.18000","4.59873","13.65266"
"","1.20000","4.67895","13.89515"
"","1.22000","4.75920","14.13617"
"","1.23600","4.82059","14.21654"
"","1.23700","4.82396","14.21748"
"","1.23800","4.82724","14.21869"
"","1.25800","4.86602","14.12130"
"","1.27800","4.83867","13.86815"
"","1.29100","4.79705","13.59515"
"","1.30100","4.75941","13.34115"
"","1.31100","4.71888","13.07638"
"","1.32100","4.67676","12.81814"
"","1.33100","4.63409","12.56740"
"","1.34100","4.59161","12.31492"
"","1.35200","4.54550","12.04124"
"","1.36300","4.50003","11.78440"
"","1.37500","4.45098","11.51511"
"","1.38700","4.40228","11.24680"
"","1.39900","4.35375","10.99384"
"","1.41200","4.30127","10.73069"
"","1.42500","4.24883","10.46908"
"","1.43800","4.19641","10.21773"
"","1.45200","4.13999","9.95571"
"","1.46600","4.08362","9.69731"
"","1.48000","4.02727","9.44689"
"","1.49500","3.96693","9.18655"
"","1.51000","3.90666","8.92864"
"","1.52600","3.84242","8.66604"
"","1.54200","3.77827","8.40648"
"","1.55800","3.71411","8.15504"
"","1.57500","3.64585","7.89125"
"","1.59200","3.57747","7.63412"
"","1.60900","3.50908","7.38169"
"","1.62700","3.43671","7.12091"
"","1.64500","3.36436","6.86946"
"","1.66400","3.28803","6.60636"
"","1.68300","3.21175","6.34931"
"","1.70200","3.13548","6.09456"
"","1.72200","3.05517","5.83402"
"","1.74200","2.97485","5.57697"
"","1.76200","2.89450","5.32606"
"","1.78200","2.81415","5.07745"
"","1.80200","2.73384","4.83351"
"","1.82200","2.65354","4.59472"
"","1.84200","2.57323","4.35937"
"","1.86200","2.49289","4.12733"
"","1.88200","2.41254","3.90055"
"","1.90200","2.33221","3.67437"
"","1.92200","2.25192","3.45419"
"","1.94200","2.17170","3.23443"
"","1.96200","2.09144","3.02313"
"","1.98200","2.01111","2.81520"
"","2.00200","1.93070","2.61104"
"","2.02200","1.85024","2.41202"
"","2.04200","1.76982","2.21920"
"","2.06200","1.68953","2.03078"
"","2.08200","1.60931","1.84972"
"","2.10200","1.52906","1.67468"
"","2.12200","1.44879","1.50318"
"","2.14200","1.36848","1.33943"
"","2.16200","1.28810","1.17777"
"","2.18200","1.20771","1.02764"
"","2.20200","1.12735","0.87665"
"","2.22200","1.04700","0.73676"
"","2.24200","0.96658","0.59423"
"","2.26200","0.88629","0.46311"
"","2.28200","0.80603","0.33142"
"","2.30200","0.72576","0.20721"
"","2.32200","0.64546","0.08017"
"","2.34200","0.56513","-0.03750"
"","2.36200","0.48481","-0.15645"
"","2.38200","0.40448","-0.26690"
"","2.40200","0.32410","-0.37778"
"","2.42200","0.24364","-0.47907"
"","2.44200","0.16326","-0.58139"
"","2.46200","0.08301","-0.67908"
"","2.48200","0.00487","-0.68542"
"","2.48400","-0.00205","-0.67732"
"","2.48500","-0.00538","-0.67415"
"","2.48600","-0.00861","-0.67178"
"","2.50600","-0.04626","-0.59885"
"","2.52600","-0.01850","-0.63667"
"","2.54600","0.04859","-0.58557"
"","2.56600","0.12998","-0.47094"
"","2.58600","0.21539","-0.34891"
"","2.60600","0.29936","-0.19835"
"","2.62600","0.38145","-0.05619"
"","2.64600","0.46258","0.10138"
"","2.66600","0.54333","0.24636"
"","2.68600","0.62387","0.40411"
"","2.70600","0.70442","0.55494"
"","2.72600","0.78491","0.71643"
"","2.74600","0.86534","0.87660"
"","2.76600","0.94570","1.04150"
"","2.78600","1.02597","1.20635"
"","2.80600","1.10633","1.38041"
"","2.82600","1.18676","1.55653"
"","2.84600","1.26717","1.74334"
"","2.86600","1.34751","1.92928"
"","2.88600","1.42788","2.12084"
"","2.90600","1.50821","2.31382"
"","2.92600","1.58849","2.51437"
"","2.94600","1.66875","2.71904"
"","2.96600","1.74902","2.92981"
"","2.98600","1.82935","3.14162"
"","3.00600","1.90970","3.35793"
"","3.02600","1.99009","3.57895"
"","3.04600","2.07046","3.80707"
"","3.06600","2.15082","4.03789"
"","3.08600","2.23117","4.26837"
"","3.10600","2.31143","4.50360"
"","3.12600","2.39171","4.74193"
"","3.14600","2.47200","4.98387"
"","3.16600","2.55231","5.22685"
"","3.18600","2.63262","5.47164"
"","3.20600","2.71293","5.71926"
"","3.22600","2.79327","5.96937"
"","3.24600","2.87362","6.22449"
"","3.26600","2.95396","6.48257"
"","3.28600","3.03430","6.74230"
"","3.30600","3.11463","7.00304"
"","3.32600","3.19494","7.26613"
"","3.34500","3.27118","7.52272"
"","3.36400","3.34744","7.78362"
"","3.38200","3.41977","8.03433"
"","3.40000","3.49217","8.28748"
"","3.41800","3.56455","8.54300"
"","3.43600","3.63686","8.80430"
"","3.45300","3.70514","9.05637"
"","3.47000","3.77339","9.31186"
"","3.48700","3.84156","9.57148"
"","3.50400","3.90973","9.83398"
"","3.52000","3.97396","10.08611"
"","3.53600","4.03825","10.34241"
"","3.55200","4.10259","10.60566"
"","3.56700","4.16290","10.85763"
"","3.58200","4.22318","11.11315"
"","3.59700","4.28343","11.37421"
"","3.61200","4.34370","11.63987"
"","3.62700","4.40396","11.90553"
"","3.64100","4.46022","12.15890"
"","3.65500","4.51646","12.41596"
"","3.66900","4.57265","12.67569"
"","3.68300","4.62882","12.93987"
"","3.69700","4.68499","13.20617"
"","3.71100","4.74117","13.47353"
"","3.72900","4.81181","13.72686"
"","3.73200","4.82231","13.74951"
"","3.73300","4.82564","13.75708"
"","3.73400","4.82887","13.76472"
"","3.75400","4.86642","13.77633"
"","3.77400","4.83834","13.59121"
"","3.78800","4.79295","13.31923"
"","3.79900","4.75094","13.04920"
"","3.80900","4.71002","12.79229"
"","3.82000","4.66347","12.51878"
"","3.83100","4.61657","12.24502"
"","3.84100","4.57430","11.99385"
"","3.85200","4.52844","11.72897"
"","3.86400","4.47908","11.45867"
"","3.87600","4.43020","11.19216"
"","3.88800","4.38158","10.93430"
"","3.90100","4.32907","10.66952"
"","3.91400","4.27664","10.41188"
"","3.92700","4.22423","10.15573"
"","3.94100","4.16779","9.89312"
"","3.95500","4.11137","9.63464"
"","3.96900","4.05500","9.38004"
"","3.98400","3.99464","9.12130"
"","3.99900","3.93433","8.86467"
"","4.01500","3.87007","8.60153"
"","4.03100","3.80587","8.34635"
"","4.04700","3.74173","8.08909"
"","4.06400","3.67354","7.82809"
"","4.08100","3.60523","7.56789"
"","4.09800","3.53684","7.31722"
"","4.11600","3.46442","7.05933"
"","4.13400","3.39204","6.80360"
