Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.11866"
"","0.02000","0.00186","0.20375"
"","0.04000","0.03208","0.30510"
"","0.06000","0.09576","0.40214"
"","0.08000","0.17572","0.59600"
"","0.10000","0.26273","0.77315"
"","0.12000","0.34973","0.99589"
"","0.14000","0.43483","1.18877"
"","0.16000","0.51867","1.40820"
"","0.18000","0.60211","1.60016"
"","0.20000","0.68544","1.81902"
"","0.22000","0.76876","2.02085"
"","0.24000","0.85206","2.24129"
"","0.26000","0.93533","2.45049"
"","0.28000","1.01846","2.67188"
"","0.30000","1.10151","2.88647"
"","0.32000","1.18454","3.10894"
"","0.34000","1.26763","3.33034"
"","0.36000","1.35079","3.55806"
"","0.38000","1.43397","3.78871"
"","0.40000","1.51715","4.02018"
"","0.42000","1.60027","4.25519"
"","0.44000","1.68338","4.49089"
"","0.46000","1.76643","4.72956"
"","0.48000","1.84950","4.96901"
"","0.50000","1.93260","5.21458"
"","0.52000","2.01571","5.45751"
"","0.54000","2.09883","5.70439"
"","0.56000","2.18194","5.95166"
"","0.58000","2.26511","6.19965"
"","0.60000","2.34823","6.44574"
"","0.62000","2.43132","6.69578"
"","0.64000","2.51438","6.94007"
"","0.66000","2.59745","7.18750"
"","0.68000","2.68051","7.43230"
"","0.70000","2.76355","7.68098"
"","0.72000","2.84661","7.92824"
"","0.74000","2.92974","8.17578"
"","0.76000","3.01293","8.42307"
"","0.78000","3.09608","8.67190"
"","0.80000","3.17921","8.91785"
"","0.82000","3.26225","9.16460"
"","0.84000","3.34523","9.41135"
"","0.86000","3.42826","9.65729"
"","0.88000","3.51135","9.90285"
"","0.90000","3.59452","10.14917"
"","0.92000","3.67767","10.39619"
"","0.94000","3.76076","10.64419"
"","0.96000","3.84388","10.88925"
"","0.98000","3.92703","11.13421"
"","1.00000","4.01014","11.37670"
"","1.02000","4.09319","11.62204"
"","1.04000","4.17622","11.86237"
"","1.06000","4.25925","12.10745"
"","1.08000","4.34233","12.35013"
"","1.10000","4.42547","12.59297"
"","1.12000","4.50864","12.83238"
"","1.14000","4.59178","13.07320"
"","1.16000","4.67490","13.31080"
"","1.18000","4.75799","13.55063"
"","1.20000","4.84108","13.78438"
"","1.22000","4.92415","14.01920"
"","1.23600","4.98747","14.08940"
"","1.23700","4.99093","14.09006"
"","1.23800","4.99429","14.09114"
"","1.25800","5.03386","13.98929"
"","1.27800","5.00537","13.75173"
"","1.29100","4.96231","13.48935"
"","1.30200","4.91930","13.21928"
"","1.31200","4.87716","12.96351"
"","1.32300","4.82906","12.69113"
"","1.33400","4.78049","12.42444"
"","1.34500","4.73232","12.15448"
"","1.35600","4.68485","11.89225"
"","1.36800","4.63379","11.62650"
"","1.38000","4.58324","11.36577"
"","1.39200","4.53298","11.11095"
"","1.40500","4.47868","10.84894"
"","1.41800","4.42443","10.59606"
"","1.43100","4.37021","10.34358"
"","1.44500","4.31184","10.08513"
"","1.45900","4.25352","9.83165"
"","1.47300","4.19527","9.57984"
"","1.48800","4.13291","9.32434"
"","1.50300","4.07059","9.06891"
"","1.51900","4.00412","8.80712"
"","1.53500","3.93763","8.55245"
"","1.55100","3.87113","8.29785"
"","1.56800","3.80049","8.03714"
"","1.58500","3.72982","7.78078"
"","1.60300","3.65494","7.51664"
"","1.62100","3.58005","7.25589"
"","1.63900","3.50517","7.00479"
"","1.65800","3.42619","6.74156"
"","1.67700","3.34729","6.48557"
"","1.69600","3.26848","6.23474"
"","1.71600","3.18557","5.97289"
"","1.73600","3.10253","5.71686"
"","1.75600","3.01934","5.46357"
"","1.77600","2.93609","5.21603"
"","1.79600","2.85290","4.97166"
"","1.81600","2.76978","4.72970"
"","1.83600","2.68671","4.49333"
"","1.85600","2.60363","4.26024"
"","1.87600","2.52055","4.03055"
"","1.89600","2.43751","3.80279"
"","1.91600","2.35441","3.58026"
"","1.93600","2.27128","3.36003"
"","1.95600","2.18815","3.14681"
"","1.97600","2.10501","2.93523"
"","1.99600","2.02186","2.72823"
"","2.01600","1.93871","2.52737"
"","2.03600","1.85564","2.33137"
"","2.05600","1.77262","2.13888"
"","2.07600","1.68959","1.95319"
"","2.09600","1.60655","1.77312"
"","2.11600","1.52347","1.59643"
"","2.13600","1.44033","1.42743"
"","2.15600","1.35717","1.26245"
"","2.17600","1.27401","1.10511"
"","2.19600","1.19088","0.95167"
"","2.21600","1.10780","0.80230"
"","2.23600","1.02475","0.65817"
"","2.25600","0.94170","0.51806"
"","2.27600","0.85864","0.38162"
"","2.29600","0.77553","0.24966"
"","2.31600","0.69239","0.12194"
"","2.33600","0.60924","-0.00439"
"","2.35600","0.52608","-0.12518"
"","2.37600","0.44291","-0.24404"
"","2.39600","0.35986","-0.35584"
"","2.41600","0.27674","-0.46575"
"","2.43600","0.19355","-0.56904"
"","2.45600","0.11046","-0.67268"
"","2.47600","0.02783","-0.72716"
"","2.48400","-0.00246","-0.69486"
"","2.48500","-0.00589","-0.69138"
"","2.48600","-0.00922","-0.68862"
"","2.50600","-0.04795","-0.61428"
"","2.52600","-0.01890","-0.65280"
"","2.54600","0.05085","-0.60361"
"","2.56600","0.13507","-0.48443"
"","2.58600","0.22336","-0.35913"
"","2.60600","0.31014","-0.20232"
"","2.62600","0.39496","-0.05408"
"","2.64600","0.47873","0.10582"
"","2.66600","0.56218","0.25621"
"","2.68600","0.64557","0.41838"
"","2.70600","0.72892","0.57772"
"","2.72600","0.81219","0.74594"
"","2.74600","0.89545","0.91032"
"","2.76600","0.97867","1.08133"
"","2.78600","1.06175","1.25093"
"","2.80600","1.14477","1.42900"
"","2.82600","1.22781","1.61059"
"","2.84600","1.31095","1.79940"
"","2.86600","1.39414","1.99242"
"","2.88600","1.47734","2.18942"
"","2.90600","1.56051","2.39238"
"","2.92600","1.64362","2.59737"
"","2.94600","1.72668","2.80706"
"","2.96600","1.80969","3.01980"
"","2.98600","1.89279","3.23697"
"","3.00600","1.97589","3.45719"
"","3.02600","2.05903","3.68621"
"","3.04600","2.14216","3.91659"
"","3.06600","2.22530","4.15226"
"","3.08600","2.30841","4.38596"
"","3.10600","2.39147","4.62442"
"","3.12600","2.47456","4.86102"
"","3.14600","2.55766","5.10418"
"","3.16600","2.64077","5.34784"
"","3.18600","2.72383","5.59560"
"","3.20600","2.80687","5.84415"
"","3.22600","2.88994","6.09467"
"","3.24600","2.97308","6.34590"
"","3.26600","3.05625","6.60225"
"","3.28600","3.13942","6.85848"
"","3.30600","3.22251","7.12024"
"","3.32600","3.30548","7.38191"
"","3.34500","3.38434","7.63295"
"","3.36400","3.46327","7.88894"
"","3.38300","3.54225","8.14673"
"","3.40200","3.62126","8.40991"
"","3.42000","3.69609","8.66348"
"","3.43800","3.77091","8.92203"
"","3.45600","3.84571","9.18014"
"","3.47400","3.92053","9.44367"
"","3.49100","3.99118","9.69794"
"","3.50800","4.06178","9.95439"
"","3.52500","4.13238","10.21584"
"","3.54100","4.19879","10.46622"
"","3.55700","4.26521","10.72167"
"","3.57300","4.33168","10.98096"
"","3.58900","4.39818","11.24330"
"","3.60400","4.46054","11.49677"
"","3.61900","4.52289","11.75147"
"","3.63400","4.58522","12.01024"
"","3.64900","4.64756","12.27308"
"","3.66400","4.70989","12.53687"
"","3.67800","4.76804","12.78843"
"","3.69200","4.82619","13.03939"
"","3.70600","4.88434","13.28941"
"","3.72100","4.94653","13.54609"
"","3.73300","4.99301","13.64880"
"","3.73400","4.99643","13.65525"
"","3.73500","4.99975","13.66198"
"","3.75500","5.03811","13.65760"
"","3.77500","5.00867","13.47748"
"","3.78900","4.96159","13.21438"
"","3.80000","4.91811","12.95152"
"","3.81100","4.87145","12.67811"
"","3.82200","4.82323","12.41528"
"","3.83300","4.77475","12.15154"
"","3.84400","4.72675","11.88438"
"","3.85500","4.67943","11.62910"
"","3.86700","4.62848","11.37038"
"","3.87900","4.57799","11.11226"
"","3.89100","4.52775","10.86175"
"","3.90400","4.47347","10.60797"
"","3.91700","4.41924","10.35739"
"","3.93000","4.36503","10.10714"
"","3.94400","4.30667","9.85479"
"","3.95800","4.24836","9.60315"
"","3.97300","4.18595","9.33829"
"","3.98800","4.12360","9.08684"
"","4.00300","4.06127","8.83678"
"","4.01900","3.99479","8.57634"
"","4.03600","3.92414","8.31137"
"","4.05200","3.85763","8.05989"
"","4.06900","3.78699","7.80273"
"","4.08600","3.71634","7.55018"
"","4.10400","3.64148","7.28626"
"","4.12200","3.56658","7.03429"
"","4.14000","3.49171","6.78185"
"","4.15900","3.41274","6.52756"
"","4.17800","3.33387","6.27013"
"","4.19800","3.25091","6.01166"
"","4.21800","3.16798","5.74966"
"","4.23800","3.08493","5.50114"
"","4.25800","3.00174","5.24834"
"","4.27800","2.91850","5.00536"
"","4.29800","2.83529","4.76018"
"","4.31800","2.75216","4.52377"
"","4.33800","2.66911","4.28882"
"","4.35800","2.58606","4.05954"
"","4.37800","2.50301","3.83100"
"","4.39800","2.41994","3.60713"
"","4.41800","2.33681","3.38477"
"","4.43800","2.25365","3.17096"
"","4.45800","2.17050","2.95844"
"","4.47800","2.08736","2.75085"
"","4.49800","2.00425","2.54759"
"","4.51800","1.92112","2.34942"
"","4.53800","1.83804","2.15791"
"","4.55800","1.75500","1.96970"
"","4.57800","1.67197","1.78821"
"","4.59800","1.58891","1.60971"
"","4.61800","1.50584","1.43873"
"","4.63800","1.42272","1.27220"
"","4.65800","1.33954","1.11487"
"","4.67800","1.25638","0.95906"
"","4.69800","1.17326","0.81175"
"","4.71800","1.09019","0.66491"
"","4.73800","1.00713","0.52547"
"","4.75800","0.92408","0.38979"
"","4.77800","0.84103","0.25785"
"","4.79800","0.75793","0.12917"
"","4.81800","0.67478","0.00374"
"","4.83800","0.59162","-0.11654"
"","4.85800","0.50847","-0.23259"
"","4.87800","0.42533","-0.34543"
"","4.89800","0.34227","-0.45384"
"","4.91800","0.25913","-0.55861"
"","4.93800","0.17600","-0.65910"
"","4.95800","0.09292","-0.75271"
"","4.97800","0.01126","-0.76816"
"","4.98200","-0.00329","-0.74980"
"","4.98300","-0.00670","-0.74629"
"","4.98400","-0.01002","-0.74353"
"","5.00400","-0.04819","-0.66903"
"","5.02400","-0.01876","-0.71110"
"","5.04400","0.05113","-0.66607"
"","5.06400","0.13539","-0.55366"
"","5.08400","0.22366","-0.43169"
"","5.10400","0.31041","-0.28161"
"","5.12400","0.39518","-0.13750"
"","5.14400","0.47894","0.01450"
"","5.16400","0.56242","0.16187"
"","5.18400","0.64583","0.31718"
"","5.20400","0.72917","0.47431"
"","5.22400","0.81247","0.63589"
"","5.24400","0.89575","0.79839"
"","5.26400","0.97894","0.96483"
"","5.28400","1.06199","1.13050"
"","5.30400","1.14502","1.30409"
"","5.32400","1.22809","1.48274"
"","5.34400","1.31122","1.66568"
"","5.36400","1.39439","1.85532"
"","5.38400","1.47760","2.04675"
"","5.40400","1.56076","2.24720"
"","5.42400","1.64387","2.44919"
"","5.44400","1.72692","2.65659"
"","5.46400","1.80994","2.86663"
"","5.48400","1.89303","3.08041"
"","5.50400","1.97612","3.29781"
"","5.52400","2.05924","3.52285"
"","5.54400","2.14236","3.75115"
"","5.56400","2.22548","3.98476"
"","5.58400","2.30859","4.21594"
"","5.60400","2.39170","4.45013"
"","5.62400","2.47481","4.68814"
"","5.64400","2.55791","4.92571"
"","5.66400","2.64101","5.17127"
"","5.68400","2.72406","5.41238"
"","5.70400","2.80711","5.66009"
"","5.72400","2.89017","5.90680"
"","5.74400","2.97332","6.15774"
"","5.76400","3.05652","6.40940"
"","5.78400","3.13969","6.66577"
"","5.80400","3.22275","6.92210"
"","5.82400","3.30572","7.18231"
"","5.84400","3.38874","7.44228"
"","5.86300","3.46767","7.69654"
"","5.88200","3.54667","7.95405"
"","5.90100","3.62570","8.21223"
"","5.91900","3.70055","8.46427"
"","5.93700","3.77537","8.71815"
"","5.95500","3.85017","8.97677"
"","5.97300","3.92498","9.23657"
"","5.99000","3.99562","9.48905"
"","6.00700","4.06621","9.74425"
"","6.02400","4.13679","10.00156"
"","6.04000","4.20320","10.25273"
"","6.05600","4.26963","10.50429"
"","6.07200","4.33611","10.76428"
"","6.08800","4.40263","11.02730"
"","6.10300","4.46499","11.27809"
"","6.11800","4.52733","11.53514"
"","6.13300","4.58965","11.79360"
"","6.14800","4.65199","12.05626"
"","6.16200","4.71018","12.30791"
"","6.17600","4.76834","12.56305"
"","6.19000","4.82647","12.81949"
"","6.20400","4.88459","13.07864"
"","6.21800","4.94267","13.33237"
"","6.23100","4.99326","13.46042"
"","6.23200","4.99667","13.46789"
"","6.23300","4.99999","13.47561"
"","6.25300","5.03819","13.49373"
"","6.27300","5.00862","13.33059"
"","6.28700","4.96147","13.07640"
"","6.29800","4.91793","12.81987"
"","6.30900","4.87122","12.54859"
"","6.32000","4.82297","12.28692"
"","6.33100","4.77448","12.02705"
"","6.34200","4.72649","11.76322"
"","6.35300","4.67920","11.50780"
"","6.36500","4.62828","11.25062"
"","6.37700","4.57781","10.99650"
"","6.39000","4.52339","10.72740"
"","6.40300","4.46909","10.47618"
"","6.41700","4.41067","10.20753"
"","6.43100","4.35231","9.94390"
"","6.44600","4.28980","9.67590"
"","6.46000","4.23149","9.42588"
"","6.47500","4.16910","9.16655"
"","6.49100","4.10261","8.90193"
"","6.50700","4.03614","8.63800"
"","6.52300","3.96964","8.38536"
"","6.53900","3.90312","8.13370"
"","6.55600","3.83245","7.87239"
"","6.57300","3.76181","7.61726"
"","6.59100","3.68699","7.35355"
"","6.60900","3.61212","7.09604"
"","6.62700","3.53726","6.84552"
"","6.64600","3.45826","6.58576"
"","6.66500","3.37932","6.33022"
"","6.68400","3.30044","6.07941"
"","6.70400","3.21748","5.82054"
"","6.72400","3.13452","5.56462"
"","6.74400","3.05143","5.31526"
"","6.76400","2.96822","5.06595"
"","6.78400","2.88497","4.82462"
"","6.80400","2.80178","4.58457"
"","6.82400","2.71870","4.34886"
"","6.84400","2.63569","4.11670"
"","6.86400","2.55264","3.88875"
"","6.88400","2.46958","3.66266"
"","6.90400","2.38650","3.44071"
"","6.92400","2.30337","3.22310"
"","6.94400","2.22022","3.01083"
"","6.96400","2.13708","2.80153"
"","6.98400","2.05398","2.59667"
"","7.00400","1.97085","2.39613"
"","7.02400","1.88772","2.20147"
"","7.04400","1.80461","2.01367"
"","7.06400","1.72155","1.82941"
"","7.08400","1.63855","1.64971"
"","7.10400","1.55551","1.47650"
"","7.12400","1.47239","1.30887"
"","7.14400","1.38921","1.14842"
"","7.16400","1.30602","0.99208"
"","7.18400","1.22288","0.84160"
"","7.20400","1.13981","0.69575"
"","7.22400","1.05679","0.55335"
"","7.24400","0.97375","0.41779"
"","7.26400","0.89069","0.28573"
"","7.28400","0.80760","0.15473"
"","7.30400","0.72448","0.02942"
"","7.32400","0.64133","-0.09204"
"","7.34400","0.55817","-0.20711"
"","7.36400","0.47503","-0.32110"
"","7.38400","0.39196","-0.43010"
"","7.40400","0.30883","-0.53524"
"","7.42400","0.22562","-0.63406"
"","7.44400","0.14257","-0.73085"
"","7.46400","0.05955","-0.81807"
"","7.48000","-0.00341","-0.77800"
"","7.48100","-0.00682","-0.77445"
"","7.48200","-0.01012","-0.77175"
"","7.50200","-0.04822","-0.69820"
"","7.52200","-0.01876","-0.74027"
"","7.54200","0.05115","-0.69938"
"","7.56200","0.13545","-0.58635"
"","7.58200","0.22372","-0.47142"
"","7.60200","0.31041","-0.32178"
"","7.62200","0.39516","-0.18475"
"","7.64200","0.47896","-0.03424"
"","7.66200","0.56244","0.11039"
"","7.68200","0.64583","0.26508"
"","7.70200","0.72918","0.41502"
"","7.72200","0.81239","0.57778"
"","7.74200","0.89571","0.73388"
"","7.76200","0.97897","0.90206"
"","7.78200","1.06207","1.06492"
"","7.80200","1.14512","1.23746"
"","7.82200","1.22815","1.41301"
"","7.84200","1.31125","1.59374"
"","7.86200","1.39440","1.77970"
"","7.88200","1.47760","1.97160"
"","7.90200","1.56075","2.16869"
"","7.92200","1.64389","2.37101"
"","7.94200","1.72696","2.57271"
"","7.96200","1.80998","2.78382"
"","7.98200","1.89305","2.99558"
"","8.00200","1.97615","3.21308"
"","8.02200","2.05926","3.43546"
"","8.04200","2.14237","3.66189"
"","8.06200","2.22547","3.89340"
"","8.08200","2.30858","4.12448"
"","8.10200","2.39171","4.35887"
"","8.12200","2.47485","4.59369"
"","8.14200","2.55794","4.83295"
"","8.16200","2.64102","5.07219"
"","8.18200","2.72407","5.31695"
"","8.20200","2.80710","5.55973"
"","8.22200","2.89016","5.80999"
"","8.24200","2.97332","6.05644"
"","8.26200","3.05652","6.30877"
"","8.28200","3.13969","6.56082"
"","8.30200","3.22277","6.81833"
"","8.32200","3.30577","7.07667"
"","8.34200","3.38878","7.33843"
"","8.36200","3.47183","7.60116"
"","8.38100","3.55082","7.85705"
"","8.40000","3.62987","8.11514"
"","8.41800","3.70473","8.36599"
"","8.43600","3.77953","8.62051"
"","8.45400","3.85432","8.87581"
"","8.47200","3.92916","9.13686"
"","8.49000","4.00396","9.39933"
"","8.50700","4.07454","9.65555"
"","8.52400","4.14509","9.91475"
"","8.54100","4.21565","10.17793"
"","8.55700","4.28210","10.43127"
"","8.57300","4.34858","10.68954"
"","8.58900","4.41508","10.95328"
"","8.60400","4.47743","11.20472"
"","8.61900","4.53976","11.45980"
"","8.63400","4.60210","11.72276"
"","8.64900","4.66445","11.98717"
"","8.66300","4.72262","12.23764"
"","8.67700","4.78076","12.49538"
"","8.69100","4.83891","12.75470"
"","8.70500","4.89706","13.01569"
"","8.72000","4.95905","13.26866"
"","8.72900","4.99325","13.34966"
"","8.73000","4.99666","13.35760"
"","8.73100","4.99997","13.36571"
"","8.75100","5.03813","13.39076"
"","8.77100","5.00854","13.23821"
"","8.78500","4.96137","12.98605"
"","8.79600","4.91781","12.73267"
"","8.80700","4.87111","12.46472"
"","8.81800","4.82288","12.20346"
"","8.82900","4.77440","11.94489"
"","8.84000","4.72640","11.68395"
"","8.85100","4.67910","11.43218"
"","8.86300","4.62818","11.17348"
"","8.87500","4.57771","10.91977"
"","8.88800","4.52331","10.65483"
"","8.90100","4.46902","10.40299"
"","8.91400","4.41478","10.15262"
"","8.92800","4.35640","9.89261"
"","8.94300","4.29389","9.62448"
"","8.95700","4.23560","9.37325"
"","8.97200","4.17322","9.11738"
"","8.98700","4.11087","8.86719"
"","9.00300","4.04437","8.60445"
"","9.01900","3.97788","8.35093"
"","9.03500","3.91138","8.10006"
"","9.05200","3.84070","7.84085"
"","9.06900","3.77004","7.58600"
"","9.08700","3.69522","7.32219"
"","9.10500","3.62039","7.06334"
"","9.12300","3.54556","6.81170"
"","9.14200","3.46656","6.55418"
"","9.16100","3.38760","6.29889"
"","9.18000","3.30868","6.04786"
"","9.20000","3.22571","5.78907"
"","9.22000","3.14277","5.53325"
"","9.24000","3.05971","5.28491"
"","9.26000","2.97649","5.03647"
"","9.28000","2.89321","4.79374"
"","9.30000","2.81004","4.55453"
"","9.32000","2.72698","4.31957"
"","9.34000","2.64393","4.08672"
"","9.36000","2.56083","3.85988"
"","9.38000","2.47778","3.63276"
"","9.40000","2.39473","3.41320"
"","9.42000","2.31161","3.19229"
"","9.44000","2.22848","2.98190"
"","9.46000","2.14534","2.77193"
"","9.48000","2.06223","2.56911"
"","9.50000","1.97910","2.36766"
"","9.52000","1.89597","2.17397"
"","9.54000","1.81289","1.98394"
"","9.56000","1.72986","1.80381"
"","9.58000","1.64685","1.62168"
"","9.60000","1.56379","1.45209"
"","9.62000","1.48065","1.28128"
"","9.64000","1.39748","1.12403"
"","9.66000","1.31431","0.96739"
"","9.68000","1.23117","0.82026"
"","9.70000","1.14809","0.67224"
"","9.72000","1.06507","0.53304"
"","9.74000","0.98204","0.39253"
