Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.12042"
"","0.02000","0.00197","0.21426"
"","0.04000","0.03374","0.33658"
"","0.06000","0.10053","0.47949"
"","0.08000","0.18388","0.73221"
"","0.10000","0.27442","0.97934"
"","0.11800","0.35605","1.24241"
"","0.13700","0.44053","1.49378"
"","0.15500","0.51939","1.75789"
"","0.17400","0.60206","2.01232"
"","0.19200","0.68021","2.26997"
"","0.21100","0.76261","2.52967"
"","0.22900","0.84065","2.78869"
"","0.24700","0.91867","3.04239"
"","0.26500","0.99668","3.30353"
"","0.28300","1.07471","3.56333"
"","0.30100","1.15268","3.82668"
"","0.31800","1.22628","4.08210"
"","0.33500","1.29989","4.33284"
"","0.35200","1.37351","4.59209"
"","0.36900","1.44715","4.85001"
"","0.38600","1.52078","5.11433"
"","0.40300","1.59440","5.37567"
"","0.41900","1.66367","5.62682"
"","0.43500","1.73290","5.87715"
"","0.45100","1.80214","6.12940"
"","0.46700","1.87141","6.38567"
"","0.48300","1.94073","6.63833"
"","0.49900","2.01010","6.89650"
"","0.51500","2.07948","7.15193"
"","0.53100","2.14882","7.41027"
"","0.54700","2.21810","7.66610"
"","0.56300","2.28731","7.92387"
"","0.57900","2.35650","8.18469"
"","0.59500","2.42571","8.44187"
"","0.61100","2.49493","8.70320"
"","0.62700","2.56423","8.96224"
"","0.64300","2.63357","9.22302"
"","0.65900","2.70292","9.48525"
"","0.67500","2.77225","9.74740"
"","0.69100","2.84158","10.00876"
"","0.70700","2.91091","10.26781"
"","0.72300","2.98020","10.53126"
"","0.73900","3.04943","10.78951"
"","0.75500","3.11862","11.04851"
"","0.77100","3.18782","11.31151"
"","0.78700","3.25705","11.56862"
"","0.80300","3.32631","11.83044"
"","0.81900","3.39559","12.09320"
"","0.83500","3.46489","12.35197"
"","0.85100","3.53419","12.61398"
"","0.86700","3.60349","12.87182"
"","0.88300","3.67279","13.13148"
"","0.89900","3.74203","13.38916"
"","0.91500","3.81124","13.64701"
"","0.93100","3.88049","13.90646"
"","0.94700","3.94975","14.16026"
"","0.96300","4.01903","14.41709"
"","0.97900","4.08830","14.67375"
"","0.99500","4.15761","14.92967"
"","1.01100","4.22695","15.18725"
"","1.02700","4.29630","15.44361"
"","1.04300","4.36559","15.70173"
"","1.05900","4.43484","15.95717"
"","1.07500","4.50408","16.21218"
"","1.09100","4.57336","16.46670"
"","1.10700","4.64261","16.72001"
"","1.12300","4.71183","16.97391"
"","1.13900","4.78110","17.22910"
"","1.15500","4.85045","17.48049"
"","1.17100","4.91978","17.73299"
"","1.18700","4.98910","17.98751"
"","1.20400","5.06270","18.25286"
"","1.22000","5.13198","18.50496"
"","1.23700","5.20223","18.63838"
"","1.23800","5.20582","18.64169"
"","1.23900","5.20931","18.64547"
"","1.25900","5.25001","18.53690"
"","1.27500","5.23088","18.27404"
"","1.28600","5.19709","17.99728"
"","1.29500","5.16317","17.71675"
"","1.30300","5.13009","17.44254"
"","1.31100","5.09514","17.16227"
"","1.31900","5.05899","16.88940"
"","1.32700","5.02227","16.62354"
"","1.33500","4.98548","16.36024"
"","1.34300","4.94890","16.09668"
"","1.35100","4.91269","15.83725"
"","1.36000","4.87241","15.55955"
"","1.36900","4.83255","15.29590"
"","1.37800","4.79299","15.03639"
"","1.38700","4.75362","14.78082"
"","1.39700","4.71002","14.50675"
"","1.40700","4.66650","14.24446"
"","1.41700","4.62303","13.98604"
"","1.42700","4.57959","13.72925"
"","1.43800","4.53186","13.45724"
"","1.44900","4.48415","13.19337"
"","1.46000","4.43645","12.92983"
"","1.47100","4.38875","12.67166"
"","1.48300","4.33672","12.40144"
"","1.49500","4.28470","12.13588"
"","1.50700","4.23268","11.87178"
"","1.51900","4.18064","11.61940"
"","1.53200","4.12426","11.35192"
"","1.54500","4.06788","11.08847"
"","1.55800","4.01154","10.83051"
"","1.57100","3.95523","10.57950"
"","1.58500","3.89462","10.31223"
"","1.59900","3.83402","10.05114"
"","1.61300","3.77341","9.79530"
"","1.62700","3.71281","9.54222"
"","1.64200","3.64790","9.28057"
"","1.65700","3.58300","9.02050"
"","1.67200","3.51807","8.76480"
