Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00166"
"","0.02000","0.00163","0.07993"
"","0.04000","0.03137","0.19576"
"","0.06000","0.09780","0.28665"
"","0.08000","0.18259","0.48965"
"","0.10000","0.27591","0.66693"
"","0.12000","0.36964","0.89741"
"","0.14000","0.46128","1.09414"
"","0.16000","0.55152","1.31715"
"","0.18000","0.64116","1.51307"
"","0.20000","0.73062","1.72788"
"","0.22000","0.82001","1.92014"
"","0.24000","0.90939","2.13090"
"","0.26000","0.99868","2.32668"
"","0.28000","1.08792","2.53649"
"","0.30000","1.17713","2.73098"
"","0.32000","1.26635","2.93696"
"","0.34000","1.35561","3.13321"
"","0.36000","1.44493","3.33857"
"","0.38000","1.53421","3.53669"
"","0.40000","1.62340","3.74359"
"","0.42000","1.71254","3.94236"
"","0.44000","1.80170","4.14805"
"","0.46000","1.89088","4.34915"
"","0.48000","1.98008","4.55920"
"","0.50000","2.06935","4.76343"
"","0.52000","2.15861","4.97264"
"","0.54000","2.24788","5.17790"
"","0.56000","2.33713","5.38933"
"","0.58000","2.42635","5.59704"
"","0.60000","2.51546","5.80847"
"","0.62000","2.60453","6.01556"
"","0.64000","2.69360","6.22858"
"","0.66000","2.78277","6.43706"
"","0.68000","2.87204","6.65409"
"","0.70000","2.96129","6.86477"
"","0.72000","3.05050","7.07986"
"","0.74000","3.13973","7.29229"
"","0.76000","3.22889","7.50805"
"","0.78000","3.31804","7.72129"
"","0.80000","3.40718","7.93895"
"","0.82000","3.49636","8.15502"
"","0.84000","3.58559","8.37490"
"","0.86000","3.67484","8.59174"
"","0.88000","3.76413","8.81019"
"","0.90000","3.85344","9.03354"
"","0.92000","3.94265","9.25584"
"","0.94000","4.03177","9.47994"
"","0.96000","4.12083","9.70344"
"","0.98000","4.20990","9.92966"
"","1.00000","4.29910","10.15751"
"","1.02000","4.38839","10.38606"
"","1.04000","4.47771","10.61538"
"","1.06000","4.56694","10.84668"
"","1.08000","4.65611","11.07415"
"","1.10000","4.74524","11.30598"
"","1.12000","4.83443","11.53514"
"","1.14000","4.92363","11.76670"
"","1.16000","5.01286","11.99378"
"","1.18000","5.10207","12.22276"
"","1.20000","5.19128","12.45192"
"","1.22000","5.28045","12.67429"
"","1.23900","5.36179","12.75882"
"","1.24000","5.36551","12.75848"
"","1.24100","5.36912","12.75876"
"","1.26100","5.41145","12.63581"
"","1.28100","5.38098","12.40204"
"","1.29400","5.33498","12.14559"
"","1.30500","5.28898","11.87611"
"","1.31500","5.24379","11.62286"
"","1.32600","5.19212","11.35580"
"","1.33700","5.13990","11.09399"
"","1.34800","5.08813","10.82754"
"","1.35900","5.03714","10.57357"
"","1.37100","4.98230","10.31586"
"","1.38300","4.92802","10.06241"
"","1.39600","4.86956","9.79672"
"","1.41000","4.80679","9.53214"
"","1.42400","4.74411","9.26844"
"","1.43800","4.68148","9.01424"
"","1.45300","4.61441","8.75665"
"","1.46800","4.54734","8.49626"
"","1.48400","4.47582","8.23335"
"","1.50000","4.40433","7.97989"
"","1.51700","4.32835","7.71608"
"","1.53500","4.24793","7.45295"
"","1.55300","4.16759","7.19206"
"","1.57200","4.08291","6.93124"
"","1.59100","3.99828","6.66902"
"","1.61100","3.90913","6.40893"
"","1.63100","3.81991","6.14921"
"","1.65100","3.73066","5.90512"
"","1.67100","3.64140","5.66022"
"","1.69100","3.55213","5.42725"
"","1.71100","3.46288","5.19458"
"","1.73100","3.37367","4.97008"
"","1.75100","3.28452","4.75022"
"","1.77100","3.19534","4.53553"
"","1.79100","3.10616","4.32270"
"","1.81100","3.01697","4.11323"
"","1.83100","2.92777","3.90874"
"","1.85100","2.83857","3.70767"
"","1.87100","2.74937","3.51103"
"","1.89100","2.66016","3.31654"
"","1.91100","2.57099","3.12557"
"","1.93100","2.48184","2.93804"
"","1.95100","2.39271","2.75301"
"","1.97100","2.30350","2.57164"
"","1.99100","2.21426","2.39427"
"","2.01100","2.12501","2.21962"
"","2.03100","2.03576","2.04693"
"","2.05100","1.94651","1.87937"
"","2.07100","1.85727","1.71702"
"","2.09100","1.76811","1.55910"
"","2.11100","1.67901","1.40094"
"","2.13100","1.58989","1.24797"
"","2.15100","1.50074","1.09627"
"","2.17100","1.41154","0.95080"
"","2.19100","1.32226","0.80707"
"","2.21100","1.23300","0.66774"
"","2.23100","1.14380","0.53212"
"","2.25100","1.05462","0.40013"
"","2.27100","0.96544","0.27199"
"","2.29100","0.87626","0.14762"
"","2.31100","0.78706","0.02514"
"","2.33100","0.69785","-0.09455"
"","2.35100","0.60863","-0.21224"
"","2.37100","0.51943","-0.32637"
"","2.39100","0.43021","-0.43747"
"","2.41100","0.34098","-0.54427"
"","2.43100","0.25170","-0.64821"
"","2.45100","0.16246","-0.74801"
"","2.47100","0.07335","-0.84297"
"","2.48900","-0.00313","-0.80454"
"","2.49000","-0.00679","-0.80141"
"","2.49100","-0.01035","-0.79885"
"","2.51100","-0.05154","-0.71604"
"","2.53100","-0.02061","-0.76009"
"","2.55100","0.05375","-0.71845"
"","2.57100","0.14410","-0.60115"
"","2.59100","0.23898","-0.47885"
"","2.61100","0.33227","-0.32294"
"","2.63100","0.42335","-0.17435"
"","2.65100","0.51341","-0.01880"
"","2.67100","0.60306","0.12826"
"","2.69100","0.69256","0.28470"
"","2.71100","0.78198","0.43795"
"","2.73100","0.87136","0.60070"
"","2.75100","0.96067","0.75948"
"","2.77100","1.04992","0.92644"
"","2.79100","1.13915","1.08968"
"","2.81100","1.22837","1.25967"
"","2.83100","1.31761","1.43247"
"","2.85100","1.40688","1.61008"
"","2.87100","1.49613","1.78455"
"","2.89100","1.58536","1.96268"
"","2.91100","1.67456","2.14003"
"","2.93100","1.76374","2.32393"
"","2.95100","1.85290","2.50724"
"","2.97100","1.94206","2.69400"
"","2.99100","2.03128","2.88139"
"","3.01100","2.12053","3.07004"
"","3.03100","2.20977","3.26390"
"","3.05100","2.29905","3.46014"
"","3.07100","2.38832","3.65678"
"","3.09100","2.47748","3.85482"
"","3.11100","2.56654","4.05251"
"","3.13100","2.65563","4.25556"
"","3.15100","2.74479","4.46072"
"","3.17100","2.83402","4.66784"
"","3.19100","2.92330","4.87852"
"","3.21100","3.01254","5.08648"
"","3.23100","3.10176","5.30140"
"","3.25100","3.19096","5.51854"
"","3.27100","3.28013","5.73980"
"","3.29100","3.36929","5.96224"
"","3.31100","3.45841","6.18735"
"","3.33100","3.54761","6.41682"
"","3.35100","3.63685","6.65086"
"","3.37100","3.72613","6.88776"
"","3.39100","3.81543","7.13371"
"","3.41100","3.90470","7.38137"
"","3.43100","3.99385","7.63531"
"","3.45100","4.08293","7.89405"
"","3.47000","4.16751","8.14608"
"","3.48900","4.25219","8.40650"
"","3.50800","4.33698","8.66884"
"","3.52600","4.41737","8.92728"
"","3.54400","4.49773","9.19016"
"","3.56100","4.57356","9.44645"
"","3.57800","4.64937","9.70723"
"","3.59400","4.72068","9.96110"
"","3.61000","4.79201","10.22052"
"","3.62600","4.86336","10.48016"
"","3.64100","4.93026","10.73397"
"","3.65600","4.99719","10.99161"
"","3.67100","5.06412","11.25198"
"","3.68600","5.13102","11.51830"
"","3.70000","5.19347","11.77040"
"","3.71400","5.25587","12.02282"
"","3.73000","5.32685","12.27623"
"","3.73900","5.36355","12.33983"
"","3.74000","5.36722","12.34655"
"","3.74100","5.37077","12.35359"
"","3.76100","5.41178","12.34119"
"","3.78100","5.38043","12.17120"
"","3.79500","5.33019","11.91690"
"","3.80600","5.28368","11.65524"
"","3.81700","5.23363","11.38426"
"","3.82800","5.18181","11.12495"
"","3.83900","5.12967","10.86611"
"","3.85000","5.07806","10.60142"
"","3.86200","5.02266","10.33340"
"","3.87400","4.96801","10.08172"
"","3.88700","4.90930","9.81108"
"","3.90000","4.85088","9.55536"
"","3.91400","4.78815","9.29544"
"","3.92800","4.72552","9.03566"
"","3.94300","4.65845","8.77058"
"","3.95800","4.59139","8.51733"
"","3.97300","4.52435","8.26170"
"","3.98900","4.45285","8.00592"
"","4.00600","4.37690","7.74052"
"","4.02300","4.30092","7.48415"
"","4.04100","4.22053","7.22626"
"","4.05900","4.14023","6.96934"
"","4.07800","4.05558","6.71047"
"","4.09700","3.97095","6.45330"
"","4.11700","3.88178","6.19905"
"","4.13700","3.79252","5.94593"
"","4.15700","3.70324","5.70340"
"","4.17700","3.61398","5.46425"
"","4.19700","3.52473","5.22906"
"","4.21700","3.43548","5.00247"
"","4.23700","3.34625","4.78011"
"","4.25700","3.25709","4.56733"
"","4.27700","3.16795","4.35297"
"","4.29700","3.07878","4.13924"
"","4.31700","2.98957","3.93290"
"","4.33700","2.90036","3.72806"
"","4.35700","2.81113","3.53470"
"","4.37700","2.72190","3.33978"
