Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.14069"
"","0.02000","0.00160","0.21905"
"","0.04000","0.03072","0.35235"
"","0.06000","0.09594","0.48759"
"","0.08000","0.17972","0.74458"
"","0.10000","0.27225","0.98782"
"","0.11700","0.35132","1.24198"
"","0.13700","0.44227","1.50462"
"","0.15500","0.52266","1.76211"
"","0.17500","0.61126","2.02237"
"","0.19300","0.69086","2.27645"
"","0.21200","0.77481","2.52769"
"","0.23000","0.85435","2.77897"
"","0.24900","0.93827","3.03952"
"","0.26800","1.02214","3.30324"
"","0.28600","1.10156","3.55554"
"","0.30500","1.18536","3.81982"
"","0.32300","1.26476","4.07686"
"","0.34100","1.34413","4.32968"
"","0.35900","1.42349","4.58951"
"","0.37700","1.50280","4.84766"
"","0.39400","1.57770","5.09837"
"","0.41100","1.65265","5.34999"
"","0.42800","1.72764","5.60152"
"","0.44500","1.80267","5.85671"
"","0.46200","1.87770","6.11026"
"","0.47900","1.95270","6.36583"
"","0.49600","2.02763","6.62621"
"","0.51300","2.10248","6.88241"
"","0.53000","2.17734","7.14359"
"","0.54700","2.25227","7.40153"
"","0.56400","2.32724","7.66164"
"","0.58100","2.40224","7.92285"
"","0.59800","2.47724","8.18316"
"","0.61500","2.55222","8.44670"
"","0.63200","2.62720","8.70729"
"","0.64900","2.70219","8.97219"
"","0.66600","2.77717","9.23225"
"","0.68300","2.85206","9.49046"
"","0.70000","2.92692","9.75339"
"","0.71700","3.00178","10.01288"
"","0.73400","3.07668","10.27764"
"","0.75100","3.15164","10.53915"
"","0.76800","3.22662","10.80181"
"","0.78500","3.30162","11.06243"
"","0.80200","3.37660","11.32257"
"","0.81900","3.45158","11.58598"
"","0.83600","3.52653","11.84477"
"","0.85300","3.60145","12.10531"
"","0.87000","3.67638","12.36396"
"","0.88700","3.75128","12.62323"
"","0.90400","3.82617","12.88416"
"","0.92100","3.90112","13.14299"
"","0.93800","3.97610","13.40208"
"","0.95500","4.05111","13.66181"
"","0.97200","4.12611","13.92146"
"","0.98900","4.20105","14.18132"
"","1.00600","4.27593","14.44090"
"","1.02300","4.35082","14.70046"
"","1.04000","4.42575","14.95849"
"","1.05700","4.50067","15.21791"
"","1.07400","4.57563","15.47748"
"","1.09100","4.65064","15.73663"
"","1.10800","4.72563","15.99761"
"","1.12500","4.80059","16.25624"
"","1.14200","4.87552","16.51410"
"","1.15900","4.95046","16.77344"
"","1.17600","5.02540","17.03262"
"","1.19300","5.10028","17.28988"
"","1.21000","5.17520","17.54928"
"","1.23000","5.26290","17.80516"
"","1.23700","5.29113","17.83116"
"","1.23800","5.29483","17.83363"
"","1.23900","5.29843","17.83634"
"","1.25900","5.34100","17.73808"
"","1.27700","5.31663","17.47346"
"","1.28800","5.28035","17.21160"
"","1.29700","5.24485","16.94978"
"","1.30500","5.21056","16.69778"
"","1.31300","5.17456","16.44219"
"","1.32200","5.13287","16.16337"
"","1.33100","5.09073","15.89026"
"","1.34000","5.04872","15.61461"
"","1.34900","5.00715","15.34142"
"","1.35800","4.96608","15.07989"
"","1.36800","4.92096","14.80624"
"","1.37800","4.87620","14.53668"
"","1.38800","4.83167","14.26836"
"","1.39800","4.78728","14.01166"
"","1.40900","4.73854","13.74437"
"","1.42000","4.68984","13.47873"
"","1.43100","4.64117","13.21322"
"","1.44200","4.59251","12.96102"
"","1.45400","4.53945","12.69390"
"","1.46600","4.48643","12.42343"
"","1.47800","4.43344","12.16047"
"","1.49000","4.38047","11.90929"
"","1.50200","4.32753","11.65716"
"","1.51500","4.27017","11.38913"
"","1.52800","4.21280","11.13266"
"","1.54100","4.15547","10.87714"
"","1.55400","4.09816","10.62452"
"","1.56800","4.03644","10.36180"
"","1.58200","3.97470","10.10118"
"","1.59600","3.91293","9.84520"
"","1.61100","3.84673","9.57813"
"","1.62600","3.78055","9.31588"
"","1.64100","3.71441","9.05620"
"","1.65600","3.64830","8.80119"
"","1.67200","3.57780","8.53551"
"","1.68800","3.50728","8.27060"
"","1.70400","3.43678","8.01151"
"","1.72000","3.36627","7.75623"
"","1.73600","3.29571","7.50436"
"","1.75300","3.22072","7.24125"
"","1.77000","3.14574","6.97987"
"","1.78700","3.07075","6.72390"
"","1.80400","2.99580","6.46680"
"","1.82100","2.92092","6.21573"
"","1.83900","2.84167","5.95582"
"","1.85700","2.76239","5.69331"
"","1.87500","2.68304","5.43754"
"","1.89300","2.60365","5.18069"
"","1.91200","2.51987","4.91684"
"","1.93100","2.43608","4.65321"
"","1.95000","2.35225","4.39485"
"","1.96900","2.26838","4.13991"
"","1.98800","2.18460","3.88767"
"","2.00700","2.10093","3.63589"
"","2.02700","2.01291","3.38062"
"","2.04700","1.92482","3.12834"
"","2.06700","1.83660","2.88164"
"","2.08700","1.74831","2.64041"
"","2.10700","1.66004","2.40417"
"","2.12700","1.57186","2.17383"
"","2.14700","1.48373","1.95052"
"","2.16700","1.39558","1.73172"
"","2.18700","1.30739","1.52047"
"","2.20700","1.21923","1.31358"
"","2.22700","1.13107","1.11527"
"","2.24700","1.04292","0.92207"
"","2.26700","0.95476","0.73577"
"","2.28700","0.86651","0.55557"
"","2.30700","0.77826","0.37948"
"","2.32700","0.69007","0.20698"
"","2.34700","0.60189","0.04020"
"","2.36700","0.51375","-0.12518"
"","2.38700","0.42565","-0.28278"
"","2.40700","0.33752","-0.43907"
"","2.42700","0.24925","-0.58632"
"","2.44700","0.16091","-0.72933"
"","2.46700","0.07268","-0.86514"
"","2.48500","-0.00303","-0.86579"
"","2.48600","-0.00666","-0.86359"
"","2.48700","-0.01018","-0.86234"
"","2.50700","-0.05087","-0.79327"
"","2.52700","-0.01979","-0.81438"
"","2.54700","0.05429","-0.72132"
"","2.56700","0.14381","-0.55132"
"","2.58700","0.23754","-0.36835"
"","2.60700","0.32973","-0.15729"
"","2.62700","0.41977","0.04617"
"","2.64700","0.50867","0.26006"
"","2.66700","0.59706","0.46352"
"","2.68700","0.68543","0.67992"
"","2.70700","0.77392","0.89123"
"","2.72700","0.86233","1.11257"
"","2.74700","0.95061","1.33383"
"","2.76700","1.03885","1.56203"
"","2.78700","1.12708","1.79336"
"","2.80700","1.21529","2.03200"
"","2.82700","1.30347","2.27365"
"","2.84700","1.39163","2.52306"
"","2.86700","1.47978","2.77549"
"","2.88700","1.56790","3.03136"
"","2.90700","1.65607","3.29173"
"","2.92600","1.73990","3.54293"
"","2.94500","1.82376","3.80049"
"","2.96400","1.90760","4.06051"
"","2.98300","1.99139","4.32279"
"","3.00100","2.07067","4.57500"
"","3.01900","2.14991","4.83055"
"","3.03700","2.22923","5.08703"
"","3.05500","2.30859","5.34856"
"","3.07300","2.38800","5.60837"
"","3.09100","2.46740","5.87226"
"","3.10900","2.54681","6.13559"
"","3.12600","2.62180","6.38652"
"","3.14300","2.69678","6.64035"
"","3.16000","2.77176","6.89292"
"","3.17700","2.84667","7.14936"
"","3.19400","2.92154","7.40437"
"","3.21100","2.99641","7.66493"
"","3.22800","3.07129","7.92391"
"","3.24500","3.14625","8.18589"
"","3.26100","3.21683","8.43606"
"","3.27800","3.29183","8.70093"
"","3.29400","3.36239","8.95673"
"","3.31000","3.43295","9.21285"
"","3.32600","3.50351","9.46981"
"","3.34200","3.57405","9.73019"
"","3.35800","3.64457","9.99302"
"","3.37300","3.71067","10.24401"
"","3.38800","3.77674","10.49640"
"","3.40300","3.84282","10.74910"
"","3.41800","3.90895","11.00862"
"","3.43300","3.97511","11.26904"
"","3.44800","4.04129","11.53405"
"","3.46200","4.10306","11.78865"
"","3.47600","4.16480","12.04374"
"","3.49000","4.22651","12.30317"
"","3.50400","4.28819","12.56521"
"","3.51800","4.34986","12.83054"
"","3.53200","4.41155","13.10034"
"","3.54500","4.46884","13.35554"
"","3.55800","4.52615","13.61222"
"","3.57100","4.58349","13.87529"
"","3.58400","4.64084","14.14237"
"","3.59700","4.69817","14.41132"
"","3.60900","4.75109","14.66541"
"","3.62100","4.80399","14.92305"
"","3.63300","4.85689","15.18143"
"","3.64500","4.90979","15.44285"
"","3.65700","4.96271","15.70863"
"","3.66900","5.01560","15.97665"
"","3.68100","5.06846","16.24857"
"","3.69200","5.11692","16.49866"
"","3.70400","5.16982","16.77053"
"","3.71600","5.22273","17.04239"
"","3.73200","5.29022","17.28044"
"","3.73300","5.29394","17.28984"
"","3.73400","5.29755","17.29943"
"","3.75400","5.34038","17.32549"
"","3.77400","5.31035","17.09681"
"","3.78500","5.27229","16.84648"
"","3.79400","5.23594","16.59110"
"","3.80300","5.19667","16.31418"
"","3.81200","5.15557","16.03657"
"","3.82100","5.11360","15.76555"
"","3.83000","5.07147","15.49670"
"","3.83900","5.02964","15.22520"
"","3.84800","4.98830","14.96009"
"","3.85700","4.94745","14.70749"
"","3.86700","4.90252","14.43996"
"","3.87700","4.85789","14.17451"
"","3.88700","4.81344","13.91432"
"","3.89800","4.76466","13.64109"
"","3.90900","4.71594","13.37709"
"","3.92000","4.66726","13.11634"
"","3.93100","4.61860","12.85981"
"","3.94300","4.56553","12.59076"
"","3.95500","4.51248","12.32443"
"","3.96700","4.45946","12.06178"
"","3.97900","4.40649","11.80816"
"","3.99100","4.35356","11.55726"
"","4.00400","4.29622","11.28951"
"","4.01700","4.23888","11.03002"
"","4.03000","4.18153","10.77637"
"","4.04300","4.12420","10.52401"
"","4.05700","4.06248","10.26045"
"","4.07100","4.00074","10.00066"
"","4.08500","3.93899","9.74481"
"","4.10000","3.87280","9.47785"
"","4.11500","3.80661","9.21379"
"","4.13000","3.74043","8.95754"
"","4.14500","3.67430","8.70243"
"","4.16000","3.60820","8.45173"
"","4.17600","3.53770","8.18907"
"","4.19200","3.46719","7.92967"
"","4.20800","3.39668","7.67208"
"","4.22500","3.32173","7.40725"
"","4.24200","3.24675","7.14383"
"","4.25900","3.17175","6.88403"
"","4.27600","3.09675","6.62790"
"","4.29300","3.02178","6.37464"
"","4.31000","2.94691","6.12180"
"","4.32800","2.86767","5.85962"
"","4.34600","2.78838","5.60195"
"","4.36400","2.70903","5.34445"
"","4.38200","2.62966","5.09120"
"","4.40000","2.55030","4.83971"
"","4.41900","2.46650","4.57771"
"","4.43800","2.38268","4.31970"
"","4.45700","2.29883","4.06456"
"","4.47600","2.21501","3.81399"
"","4.49600","2.12688","3.55257"
"","4.51600","2.03888","3.29533"
"","4.53600","1.95082","3.04385"
"","4.55600","1.86262","2.79999"
"","4.57600","1.77435","2.55939"
"","4.59600","1.68608","2.32488"
"","4.61600","1.59789","2.09385"
"","4.63600","1.50973","1.87213"
"","4.65600","1.42158","1.65686"
"","4.67600","1.33343","1.44648"
"","4.69600","1.24528","1.24173"
"","4.71600","1.15711","1.04458"
"","4.73600","1.06898","0.85238"
"","4.75600","0.98081","0.66820"
"","4.77600","0.89256","0.48902"
"","4.79600","0.80427","0.31650"
"","4.81600","0.71606","0.14567"
"","4.83600","0.62791","-0.02004"
"","4.85600","0.53977","-0.18013"
"","4.87600","0.45165","-0.33518"
"","4.89600","0.36352","-0.48447"
"","4.91600","0.27532","-0.63168"
"","4.93600","0.18703","-0.77058"
"","4.95600","0.09876","-0.90343"
"","4.97600","0.01208","-0.94932"
"","4.98000","-0.00336","-0.93445"
"","4.98100","-0.00698","-0.93248"
"","4.98200","-0.01049","-0.93148"
"","5.00200","-0.05093","-0.86076"
"","5.02200","-0.01974","-0.88552"
"","5.04200","0.05437","-0.79930"
"","5.06200","0.14388","-0.63514"
"","5.08200","0.23760","-0.45951"
"","5.10200","0.32977","-0.25491"
"","5.12200","0.41979","-0.05872"
"","5.14200","0.50868","0.14683"
"","5.16200","0.59706","0.34595"
"","5.18200","0.68546","0.55621"
"","5.20200","0.77400","0.76361"
"","5.22200","0.86242","0.97915"
"","5.24200","0.95070","1.19396"
"","5.26200","1.03893","1.41922"
"","5.28200","1.12715","1.64388"
"","5.30200","1.21535","1.88021"
"","5.32200","1.30353","2.11641"
"","5.34200","1.39170","2.36088"
"","5.36200","1.47985","2.60844"
"","5.38200","1.56795","2.86200"
"","5.40200","1.65611","3.11747"
"","5.42100","1.73995","3.36781"
"","5.44000","1.82381","3.62003"
"","5.45900","1.90763","3.87659"
"","5.47800","1.99142","4.13644"
"","5.49700","2.07512","4.39940"
"","5.51500","2.15439","4.65392"
"","5.53300","2.23369","4.90777"
"","5.55100","2.31302","5.16616"
"","5.56900","2.39245","5.42322"
"","5.58700","2.47188","5.68348"
"","5.60500","2.55130","5.94572"
"","5.62300","2.63069","6.20951"
"","5.64000","2.70565","6.46106"
"","5.65700","2.78062","6.71325"
"","5.67400","2.85551","6.96402"
"","5.69100","2.93038","7.21834"
"","5.70800","3.00525","7.47426"
"","5.72500","3.08015","7.73537"
"","5.74200","3.15511","7.99252"
"","5.75900","3.23011","8.25744"
"","5.77600","3.30509","8.52143"
"","5.79300","3.38006","8.78734"
"","5.80900","3.45062","9.04165"
"","5.82500","3.52118","9.29742"
"","5.84100","3.59171","9.55752"
"","5.85700","3.66223","9.81692"
"","5.87300","3.73272","10.08161"
"","5.88900","3.80320","10.34718"
"","5.90400","3.86933","10.60049"
"","5.91900","3.93548","10.85881"
"","5.93400","4.00163","11.11855"
"","5.94900","4.06779","11.38504"
"","5.96400","4.13395","11.65317"
"","5.97800","4.19567","11.90869"
"","5.99200","4.25737","12.16640"
"","6.00600","4.31905","12.42699"
"","6.02000","4.38075","12.69468"
"","6.03300","4.43805","12.94516"
"","6.04600","4.49536","13.19874"
"","6.05900","4.55267","13.45885"
"","6.07200","4.60999","13.72126"
"","6.08500","4.66733","13.98759"
"","6.09700","4.72025","14.23897"
"","6.10900","4.77318","14.49292"
"","6.12100","4.82610","14.75026"
"","6.13300","4.87901","15.01411"
"","6.14500","4.93192","15.27980"
"","6.15700","4.98482","15.55038"
"","6.16800","5.03329","15.80061"
"","6.17900","5.08174","16.05442"
"","6.19000","5.13021","16.30897"
"","6.20100","5.17869","16.56529"
"","6.21200","5.22717","16.82373"
"","6.22700","5.29024","17.05770"
"","6.22800","5.29396","17.06843"
"","6.22900","5.29757","17.07936"
"","6.24900","5.34035","17.13164"
"","6.26900","5.31032","16.92649"
"","6.28100","5.26843","16.65695"
"","6.29000","5.23169","16.40126"
"","6.29900","5.19215","16.12865"
"","6.30800","5.15091","15.85488"
"","6.31700","5.10888","15.58691"
"","6.32600","5.06678","15.31818"
"","6.33500","5.02500","15.05025"
"","6.34400","4.98372","14.78900"
"","6.35400","4.93840","14.51353"
"","6.36400","4.89353","14.24845"
"","6.37400","4.84895","13.98483"
"","6.38400","4.80455","13.72993"
"","6.39500","4.75581","13.46174"
"","6.40600","4.70710","13.19992"
"","6.41700","4.65841","12.93786"
"","6.42800","4.60975","12.68610"
"","6.44000","4.55667","12.42119"
"","6.45200","4.50362","12.15526"
"","6.46400","4.45062","11.89625"
"","6.47600","4.39766","11.64453"
"","6.48900","4.34031","11.37563"
"","6.50200","4.28297","11.11056"
"","6.51500","4.22562","10.85410"
"","6.52800","4.16829","10.60232"
"","6.54200","4.10655","10.33336"
"","6.55600","4.04480","10.07194"
"","6.57000","3.98304","9.81490"
"","6.58400","3.92128","9.56221"
"","6.59900","3.85512","9.29845"
"","6.61400","3.78895","9.03716"
"","6.62900","3.72278","8.78165"
"","6.64400","3.65666","8.53056"
"","6.65900","3.59057","8.27952"
"","6.67500","3.52006","8.01992"
"","6.69100","3.44954","7.76332"
"","6.70700","3.37900","7.50930"
"","6.72400","3.30403","7.24418"
"","6.74100","3.22906","6.98333"
"","6.75800","3.15408","6.72394"
"","6.77500","3.07908","6.46937"
"","6.79200","3.00413","6.21590"
"","6.81000","2.92488","5.95255"
"","6.82800","2.84562","5.69333"
"","6.84600","2.76631","5.43669"
"","6.86400","2.68696","5.18065"
"","6.88200","2.60759","4.92797"
"","6.90100","2.52380","4.66526"
"","6.92000","2.43998","4.40424"
"","6.93900","2.35617","4.15068"
"","6.95800","2.27233","3.89658"
"","6.97800","2.18418","3.63388"
"","6.99800","2.09616","3.37497"
"","7.01800","2.00812","3.12189"
"","7.03800","1.91988","2.87362"
"","7.05800","1.83161","2.63096"
"","7.07800","1.74335","2.39375"
"","7.09800","1.65512","2.16526"
"","7.11800","1.56694","1.93812"
"","7.13800","1.47880","1.72103"
"","7.15800","1.39068","1.50775"
"","7.17800","1.30252","1.30112"
"","7.19800","1.21436","1.10011"
"","7.21800","1.12619","0.90784"
"","7.23800","1.03809","0.71998"
"","7.25800","0.94995","0.54051"
"","7.27800","0.86168","0.36396"
"","7.29800","0.77335","0.19593"
"","7.31800","0.68514","0.02977"
"","7.33800","0.59699","-0.13209"
"","7.35800","0.50888","-0.28828"
"","7.37800","0.42080","-0.44194"
"","7.39800","0.33265","-0.58651"
"","7.41800","0.24438","-0.72730"
"","7.43800","0.15608","-0.86001"
"","7.45800","0.06786","-0.98572"
"","7.47500","-0.00339","-0.97143"
"","7.47600","-0.00701","-0.96937"
"","7.47700","-0.01052","-0.96817"
"","7.49700","-0.05096","-0.89796"
"","7.51700","-0.01975","-0.92228"
"","7.53700","0.05438","-0.83990"
"","7.55700","0.14390","-0.67819"
"","7.57700","0.23766","-0.50905"
"","7.59700","0.32982","-0.30834"
"","7.61700","0.41979","-0.11634"
"","7.63700","0.50867","0.08660"
"","7.65700","0.59718","0.28228"
"","7.67700","0.68561","0.48846"
