Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","-0.00072"
"","0.02000","0.00173","0.08749"
"","0.04000","0.03332","0.29070"
"","0.05900","0.09902","0.54471"
"","0.07100","0.14967","0.79684"
"","0.08300","0.20474","1.06186"
"","0.09500","0.26211","1.31437"
"","0.10600","0.31514","1.56794"
"","0.11700","0.36775","1.83671"
"","0.12800","0.41969","2.08679"
"","0.14000","0.47571","2.35070"
"","0.15100","0.52663","2.61146"
"","0.16200","0.57732","2.86837"
"","0.17400","0.63246","3.13010"
"","0.18600","0.68752","3.40078"
"","0.19700","0.73796","3.66417"
"","0.20800","0.78838","3.91620"
"","0.22000","0.84337","4.18622"
"","0.23100","0.89379","4.44990"
"","0.24200","0.94422","4.71864"
"","0.25300","0.99466","4.97584"
"","0.26400","1.04509","5.23730"
"","0.27500","1.09549","5.51193"
"","0.28600","1.14587","5.78071"
"","0.29700","1.19623","6.04497"
"","0.30800","1.24658","6.31679"
"","0.31800","1.29236","6.56865"
"","0.32900","1.34271","6.83755"
"","0.34000","1.39305","7.10334"
"","0.35000","1.43881","7.35343"
"","0.36000","1.48455","7.60612"
"","0.37100","1.53487","7.87660"
"","0.38200","1.58519","8.14425"
"","0.39200","1.63098","8.39516"
"","0.40200","1.67679","8.64669"
"","0.41300","1.72717","8.91808"
"","0.42400","1.77755","9.18967"
"","0.43400","1.82335","9.43970"
"","0.44400","1.86914","9.69116"
"","0.45500","1.91950","9.96194"
"","0.46600","1.96987","10.23240"
"","0.47700","2.02023","10.50726"
"","0.48800","2.07059","10.77684"
"","0.49900","2.12094","11.04122"
"","0.51000","2.17130","11.30794"
"","0.52100","2.22165","11.57620"
"","0.53200","2.27201","11.84150"
"","0.54300","2.32235","12.10600"
"","0.55400","2.37268","12.37393"
"","0.56500","2.42300","12.64261"
"","0.57600","2.47333","12.90708"
"","0.58700","2.52369","13.17124"
"","0.59800","2.57407","13.43795"
"","0.60900","2.62445","13.70211"
"","0.62000","2.67483","13.96273"
"","0.63100","2.72520","14.22248"
"","0.64200","2.77556","14.48250"
"","0.65300","2.82591","14.73751"
"","0.66400","2.87624","14.99200"
"","0.67500","2.92657","15.24691"
"","0.68600","2.97690","15.49992"
"","0.69700","3.02722","15.75016"
"","0.70900","3.08212","16.02319"
"","0.72000","3.13247","16.27510"
"","0.73200","3.18741","16.54607"
"","0.74400","3.24234","16.81702"
"","0.75600","3.29726","17.08596"
"","0.76800","3.35220","17.35433"
"","0.78000","3.40714","17.61842"
"","0.79200","3.46211","17.87860"
"","0.80400","3.51710","18.14019"
"","0.81600","3.57205","18.40139"
"","0.82800","3.62697","18.65960"
"","0.84000","3.68188","18.91575"
"","0.85200","3.73681","19.17199"
"","0.86400","3.79174","19.42705"
"","0.87600","3.84665","19.68021"
"","0.88800","3.90156","19.93292"
"","0.90000","3.95648","20.18399"
"","0.91200","4.01143","20.43485"
"","0.92500","4.07098","20.70312"
"","0.93800","4.13055","20.96841"
"","0.95100","4.19010","21.23150"
"","0.96400","4.24963","21.49241"
"","0.97700","4.30915","21.75251"
"","0.99000","4.36865","22.00809"
"","1.00300","4.42814","22.26224"
"","1.01600","4.48758","22.51384"
"","1.03000","4.55158","22.78132"
"","1.04400","4.61562","23.04494"
"","1.05800","4.67972","23.30876"
"","1.07200","4.74384","23.56959"
"","1.08600","4.80795","23.82617"
"","1.10000","4.87209","24.08189"
"","1.11500","4.94080","24.34814"
"","1.13000","5.00948","24.61486"
"","1.14500","5.07813","24.87545"
"","1.16000","5.14672","25.13337"
"","1.17500","5.21530","25.39140"
"","1.19000","5.28390","25.64451"
"","1.20500","5.35255","25.89470"
"","1.22100","5.42583","26.16065"
"","1.23700","5.49916","26.42283"
"","1.25300","5.57253","26.68060"
"","1.26900","5.64583","26.93718"
"","1.28500","5.71906","27.19020"
"","1.30200","5.79681","27.45344"
"","1.31900","5.87448","27.71695"
"","1.33600","5.95216","27.97647"
"","1.35300","6.02992","28.23341"
"","1.37000","6.10777","28.48678"
"","1.38700","6.18567","28.73698"
"","1.40500","6.26814","28.99974"
"","1.42300","6.35060","29.26077"
"","1.44100","6.43299","29.51989"
"","1.45900","6.51533","29.77813"
"","1.47700","6.59770","30.03338"
"","1.49500","6.68009","30.28467"
"","1.51400","6.76708","30.54298"
"","1.53300","6.85400","30.79790"
"","1.55200","6.94094","31.05158"
"","1.57200","7.03251","31.31032"
"","1.59100","7.11950","31.56145"
"","1.61100","7.21110","31.81918"
"","1.63100","7.30275","32.07412"
"","1.65100","7.39437","32.32613"
"","1.67100","7.48598","32.56787"
"","1.69100","7.57743","32.80547"
"","1.71100","7.66882","33.03459"
"","1.73100","7.76017","33.26554"
"","1.75100","7.85170","33.49204"
"","1.77100","7.94338","33.71926"
"","1.79100","8.03507","33.94003"
"","1.81100","8.12667","34.16013"
"","1.83100","8.21823","34.37112"
"","1.85100","8.30975","34.58318"
"","1.87100","8.40124","34.78697"
"","1.89100","8.49277","34.99615"
"","1.91100","8.58438","35.19884"
"","1.93100","8.67601","35.40359"
"","1.95100","8.76756","35.60318"
"","1.97100","8.85904","35.79686"
"","1.99100","8.95053","35.99422"
"","2.01100","9.04206","36.19149"
"","2.03100","9.13361","36.38544"
"","2.05100","9.22519","36.58004"
"","2.07100","9.31677","36.76929"
"","2.09100","9.40834","36.96078"
"","2.11100","9.49991","37.14885"
"","2.13100","9.59147","37.33638"
"","2.15100","9.68304","37.52139"
"","2.17100","9.77460","37.70413"
"","2.19100","9.86612","37.88091"
"","2.21100","9.95770","38.05170"
"","2.23100","10.04928","38.22274"
"","2.25100","10.14084","38.39186"
"","2.27100","10.23245","38.55465"
"","2.29100","10.32400","38.71315"
"","2.31100","10.41548","38.87249"
"","2.33100","10.50696","39.02933"
"","2.35100","10.59847","39.19078"
"","2.37100","10.69004","39.34928"
"","2.39100","10.78161","39.50795"
"","2.41100","10.87320","39.66305"
"","2.43100","10.96391","39.74633"
