Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00093"
"","0.02000","0.00177","0.08677"
"","0.04000","0.03386","0.26153"
"","0.06000","0.10535","0.47313"
"","0.07500","0.17213","0.73984"
"","0.09000","0.24518","1.00228"
"","0.10400","0.31522","1.25399"
"","0.11700","0.37982","1.51772"
"","0.13100","0.44831","1.77473"
"","0.14500","0.51587","2.02665"
"","0.15800","0.57809","2.28208"
"","0.17300","0.64960","2.54663"
"","0.18800","0.72096","2.81401"
"","0.20100","0.78276","3.06533"
"","0.21600","0.85409","3.32586"
"","0.23000","0.92067","3.58146"
"","0.24400","0.98724","3.84807"
"","0.25900","1.05853","4.11064"
"","0.27300","1.12501","4.37486"
"","0.28700","1.19147","4.63726"
"","0.30200","1.26267","4.90457"
"","0.31600","1.32909","5.17218"
"","0.33000","1.39548","5.43506"
"","0.34400","1.46185","5.68802"
"","0.35700","1.52351","5.94294"
"","0.37100","1.58993","6.20687"
"","0.38500","1.65638","6.46870"
"","0.39800","1.71812","6.72821"
"","0.41100","1.77989","6.97902"
"","0.42500","1.84639","7.24844"
"","0.43800","1.90812","7.50795"
"","0.45100","1.96982","7.76409"
"","0.46400","2.03148","8.01504"
"","0.47700","2.09311","8.27716"
"","0.49000","2.15475","8.53393"
"","0.50300","2.21641","8.78601"
"","0.51600","2.27809","9.04683"
"","0.52900","2.33979","9.30433"
"","0.54200","2.40148","9.55562"
"","0.55500","2.46316","9.81155"
"","0.56800","2.52485","10.06985"
"","0.58200","2.59127","10.33444"
"","0.59500","2.65297","10.58846"
"","0.60800","2.71465","10.84042"
"","0.62200","2.78106","11.10636"
"","0.63600","2.84749","11.37088"
"","0.65000","2.91396","11.63608"
"","0.66400","2.98040","11.89493"
"","0.67800","3.04681","12.15539"
"","0.69200","3.11321","12.41255"
"","0.70600","3.17963","12.66690"
"","0.72000","3.24608","12.92189"
"","0.73400","3.31251","13.17235"
"","0.74900","3.38370","13.43636"
"","0.76400","3.45492","13.70026"
"","0.77900","3.52615","13.95956"
"","0.79400","3.59734","14.21803"
"","0.80900","3.66847","14.47356"
"","0.82400","3.73958","14.72704"
"","0.83900","3.81073","14.98048"
"","0.85500","3.88668","15.24346"
"","0.87100","3.96263","15.50554"
"","0.88700","4.03862","15.76646"
"","0.90300","4.11461","16.01948"
"","0.91900","4.19056","16.27642"
"","0.93500","4.26644","16.52703"
"","0.95200","4.34701","16.78948"
"","0.96900","4.42761","17.05308"
"","0.98600","4.50826","17.31020"
"","1.00300","4.58895","17.56701"
"","1.02000","4.66965","17.82238"
"","1.03700","4.75039","18.07315"
"","1.05500","4.83586","18.33734"
"","1.07300","4.92126","18.59758"
"","1.09100","5.00656","18.85473"
"","1.10900","5.09187","19.10585"
"","1.12700","5.17721","19.35711"
"","1.14600","5.26733","19.61781"
"","1.16500","5.35753","19.87753"
"","1.18400","5.44779","20.13198"
"","1.20400","5.54277","20.39386"
"","1.22400","5.63768","20.65453"
"","1.24400","5.73259","20.91205"
"","1.26400","5.82750","21.16404"
"","1.28400","5.92240","21.41660"
