time,width,height
-0.03334917581381269,9.106666666666667,24.551961186916834
0.0,9.098098351858422,24.4586077223278
0.03334917581381269,9.087956851779612,24.645314651505874
0.06669835162762361,9.067847725727916,24.73866811609491
0.10004752744143808,9.040032188076871,25.018728509862022
0.13339670325525255,9.034569346890398,25.298788903629134
0.16674587906906346,9.033000928003805,25.48549583280721
0.20009505488287793,9.003686268002703,25.672202761985286
0.2334442306966924,8.98057711450965,25.952263155752398
0.2667934065105033,8.96993953992984,26.045616620341434
0.3001425823243178,8.95180722532613,26.23232354951951
0.3334917581381305,8.916060055191146,26.325677014108546
0.36684093395194495,8.867311552872259,26.512383943286622
0.40019010976575764,8.850990965105488,26.792444337053734
0.43353928557957033,8.815721699418607,27.165858195409882
0.4668884613933848,8.816968139936973,27.259211659998922
0.5002376372071957,8.793259076843505,27.445918589176994
0.5335868130210102,8.777397181086005,27.819332447533146
0.5669359888348247,8.711972331750479,28.006039376711218
0.6002851646486356,8.680439783927746,28.286099770478334
0.6336343404624483,8.6366745554573,28.472806699656406
0.6669835162762645,8.584692977360001,28.846220558012558
0.7003326920900754,8.533489610751904,29.03292748719063
0.7336818679038881,8.521924742413507,29.12628095177967
0.7670310437177008,8.525391931907581,29.40634134554678
0.8003802195315153,8.475521079446528,29.873108668491966
0.833729395345328,8.457488427556235,30.059815597670042
0.8670785711591407,8.42197275828317,30.339875991437154
0.9004277469729534,8.366028516977769,30.713289849793306
0.9337769227867678,8.315256528400912,30.80664331438234
0.9671260986005805,8.290055856483255,30.993350243560418
1.0004752744143932,8.234173608356334,31.18005717273849
1.033824450228206,8.203402078534738,31.55347103109464
1.0671736260420204,8.164570849629557,31.833531424861754
1.1005228018558313,8.148386366183287,32.020238354039826
1.1338719776696458,8.085755525851514,32.30029874780694
1.1672211534834585,8.035463077572446,32.58035914157405
1.200570329297273,8.029967502707356,32.860419535341165
1.2339195051110856,8.024546588222972,32.9537729999302
1.2672686809248983,8.078193542398209,32.860419535341165
1.3006178567387128,8.090081634869074,32.58035914157405
1.3339670325525237,8.156122676425435,32.30029874780694
1.3673162083663382,8.189378199541823,32.020238354039826
1.4006653841801526,8.220742289334902,31.92688488945079
1.4340145599939635,8.247656823675486,31.646824495683678
1.467363735807778,8.29835658792741,31.366764101916566
1.5007129116215925,8.34369946837781,31.18005717273849
1.5340620874354034,8.413889042992176,30.899996778971378
1.567411263249216,8.450585402406151,30.713289849793306
1.6007604390630306,8.471486439249162,30.339875991437154
1.6341096148768433,8.526303457267474,30.246522526848118
1.667458790690656,8.550197629691958,29.966462133081006
1.7008079665044686,8.60413282760504,29.499694810135818
1.7341571423182849,8.628831795334284,29.312987880957742
1.7675063181320958,8.668218599260555,29.03292748719063
1.8008554939459085,8.722826400859203,28.939574022601594
1.8342046697597194,8.742378701444476,28.752867093423518
1.8675538455735357,8.78675832275302,28.566160164245446
1.9009030213873483,8.817192100616591,28.192746305889294
1.9342521972011593,8.876834727385544,27.912685912122182
1.9676013730149737,8.86020157327756,27.63262551835507
2.000950548828788,8.907395064555068,27.352565124587958
2.034299724642601,8.926639167139301,27.165858195409882
2.0676489004564136,8.932587121483053,26.88579780164277
2.1009980762702263,8.970154960349372,26.792444337053734
2.1343472520840407,9.006868607938882,26.605737407875658
2.1676964278978534,8.998544598699963,26.419030478697582
2.201045603711666,9.008288308381573,26.512383943286622
2.2343947795254806,9.019913087119283,26.13897008493047
2.2677439553392933,9.09425373204453,25.85890969116336
2.301093131153106,9.069544340885583,25.85890969116336
2.3344423069669205,9.107757341293711,25.48549583280721
2.3677914827807314,9.124067642219089,25.205435439040098
2.401140658594546,9.14884644719154,25.018728509862022
2.4344898344083585,9.121827492971159,24.925375045272986
2.4678390102221712,9.109955059507893,24.83202158068395
2.501188186035984,9.11434097204872,24.83202158068395
2.5345373618497984,9.113300313526716,24.925375045272986
2.567886537663613,9.07783800530362,25.205435439040098
2.6012357134774238,9.082661790297148,25.298788903629134
2.6345848892912365,9.044489582002994,25.48549583280721
2.6679340651050527,9.040706425900286,25.672202761985286
2.7012832409188636,9.031193143554187,25.85890969116336
2.7346324167326763,9.002288030769503,25.952263155752398
2.7679815925464872,8.987602497716388,26.23232354951951
2.8013307683603035,8.967806958609172,26.512383943286622
2.834679944174116,8.962975314006618,26.512383943286622
2.868029119987929,8.96517283305891,26.699090872464698
2.90137829580174,8.897564426367438,26.97915126623181
2.934727471615556,8.863474751416078,27.072504730820846
2.9680766474293687,8.876048065576926,27.072504730820846
3.0014258232431796,8.826729249571901,27.259211659998922
3.034774999056994,8.774512953935703,27.445918589176994
3.0681241748708086,8.748021022988974,27.725978982944106
3.1014733506846195,8.754600950472652,28.006039376711218
3.134822526498434,8.700632574421387,28.192746305889294
3.1681717023122484,8.666922677746712,28.472806699656406
3.2015208781260593,8.658049556946002,28.846220558012558
3.234870053939874,8.596966800221466,29.03292748719063
3.2682192297536865,8.578239934942234,29.312987880957742
3.301568405567501,8.52083614197946,29.499694810135818
3.3349175813813137,8.475834749853416,29.77975520390293
3.3682667571951264,8.442113707160342,30.059815597670042
3.401615933008941,8.382593272022904,30.246522526848118
3.4349651088227517,8.332753427282334,30.433229456026194
3.468314284636566,8.302640279998492,30.713289849793306
3.5016634604503807,8.308866727703977,30.993350243560418
3.5350126362641916,8.265158363589663,31.18005717273849
3.5683618120780043,8.22641762876756,31.55347103109464
3.6017109878918205,8.158570643311538,31.833531424861754
3.6350601637056315,8.162069419955763,32.020238354039826
3.668409339519444,8.106875154766069,32.39365221239598
3.701758515333257,8.064975240059516,32.58035914157405
3.7351076911470713,8.083133757997661,32.58035914157405
3.768456866960884,8.108948427093274,32.487005676985014
3.8018060427746967,8.133385233239636,32.206945283217905
3.8351552185885076,8.184061320208464,32.11359181862886
3.868504394402324,8.22954036644484,31.833531424861754
3.9018535702161365,8.261665110981898,31.740177960272717
3.9352027460299475,8.330906844541056,31.460117566505602
3.968551921843762,8.360465030728106,31.086703708149454
4.001901097657576,8.417915319150616,30.52658292061523
4.035250273471387,8.414240811854572,30.619936385204266
4.068599449285202,8.437871637507204,30.339875991437154
4.1019486250990145,8.45776616979425,29.966462133081006
4.135297800912829,8.518739600512731,29.77975520390293
4.168646976726642,8.572665522114878,29.593048274724854
4.201996152540454,8.632940611477382,29.312987880957742
4.235345328354269,8.646114815209996,29.03292748719063
4.26869450416808,8.694205329530057,28.846220558012558
4.302043679981894,8.748811827443742,28.566160164245446
4.335392855795709,8.786527332698093,28.286099770478334
4.36874203160952,8.794715829352574,28.099392841300258
4.402091207423334,8.835108959279859,27.912685912122182
4.4354403832371485,8.865247265376418,27.912685912122182
4.468789559050959,8.898269986257143,27.725978982944106
4.502138734864772,8.92143454065967,27.539272053766034
4.535487910678587,8.939624433339857,27.445918589176994
4.568837086492399,8.95464990263333,27.259211659998922
4.602186262306212,9.023410068638267,26.97915126623181
4.635535438120025,9.00949322906524,26.792444337053734
4.668884613933841,9.072153632145202,26.512383943286622
4.702233789747652,9.071214983438022,26.23232354951951
4.7355829655614645,9.066122477929989,26.045616620341434
4.768932141375275,9.069979992183942,25.85890969116336
4.802281317189092,9.091771079561044,25.578849297396246
4.835630493002904,9.102839582124629,25.48549583280721
4.868979668816715,9.162046556739396,25.298788903629134
4.90232884463053,9.166712313233694,25.112081974451062
4.935678020444344,9.173647627860888,25.018728509862022
4.969027196258157,9.11577727510096,24.925375045272986
5.00237637207197,9.114119251981979,24.925375045272986
5.035725547885782,9.148448297662593,25.112081974451062
5.069074723699597,9.14156176525196,25.298788903629134
5.102423899513408,9.114172544469639,25.392142368218174
5.135773075327222,9.101697896229444,25.578849297396246
5.169122251141035,9.070786404861567,25.765556226574322
5.2024714269548475,9.03989076266821,25.952263155752398
5.235820602768662,9.061264733883904,26.13897008493047
5.269169778582475,9.033001870611736,26.325677014108546
5.302518954396287,9.032183635217775,26.512383943286622
5.335868130210102,8.980300335093126,26.699090872464698
5.369217306023915,8.948038567862277,26.97915126623181
5.402566481837727,8.90479827109383,27.072504730820846
5.43591565765154,8.888403015100055,27.352565124587958
5.469264833465354,8.84805027288501,27.725978982944106
5.502614009279169,8.837549673951596,27.912685912122182
5.53596318509298,8.82968927467802,28.006039376711218
5.5693123609067925,8.795631173271145,28.286099770478334
5.602661536720609,8.771388761021242,28.566160164245446
5.63601071253442,8.734347138376782,28.939574022601594
5.669359888348232,8.701946224385779,29.12628095177967
5.702709064162043,8.593768351404837,29.219634416368706
5.7360582399758595,8.596819933583909,29.593048274724854
5.769407415789672,8.537788021437933,29.873108668491966
5.802756591603485,8.503617884660603,30.15316906225908
5.836105767417296,8.49299625961997,30.339875991437154
5.869454943231112,8.450455774819902,30.433229456026194
