time,width,height
-3.552713678800501e-15,7.31,8.520124620740907
0.033346282507821456,7.300151490219469,8.520124620740907
0.06669256501564469,7.301375841489895,8.471714821759424
0.10003884752346792,7.308668249495328,8.520124620740907
0.13338513003129115,7.300466853425488,8.568534419722388
0.1667314125391144,7.307315019143805,8.520124620740907
0.20007769504693762,7.31011813915767,8.568534419722388
0.23342397755476085,7.298723080403976,8.520124620740907
0.2667702600625841,7.298744560250825,8.520124620740907
0.3001165425704091,7.300097790602346,8.520124620740907
0.33346282507823233,7.319233405075291,8.471714821759424
0.36680910758605556,7.311398142758573,8.42330502277794
0.4001553900938788,7.319167012821394,8.37489522379646
0.433501672601702,7.352220591696186,8.326485424814976
0.46684795510952526,7.348919529778077,8.229665826852012
0.5001942376173485,7.354602901983139,8.181256027870528
0.5335405201251735,7.38020492671448,8.084436429907564
0.5668868026329967,7.401611546813432,8.036026630926083
0.60023308514082,7.404103209047982,7.9876168319445995
0.6335793676486432,7.417131712518923,7.890797233981634
0.6669256501564664,7.45281071449274,7.842387435000152
0.7002719326642897,7.4569172706677085,7.79397763601867
0.7336182151721129,7.470267971841392,7.697158038055705
0.7669644976799361,7.487254625272706,7.648748239074222
0.8003107801877611,7.4934867099291065,7.60033844009274
0.8336570626955844,7.505478322611219,7.503518842129775
0.8670033452034076,7.506787616912365,7.455109043148292
0.9003496277112308,7.5144002699071955,7.40669924416681
0.9336959102190541,7.528345572295941,7.309879646203846
0.9670421927268773,7.545839931198239,7.21306004824088
1.0003884752347005,7.549847875349034,7.164650249259398
1.0337347577425238,7.581323661837063,7.116240450277916
1.067081040250347,7.584987928438264,7.019420852314951
1.100427322758172,7.589733021878669,6.971011053333468
1.1337736052659952,7.602630693555164,6.922601254351986
1.1671198877738185,7.5920089092880465,6.8257816563890215
1.2004661702816417,7.608166635902301,6.777371857407539
1.233812452789465,7.630941131702906,6.728962058426056
1.2671587352972882,7.649744784906356,6.632142460463092
1.3005050178051114,7.634746970021976,6.583732661481609
1.3338513003129364,7.637183956282727,6.535322862500126
1.3671975828207596,7.651252279612521,6.438503264537162
1.4005438653285829,7.65764058133692,6.39009346555568
1.433890147836408,7.6715224205417964,6.293273867592714
1.4672364303442293,7.651510037774719,6.244864068611232
1.5005827128520508,7.665444600240043,6.19645426962975
1.5339289953598758,7.6791428843900205,6.099634671666785
1.567275277867699,7.687529788228105,6.051224872685302
1.600621560375524,7.694159250051221,6.00281507370382
1.6339678428833473,7.695791718411791,5.954405274722338
1.6673141253911705,7.693200467796392,5.857585676759373
1.7006604078989938,7.698855525657877,5.80917587777789
1.734006690406817,7.712652421832029,5.760766078796408
1.7673529729146384,7.716531486901729,5.712356279814926
1.8006992554224635,7.731664039007253,5.61553668185196
1.8340455379302867,7.785238682476789,5.567126882870478
1.8673918204381117,7.7787136908178915,5.518717083888996
1.900738102945935,7.73768620697853,5.421897485926031
1.9340843854537582,7.731863215768947,5.421897485926031
1.9674306679615814,7.734302154743052,5.325077887963066
2.000776950469403,7.737792629856104,5.325077887963066
2.034123232977228,7.766046439316695,5.179848491018619
2.067469515485051,7.779302433892905,5.083028893055654
2.100815797992876,7.772157455745395,5.034619094074172
2.1341620805006993,7.785283594883837,4.9862092950926895
2.1675083630085226,7.780553146793559,4.937799496111207
2.2008546455163476,7.803350098797677,4.889389697129724
2.234200928024169,7.78494089369092,4.79257009916676
2.2675472105319905,7.796696228057684,4.7441603001852775
2.3008934930398155,7.790837111651127,4.695750501203794
2.3342397755476387,7.8283838839441815,4.59893090324083
2.3675860580554637,7.804290330275686,4.550521104259348
2.400932340563287,7.809120366746815,4.453701506296382
2.434278623071112,7.7595409747913004,4.4052917073149
2.4676249055789334,7.765125734972185,4.356881908333418
2.5009711880867567,7.755567203124128,4.260062310370453
2.53431747059458,7.792190342002651,4.21165251138897
2.567663753102403,7.828906234765296,4.114832913426006
2.601010035610228,7.846280501796577,4.114832913426006
2.6343563181180514,7.846280501796577,4.114832913426006
2.6677026006258746,7.884436520654818,4.114832913426006
2.701048883133698,7.868702532837508,4.114832913426006
2.734395165641521,7.851743217393092,4.114832913426006
2.7677414481493425,7.864743406520459,4.114832913426006
2.8010877306571675,7.86318123584049,4.114832913426006
2.8344340131649908,7.892822448136229,4.163242712407488
2.867780295672816,7.873126404931846,4.260062310370453
2.901126578180639,7.848258600420086,4.308472109351936
2.934472860688464,7.881967314623793,4.4052917073149
2.9678191431962855,7.88400594736115,4.453701506296382
3.001165425704107,7.877487790198983,4.550521104259348
3.034511708211932,7.876369861806128,4.550521104259348
3.067857990719755,7.897663224530783,4.647340702222312
3.1012042732275784,7.928992557517556,4.7441603001852775
3.1345505557354016,7.882566797622232,4.79257009916676
3.1678968382432267,7.880125905934778,4.840979898148242
3.2012431207510517,7.868353973504539,4.889389697129724
3.234589403258873,7.89261936594783,4.9862092950926895
3.2679356857666946,7.89722191131369,5.034619094074172
3.3012819682745196,7.904151114636026,5.131438692037136
3.334628250782343,7.8948893952171595,5.179848491018619
3.367974533290168,7.844641198939285,5.228258290000102
3.4013208157979893,7.8688079793584045,5.276668088981584
3.434667098305816,7.867960501764521,5.325077887963066
3.4680133808136375,7.857795652421297,5.421897485926031
3.501359663321459,7.870884690006088,5.470307284907514
3.534705945829284,7.8666473020366725,5.567126882870478
3.5680522283371072,7.843331904638134,5.663946480833443
3.6013985108449305,7.8305445612659135,5.712356279814926
3.6347447933527537,7.835715346216611,5.760766078796408
3.668091075860577,7.839494822905461,5.80917587777789
3.7014373583684037,7.821413673641495,5.857585676759373
3.734783640876225,7.824372034366686,5.954405274722338
3.7681299233840466,7.805547877673058,6.00281507370382
3.8014762058918716,7.799498371714882,6.051224872685302
3.834822488399695,7.792910893228787,6.099634671666785
3.868168770907518,7.793369780866026,6.19645426962975
3.9015150534153413,7.7779374872612825,6.244864068611232
3.934861335923163,7.7785750481700475,6.293273867592714
3.9682076184309896,7.771830376259281,6.341683666574197
4.001553900938813,7.7965995687468626,6.438503264537162
4.034900183446636,7.778658038487418,6.535322862500126
4.068246465954459,7.761778784290355,6.583732661481609
4.1015927484622825,7.763705136010091,6.680552259444574
4.134939030970106,7.748336305589221,6.680552259444574
4.168285313477929,7.719171555350874,6.8257816563890215
4.20163159598575,7.723233199118793,6.874191455370504
4.234977878493577,7.697945561236795,6.874191455370504
4.268324161001399,7.70432702846447,6.971011053333468
4.301670443509224,7.702531508539181,7.019420852314951
4.335016726017047,7.6950008695050585,7.116240450277916
4.368363008524872,7.696453688237426,7.164650249259398
4.401709291032693,7.686568076903247,7.261469847222363
4.435055573540517,7.685963712121434,7.309879646203846
4.46840185604834,7.676207956225029,7.358289445185328
4.501748138556165,7.67655358648797,7.455109043148292
4.535094421063988,7.665112638970546,7.503518842129775
4.568440703571811,7.6424064881371985,7.60033844009274
4.6017869860796345,7.620438462950135,7.648748239074222
4.635133268587458,7.582530438687339,7.648748239074222
4.668479551095281,7.575500670627478,7.79397763601867
4.7018258336031025,7.582053000273273,7.842387435000152
4.735172116110929,7.57358212976114,7.939207032963117
4.768518398618751,7.5539251408237575,7.9876168319445995
4.801864681126576,7.55633283638426,8.036026630926083
4.835210963634399,7.513826172182302,8.084436429907564
4.868557246142224,7.4918610760652635,8.132846228889047
4.901903528650045,7.4923043419957045,8.181256027870528
4.935249811157867,7.494831153070552,8.229665826852012
4.968596093665692,7.466158486596399,8.278075625833495
5.001942376173517,7.454570109221053,8.37489522379646
5.03528865868134,7.417708739313837,8.42330502277794
5.068634941189163,7.420675887249102,8.42330502277794
5.101981223696987,7.414955413490389,8.471714821759424
5.135327506204812,7.410840070105349,8.471714821759424
5.168673788712633,7.40529534054813,8.520124620740907
5.2020200712204545,7.4038835287961104,8.568534419722388
5.2353663537282795,7.389112228660331,8.568534419722388
5.268712636236103,7.381839347788399,8.520124620740907
5.302058918743928,7.381839347788399,8.520124620740907
5.335405201251751,7.380453897666602,8.520124620740907
5.368751483759576,7.382805940896631,8.520124620740907
5.4020977662673975,7.381642123740051,8.471714821759424
5.435444048775219,7.381212526803061,8.471714821759424
5.468790331283044,7.374402438995072,8.471714821759424
5.502136613790867,7.356664967280701,8.520124620740907
5.535482896298692,7.3592737923162455,8.37489522379646
5.568829178806515,7.363431119038314,8.520124620740907
5.602175461314339,7.367987775640449,8.471714821759424
5.635521743822164,7.38394144370963,8.471714821759424
5.668868026329985,7.403947968336659,8.42330502277794
5.7022143088378066,7.411607486451881,8.278075625833495
5.735560591345632,7.408496814085396,8.229665826852012
5.768906873853455,7.44147033171284,8.181256027870528
5.80225315636128,7.431683332402835,8.084436429907564
5.835599438869103,7.467025491323782,8.084436429907564
5.868945721376928,7.470889911043357,8.036026630926083
5.9022920038847495,7.474664505948834,7.9876168319445995
5.935638286392571,7.489813656117829,7.842387435000152
5.968984568900396,7.49675945750364,7.79397763601867
6.002330851408219,7.5070160843743095,7.745567837037187
6.035677133916042,7.524988858047356,7.648748239074222
6.0690234164238674,7.543772007760632,7.60033844009274
6.102369698931691,7.569214886353954,7.503518842129775
6.135715981439516,7.591329365042262,7.503518842129775
6.169062263947337,7.592290100010446,7.40669924416681
6.202408546455159,7.6125094703926175,7.358289445185328
