Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00046"
"","0.02000","0.00198","0.09482"
"","0.04000","0.03490","0.26947"
"","0.06000","0.10555","0.50741"
"","0.07400","0.16709","0.77094"
"","0.08800","0.23436","1.02529"
"","0.10200","0.30368","1.29094"
"","0.11400","0.36280","1.54289"
"","0.12800","0.43069","1.81017"
"","0.14200","0.49752","2.07363"
"","0.15500","0.55897","2.33356"
"","0.16900","0.62481","2.58601"
"","0.18300","0.69052","2.84338"
"","0.19700","0.75620","3.11144"
"","0.21100","0.82191","3.36180"
"","0.22500","0.88762","3.61986"
"","0.23800","0.94859","3.87048"
"","0.25300","1.01893","4.13552"
"","0.26700","1.08453","4.40344"
"","0.28100","1.15009","4.66703"
"","0.29500","1.21562","4.92108"
"","0.30800","1.27647","5.17470"
"","0.32200","1.34202","5.44018"
"","0.33600","1.40753","5.69947"
"","0.34900","1.46836","5.95975"
"","0.36200","1.52922","6.21160"
"","0.37600","1.59477","6.47892"
"","0.38900","1.65563","6.74632"
"","0.40200","1.71650","7.00406"
"","0.41500","1.77736","7.26158"
"","0.42700","1.83352","7.51162"
"","0.44000","1.89438","7.77697"
"","0.45300","1.95523","8.03937"
"","0.46500","2.01138","8.29417"
"","0.47700","2.06753","8.54602"
"","0.49000","2.12836","8.80922"
"","0.50200","2.18451","9.06629"
"","0.51400","2.24069","9.32202"
"","0.52700","2.30155","9.59054"
"","0.53900","2.35772","9.84815"
"","0.55100","2.41388","10.10688"
"","0.56300","2.47005","10.36129"
"","0.57500","2.52621","10.61687"
"","0.58700","2.58237","10.87858"
"","0.59900","2.63854","11.13375"
"","0.61100","2.69469","11.38760"
"","0.62300","2.75083","11.64810"
"","0.63500","2.80698","11.90480"
"","0.64700","2.86316","12.15614"
"","0.65900","2.91935","12.41368"
"","0.67100","2.97553","12.67283"
"","0.68300","3.03169","12.92307"
"","0.69500","3.08783","13.17749"
"","0.70700","3.14392","13.43671"
"","0.71900","3.19998","13.68766"
"","0.73200","3.26072","13.95807"
"","0.74400","3.31686","14.21432"
"","0.75600","3.37309","14.46447"
"","0.76900","3.43404","14.73452"
"","0.78100","3.49027","14.98938"
"","0.79400","3.55115","15.25940"
"","0.80700","3.61201","15.52765"
"","0.82000","3.67285","15.79776"
"","0.83300","3.73365","16.06500"
"","0.84600","3.79446","16.32883"
"","0.85900","3.85530","16.59674"
"","0.87200","3.91617","16.86183"
"","0.88500","3.97705","17.12268"
"","0.89800","4.03789","17.38603"
"","0.91100","4.09874","17.64656"
"","0.92400","4.15959","17.90245"
"","0.93700","4.22042","18.16052"
"","0.95000","4.28127","18.41329"
"","0.96300","4.34210","18.66364"
"","0.97600","4.40289","18.91817"
"","0.98900","4.46367","19.16861"
"","1.00300","4.52917","19.43492"
"","1.01600","4.59000","19.68516"
"","1.03000","4.65551","19.95122"
"","1.04400","4.72109","20.21225"
"","1.05800","4.78667","20.47464"
"","1.07200","4.85221","20.73372"
"","1.08600","4.91771","20.98796"
"","1.10000","4.98319","21.24368"
"","1.11400","5.04864","21.49547"
"","1.12900","5.11878","21.76299"
"","1.14400","5.18892","22.02780"
"","1.15900","5.25908","22.28703"
"","1.17400","5.32928","22.54926"
"","1.18900","5.39953","22.80737"
"","1.20400","5.46981","23.06368"
"","1.21900","5.54009","23.31768"
"","1.23700","5.62096","23.47135"
"","1.23800","5.62488","23.47261"
"","1.23900","5.62869","23.47430"
"","1.25900","5.67353","23.26014"
"","1.26900","5.66659","22.99764"
"","1.27700","5.64740","22.73480"
"","1.28400","5.62398","22.45381"
"","1.29000","5.60067","22.18453"
"","1.29600","5.57527","21.89482"
"","1.30200","5.54832","21.59485"
"","1.30700","5.52496","21.34079"
"","1.31200","5.50097","21.08978"
"","1.31800","5.47163","20.79383"
"","1.32400","5.44193","20.50399"
"","1.33000","5.41210","20.21972"
"","1.33600","5.38232","19.93658"
"","1.34200","5.35269","19.65317"
"","1.34800","5.32329","19.37540"
"","1.35400","5.29413","19.10629"
"","1.36000","5.26521","18.84774"
"","1.36600","5.23648","18.59748"
"","1.37300","5.20317","18.31193"
"","1.38000","5.17003","18.02806"
"","1.38700","5.13701","17.74783"
"","1.39400","5.10407","17.47580"
"","1.40100","5.07118","17.21273"
"","1.40800","5.03831","16.95784"
"","1.41500","5.00545","16.70450"
"","1.42200","4.97261","16.45138"
"","1.43000","4.93509","16.16775"
"","1.43800","4.89758","15.89176"
"","1.44600","4.86004","15.62330"
"","1.45400","4.82250","15.35821"
"","1.46200","4.78496","15.09378"
"","1.47000","4.74743","14.83315"
"","1.47800","4.70993","14.57965"
"","1.48700","4.66774","14.30367"
"","1.49600","4.62557","14.03056"
"","1.50500","4.58340","13.75820"
"","1.51400","4.54123","13.49363"
"","1.52300","4.49908","13.23591"
"","1.53200","4.45694","12.98349"
"","1.54100","4.41481","12.73260"
"","1.55100","4.36802","12.45667"
"","1.56100","4.32124","12.18959"
"","1.57100","4.27448","11.92697"
"","1.58100","4.22770","11.66459"
"","1.59100","4.18091","11.40577"
"","1.60100","4.13410","11.15391"
"","1.61200","4.08259","10.88175"
"","1.62300","4.03108","10.60974"
"","1.63400","3.97957","10.34502"
"","1.64500","3.92809","10.08989"
"","1.65600","3.87663","9.83430"
"","1.66700","3.82516","9.58001"
"","1.67900","3.76898","9.31066"
"","1.69100","3.71278","9.04714"
"","1.70300","3.65659","8.78174"
"","1.71500","3.60044","8.52109"
"","1.72700","3.54430","8.26840"
"","1.73900","3.48814","8.01825"
"","1.75200","3.42728","7.74980"
"","1.76500","3.36638","7.48534"
"","1.77800","3.30549","7.22414"
"","1.79100","3.24460","6.96634"
"","1.80400","3.18379","6.71206"
"","1.81700","3.12305","6.45990"
"","1.83100","3.05762","6.19447"
"","1.84500","2.99211","5.93336"
"","1.85900","2.92654","5.67512"
"","1.87300","2.86095","5.42083"
"","1.88800","2.79068","5.15467"
"","1.90300","2.72045","4.88874"
"","1.91800","2.65025","4.62693"
"","1.93300","2.58005","4.37101"
"","1.94800","2.50985","4.11816"
"","1.96400","2.43499","3.85541"
"","1.98000","2.36012","3.59606"
"","1.99600","2.28519","3.34483"
"","2.01300","2.20558","3.08009"
"","2.03000","2.12599","2.81978"
"","2.04800","2.04177","2.55707"
"","2.06600","1.95757","2.29693"
"","2.08500","1.86869","2.03322"
"","2.10400","1.77974","1.77503"
"","2.12300","1.69081","1.52488"
"","2.14300","1.59720","1.26683"
"","2.16300","1.50358","1.02009"
"","2.18300","1.41000","0.77847"
"","2.20300","1.31644","0.54605"
"","2.22300","1.22285","0.31348"
"","2.24300","1.12924","0.08975"
"","2.26300","1.03568","-0.13210"
"","2.28300","0.94214","-0.34430"
"","2.30300","0.84855","-0.55361"
"","2.32300","0.75491","-0.75940"
"","2.34300","0.66128","-0.96181"
"","2.36300","0.56771","-1.15784"
"","2.38300","0.47416","-1.34800"
"","2.40300","0.38060","-1.53259"
"","2.42300","0.28698","-1.71575"
"","2.44300","0.19328","-1.89254"
"","2.46300","0.09962","-2.06427"
"","2.48300","0.00814","-2.13132"
"","2.48500","-0.00004","-2.12612"
"","2.48600","-0.00398","-2.12480"
"","2.48700","-0.00780","-2.12411"
"","2.50700","-0.05318","-2.04637"
"","2.52700","-0.02151","-2.03620"
"","2.54700","0.05695","-1.89412"
"","2.56700","0.15201","-1.66391"
"","2.58700","0.25148","-1.41978"
"","2.60600","0.34443","-1.16237"
"","2.62600","0.43999","-0.90665"
"","2.64500","0.52961","-0.65519"
"","2.66500","0.62357","-0.40459"
"","2.68400","0.71274","-0.15084"
"","2.70400","0.80657","0.11169"
"","2.72200","0.89104","0.36548"
"","2.74100","0.98013","0.62334"
"","2.75900","1.06446","0.88015"
"","2.77800","1.15341","1.14285"
"","2.79600","1.23770","1.40345"
"","2.81400","1.32197","1.66556"
"","2.83100","1.40151","1.91772"
"","2.84800","1.48105","2.17454"
"","2.86500","1.56067","2.42794"
"","2.88200","1.64028","2.69208"
"","2.89900","1.71988","2.95320"
"","2.91500","1.79479","3.21268"
"","2.93100","1.86967","3.46942"
"","2.94700","1.94458","3.73453"
"","2.96300","2.01945","4.00103"
"","2.97800","2.08961","4.25198"
"","2.99300","2.15979","4.51167"
"","3.00800","2.22999","4.77219"
"","3.02200","2.29550","5.02262"
"","3.03600","2.36100","5.27659"
"","3.05000","2.42654","5.53089"
"","3.06400","2.49210","5.79013"
"","3.07800","2.55763","6.05235"
"","3.09200","2.62317","6.31251"
"","3.10600","2.68868","6.57943"
"","3.12000","2.75418","6.84641"
"","3.13300","2.81500","7.09871"
"","3.14600","2.87585","7.35009"
"","3.15900","2.93671","7.60547"
"","3.17200","2.99756","7.86270"
"","3.18500","3.05841","8.12126"
"","3.19800","3.11921","8.37895"
"","3.21100","3.17997","8.64194"
"","3.22400","3.24073","8.90839"
"","3.23700","3.30153","9.17462"
"","3.24900","3.35773","9.42697"
"","3.26100","3.41397","9.67831"
"","3.27300","3.47021","9.93304"
"","3.28500","3.52639","10.18767"
"","3.29700","3.58255","10.44587"
"","3.30900","3.63871","10.70764"
