Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00061"
"","0.02000","0.00199","0.09656"
"","0.04000","0.03464","0.26974"
"","0.06000","0.10355","0.50179"
"","0.07400","0.16273","0.75596"
"","0.08900","0.23173","1.01261"
"","0.10400","0.30259","1.27764"
"","0.11700","0.36352","1.52812"
"","0.13200","0.43264","1.77926"
"","0.14700","0.50081","2.03947"
"","0.16200","0.56845","2.29785"
"","0.17900","0.64488","2.56343"
"","0.19400","0.71226","2.82277"
"","0.21000","0.78409","3.07358"
"","0.22600","0.85589","3.33137"
"","0.24200","0.92769","3.59462"
"","0.25900","1.00395","3.85697"
"","0.27400","1.07120","4.10951"
"","0.29100","1.14738","4.37426"
"","0.30700","1.21906","4.63595"
"","0.32300","1.29072","4.89746"
"","0.33900","1.36240","5.15317"
"","0.35400","1.42965","5.41018"
"","0.37000","1.50142","5.66869"
"","0.38500","1.56868","5.92379"
"","0.40000","1.63589","6.18238"
"","0.41600","1.70756","6.44934"
"","0.43100","1.77475","6.71523"
"","0.44600","1.84195","6.97259"
"","0.46100","1.90914","7.23291"
"","0.47500","1.97186","7.48317"
"","0.49000","2.03902","7.74220"
"","0.50500","2.10619","8.01024"
"","0.51900","2.16894","8.26038"
"","0.53400","2.23620","8.52224"
"","0.54800","2.29899","8.77662"
"","0.56300","2.36625","9.04323"
"","0.57800","2.43348","9.30880"
"","0.59200","2.49619","9.56361"
"","0.60700","2.56334","9.82810"
"","0.62200","2.63042","10.09617"
"","0.63700","2.69752","10.36397"
"","0.65200","2.76470","10.62670"
"","0.66600","2.82743","10.87806"
"","0.68100","2.89466","11.14316"
"","0.69600","2.96185","11.40838"
"","0.71000","3.02456","11.65977"
"","0.72500","3.09177","11.92220"
"","0.74000","3.15897","12.18692"
"","0.75500","3.22624","12.45287"
"","0.77000","3.29355","12.71265"
"","0.78500","3.36081","12.97375"
"","0.80000","3.42798","13.23294"
"","0.81500","3.49512","13.49155"
"","0.83000","3.56228","13.74988"
"","0.84500","3.62948","14.00503"
"","0.86000","3.69668","14.25975"
"","0.87500","3.76384","14.51328"
"","0.89000","3.83100","14.76549"
"","0.90500","3.89816","15.01564"
"","0.92000","3.96536","15.26702"
"","0.93600","4.03712","15.52786"
"","0.95200","4.10886","15.78934"
"","0.96800","4.18055","16.04804"
"","0.98400","4.25224","16.30426"
"","1.00000","4.32392","16.56211"
"","1.01600","4.39560","16.81505"
"","1.03200","4.46728","17.06954"
"","1.04900","4.54345","17.33389"
"","1.06600","4.61964","17.59772"
"","1.08300","4.69584","17.85439"
"","1.10000","4.77206","18.10660"
"","1.11700","4.84823","18.35953"
"","1.13500","4.92883","18.62334"
"","1.15200","5.00493","18.87355"
"","1.17000","5.08548","19.13213"
"","1.18800","5.16606","19.39059"
"","1.20600","5.24665","19.64510"
"","1.22500","5.33168","19.90024"
"","1.23700","5.38213","19.94573"
"","1.23800","5.38586","19.94631"
"","1.23900","5.38948","19.94703"
"","1.25900","5.43176","19.77166"
"","1.27200","5.41901","19.51376"
"","1.28200","5.39068","19.24236"
"","1.29000","5.36147","18.97312"
"","1.29700","5.33297","18.71188"
"","1.30400","5.30254","18.44094"
"","1.31100","5.27072","18.16849"
"","1.31800","5.23801","17.90035"
"","1.32500","5.20482","17.63873"
"","1.33200","5.17150","17.37942"
"","1.33900","5.13831","17.12181"
"","1.34600","5.10540","16.86706"
"","1.35400","5.06818","16.58436"
"","1.36200","5.03135","16.31477"
"","1.37000","4.99484","16.05517"
"","1.37800","4.95856","15.79792"
"","1.38600","4.92243","15.54283"
"","1.39500","4.88188","15.26559"
"","1.40400","4.84138","15.00016"
"","1.41300","4.80090","14.74168"
"","1.42200","4.76043","14.48199"
"","1.43100","4.71996","14.22535"
"","1.44100","4.67500","13.95177"
"","1.45100","4.63005","13.68592"
"","1.46100","4.58513","13.42045"
"","1.47100","4.54023","13.15753"
"","1.48100","4.49535","12.90412"
"","1.49200","4.44600","12.63287"
"","1.50300","4.39666","12.36175"
"","1.51400","4.34735","12.09704"
"","1.52500","4.29806","11.84325"
"","1.53600","4.24879","11.59029"
"","1.54700","4.19953","11.33755"
"","1.55900","4.14576","11.07172"
"","1.57100","4.09197","10.81290"
"","1.58300","4.03816","10.55069"
"","1.59500","3.98434","10.29625"
"","1.60800","3.92602","10.02918"
"","1.62100","3.86774","9.76247"
"","1.63400","3.80952","9.50093"
"","1.64700","3.75134","9.24803"
"","1.66000","3.69316","8.99625"
"","1.67400","3.63046","8.72792"
"","1.68800","3.56770","8.46835"
"","1.70200","3.50493","8.20655"
"","1.71600","3.44217","7.95314"
"","1.73100","3.37494","7.68564"
"","1.74600","3.30773","7.41810"
"","1.76100","3.24054","7.15845"
"","1.77600","3.17334","6.90165"
"","1.79100","3.10614","6.64406"
"","1.80600","3.03894","6.39367"
"","1.82200","2.96722","6.12765"
"","1.83800","2.89548","5.86743"
"","1.85400","2.82376","5.60908"
