Results Table 1


Results Table 2


1,Time,Displacement,Force
,(s),(mm),(N)
"","0.00000","0.00000","0.00042"
"","0.02000","0.00210","0.10383"
"","0.04000","0.03745","0.27859"
"","0.06000","0.11262","0.50004"
"","0.07400","0.17709","0.75466"
"","0.08900","0.25203","1.01455"
"","0.10400","0.32892","1.28427"
"","0.11700","0.39505","1.54413"
"","0.13200","0.47011","1.80556"
"","0.14600","0.53921","2.06082"
"","0.16000","0.60783","2.32169"
"","0.17600","0.68603","2.58635"
"","0.19000","0.75441","2.83969"
"","0.20500","0.82766","3.09956"
"","0.22000","0.90089","3.35011"
"","0.23400","0.96919","3.60390"
"","0.24900","1.04228","3.85569"
"","0.26400","1.11533","4.11498"
"","0.27900","1.18837","4.38155"
"","0.29400","1.26141","4.63218"
"","0.30800","1.32963","4.88322"
"","0.32300","1.40270","5.14534"
"","0.33800","1.47577","5.40196"
"","0.35200","1.54402","5.65677"
"","0.36700","1.61713","5.91908"
"","0.38200","1.69021","6.18465"
"","0.39600","1.75841","6.44127"
"","0.41100","1.83146","6.70407"
"","0.42500","1.89962","6.95710"
"","0.43900","1.96774","7.21221"
"","0.45400","2.04079","7.47837"
"","0.46800","2.10903","7.73694"
"","0.48200","2.17726","7.98964"
"","0.49600","2.24542","8.24342"
"","0.51000","2.31356","8.50157"
"","0.52400","2.38171","8.75185"
"","0.53800","2.44991","9.00838"
"","0.55200","2.51813","9.26380"
"","0.56600","2.58630","9.51843"
"","0.58000","2.65448","9.77117"
"","0.59400","2.72268","10.02613"
"","0.60800","2.79085","10.27817"
"","0.62200","2.85900","10.52953"
"","0.63600","2.92717","10.78219"
"","0.65100","3.00023","11.04862"
"","0.66600","3.07329","11.31585"
"","0.68100","3.14635","11.58195"
"","0.69600","3.21946","11.84629"
"","0.71100","3.29257","12.11070"
"","0.72600","3.36563","12.37038"
"","0.74100","3.43864","12.63142"
"","0.75600","3.51160","12.88898"
"","0.77100","3.58459","13.14530"
"","0.78600","3.65765","13.40385"
"","0.80100","3.73071","13.65561"
"","0.81600","3.80382","13.90971"
"","0.83200","3.88182","14.17515"
"","0.84800","3.95980","14.43967"
"","0.86400","4.03774","14.70314"
"","0.88000","4.11561","14.96248"
"","0.89600","4.19345","15.22057"
"","0.91200","4.27130","15.47814"
"","0.92800","4.34920","15.73055"
"","0.94400","4.42713","15.98441"
"","0.96100","4.50996","16.24932"
"","0.97800","4.59281","16.51476"
"","0.99500","4.67563","16.77398"
"","1.01200","4.75840","17.03288"
"","1.02900","4.84114","17.28887"
"","1.04600","4.92390","17.54131"
"","1.06300","5.00667","17.79266"
"","1.08100","5.09433","18.05422"
"","1.09900","5.18196","18.31614"
"","1.11700","5.26962","18.57512"
"","1.13500","5.35731","18.83223"
"","1.15300","5.44500","19.08298"
"","1.17200","5.53757","19.34643"
"","1.19100","5.63014","19.60594"
"","1.21000","5.72266","19.86386"
"","1.23000","5.81942","20.08358"
"","1.23700","5.85056","20.08691"
"","1.23800","5.85466","20.08592"
"","1.23900","5.85863","20.08508"
"","1.25900","5.90549","19.89173"
"","1.27200","5.89188","19.62877"
"","1.28200","5.86104","19.35479"
"","1.29000","5.82913","19.08285"
"","1.29700","5.79798","18.82079"
"","1.30400","5.76477","18.54527"
"","1.31100","5.73011","18.26741"
"","1.31800","5.69452","17.99493"
"","1.32500","5.65846","17.72932"
"","1.33200","5.62230","17.46951"
"","1.33900","5.58629","17.20982"
"","1.34600","5.55057","16.95088"
"","1.35300","5.51519","16.69759"
"","1.36100","5.47514","16.42296"
"","1.36900","5.43542","16.16010"
"","1.37700","5.39594","15.90161"
"","1.38500","5.35664","15.64318"
"","1.39300","5.31745","15.38982"
"","1.40200","5.27343","15.11769"
"","1.41100","5.22945","14.85514"
"","1.42000","5.18547","14.59392"
"","1.42900","5.14150","14.33327"
"","1.43800","5.09753","14.08109"
"","1.44800","5.04868","13.81177"
"","1.45800","4.99986","13.54579"
"","1.46800","4.95107","13.27882"
"","1.47800","4.90230","13.01975"
"","1.48900","4.84868","12.74488"
"","1.50000","4.79508","12.47141"
"","1.51100","4.74149","12.20074"
"","1.52200","4.68792","11.94260"
"","1.53300","4.63436","11.68923"
"","1.54400","4.58079","11.43332"
"","1.55500","4.52720","11.18304"
"","1.56700","4.46871","10.92334"
"","1.57900","4.41021","10.66253"
"","1.59100","4.35171","10.40506"
"","1.60300","4.29325","10.15463"
"","1.61600","4.22994","9.89008"
"","1.62900","4.16666","9.62493"
"","1.64200","4.10338","9.36920"
"","1.65500","4.04013","9.11782"
"","1.66800","3.97687","8.86592"
"","1.68200","3.90868","8.60315"
"","1.69600","3.84047","8.34284"
"","1.71000","3.77225","8.08263"
"","1.72500","3.69915","7.81631"
"","1.74000","3.62606","7.55059"
"","1.75500","3.55300","7.28655"
"","1.77000","3.47996","7.03174"
"","1.78500","3.40696","6.77598"
"","1.80000","3.33399","6.52443"
"","1.81600","3.25611","6.25808"
"","1.83200","3.17818","5.99460"
"","1.84800","3.10020","5.73831"
"","1.86400","3.02223","5.48123"
"","1.88000","2.94429","5.22834"
"","1.89700","2.86148","4.96476"
"","1.91400","2.77866","4.70191"
"","1.93100","2.69589","4.44465"
"","1.94800","2.61315","4.18682"
"","1.96500","2.53040","3.93504"
"","1.98300","2.44270","3.67345"
"","2.00100","2.35493","3.41318"
"","2.01900","2.26727","3.15647"
"","2.03700","2.17970","2.90473"
"","2.05600","2.08717","2.64647"
"","2.07500","1.99457","2.39262"
"","2.09500","1.89711","2.13470"
"","2.11500","1.79970","1.87908"
"","2.13500","1.70232","1.63012"
"","2.15500","1.60491","1.38703"
"","2.17500","1.50753","1.15158"
"","2.19500","1.41008","0.91978"
"","2.21500","1.31260","0.69698"
"","2.23500","1.21521","0.47500"
"","2.25500","1.11787","0.26200"
"","2.27500","1.02051","0.05348"
"","2.29500","0.92316","-0.15020"
"","2.31500","0.82579","-0.35047"
"","2.33500","0.72838","-0.54710"
"","2.35500","0.63093","-0.73735"
"","2.37500","0.53349","-0.92808"
"","2.39500","0.43609","-1.10787"
"","2.41500","0.33873","-1.28803"
"","2.43500","0.24131","-1.46349"
"","2.45500","0.14391","-1.63319"
"","2.47500","0.04674","-1.77593"
"","2.48600","-0.00298","-1.75236"
"","2.48700","-0.00700","-1.75062"
"","2.48800","-0.01089","-1.74891"
"","2.50800","-0.05589","-1.67735"
"","2.52800","-0.02100","-1.67451"
"","2.54800","0.06175","-1.54290"
"","2.56800","0.16081","-1.32150"
"","2.58800","0.26401","-1.09208"
"","2.60800","0.36544","-0.83554"
"","2.62800","0.46459","-0.59180"
"","2.64800","0.56262","-0.33942"
"","2.66800","0.66039","-0.09741"
"","2.68800","0.75811","0.15712"
"","2.70800","0.85580","0.40916"
"","2.72700","0.94853","0.66222"
"","2.74700","1.04600","0.92211"
"","2.76600","1.13850","1.17979"
"","2.78600","1.23590","1.44194"
"","2.80400","1.32360","1.69395"
