Time (s)	Encoder (rad)	Torque (Nm)	Marker	Normal force (N)	Gap (um)
0	0	-7.9008997914E-06	0	0.00581781431	10649.98046875	
0.00208	6.621530334375E-07	-7.9987698858375E-06	0	-0.00833135457	10649.98046875	
0.006176	1.81612064390625E-06	-8.19363531597187E-06	0	-0.00079073379	10649.98046875	
0.010272	2.03756978046875E-06	-8.14452623046562E-06	0	0.00559625605	10649.98046875	
0.014368	3.5590954128125E-06	-8.30008448836875E-06	0	-0.00205132389	10649.98046875	
0.018464	3.7123360209375E-06	-8.29475011870312E-06	0	-0.00003055976	10649.98046875	
0.02256	2.1049554178125E-06	-7.9214920785E-06	0	0.00446172496	10649.98046875	
0.026656	3.2081780775E-06	-8.0470794529125E-06	0	-0.00485900184	10649.98046875	
0.030752	5.2253584453125E-06	-8.41235745301875E-06	0	-0.00314383531	10649.98046875	
0.034848	4.70839997375E-06	-8.25931049068125E-06	0	0.00732288249	10649.98046875	
0.038944	4.20223051875E-06	-8.0778717298125E-06	0	-0.00362515153	10649.98046875	
0.04304	3.60033139984375E-06	-8.02335327471562E-06	0	-0.00023683814	10649.98046875	
0.047136	1.83038408953125E-06	-7.76937997099687E-06	0	0.00164640707	10649.98046875	
0.051232	2.2783111415625E-06	-7.87985870667187E-06	0	-0.0033233739	10649.98046875	
0.055328	3.4117064746875E-06	-8.18364157596562E-06	0	-0.00127968995	10649.98046875	
0.059424	1.99423084953125E-06	-7.97320789216875E-06	0	0.00917556794	10649.98046875	
0.06352	1.0840218675E-06	-7.80033979580625E-06	0	0.00178774596	10649.98046875	
0.067616	1.0138018275E-06	-7.89336157778437E-06	0	-0.00984024272	10649.9609375	
0.071712	-3.315336784375E-07	-7.73741269527187E-06	0	0.00493922121	10649.9609375	
0.075808	-5.1595271578125E-07	-7.73960884692187E-06	0	-0.00051951592	10649.9609375	
0.079904	-2.145002784375E-07	-7.88932360105312E-06	0	-0.00517987932	10649.9609375	
0.084	-2.8067900884375E-06	-7.54122947799375E-06	0	0.00738782198	10649.9609375	
0.088096	-5.0092123846875E-06	-7.22970767413125E-06	0	0.00159292749	10649.9609375	
0.092192	-4.75823060109375E-06	-7.44417284428125E-06	0	-0.00776981898	10649.9609375	
0.096288	-5.1335603721875E-06	-7.54590543485625E-06	0	0.00241422104	10649.9609375	
0.100384	-4.85313737390625E-06	-7.6200644953125E-06	0	0.0033997733	10649.9609375	
0.10448	-3.393602870625E-06	-7.92467428685625E-06	0	-0.00274273846	10649.9609375	
0.108576	-4.1497483534375E-06	-7.80848834535E-06	0	0.00602027272	10649.9609375	
0.112672	-4.90342516296875E-06	-7.60986618820312E-06	0	0.00176100617	10649.9609375	
0.116768	-2.71032896578125E-06	-7.97764610888437E-06	0	-0.00627239074	10649.9609375	
0.120864	-1.58333389671875E-06	-8.16311827918125E-06	0	-0.00028649775	10649.9609375	
0.12496	-1.79344542265625E-06	-8.00145329661562E-06	0	0.00586365395	10649.9609375	
0.129056	-7.153666575E-07	-0.000008080914996	0	-0.00325079447	10649.9609375	
0.133152	-7.517567303125E-07	-8.04932103720937E-06	0	0.00151270812	10649.9609375	
0.137248	-8.227082290625E-07	-7.921020925125E-06	0	0.00364807135	10649.9609375	
0.141344	2.01224302125E-06	-8.31888615225937E-06	0	-0.00789969796	10649.9609375	
0.14544	3.81903756609375E-06	-8.56187148619687E-06	0	0.00522571896	10649.9609375	
