Time (s)	Encoder (rad)	Torque (Nm)	Marker	Normal force (N)	Gap (um)
0	0	0.000001250306442	0	0.01947802703	9628.6015625	
0.00208	-7.652887171875E-08	1.252081440225E-06	0	0.01473744426	9628.6015625	
0.006176	-2.19437625E-08	1.2485785591125E-06	0	0.01483676348	9628.6015625	
0.010272	2.7877721609375E-07	1.2343324195125E-06	0	0.0186414536	9628.6015625	
0.014368	7.0576626140625E-07	1.21351393071562E-06	0	0.0189852509	9628.6015625	
0.018464	8.8095063203125E-07	1.20211682672812E-06	0	0.01608589367	9628.6015625	
0.02256	7.023832646875E-07	1.20942042519375E-06	0	0.0171516653	9628.6015625	
0.026656	3.4351131546875E-07	1.22656968689062E-06	0	0.0194054476	9628.6015625	
0.030752	-1.7920739375E-08	1.24416558275625E-06	0	0.01947420706	9628.6015625	
0.034848	-2.4787308390625E-07	1.2536593232625E-06	0	0.0155090782	9628.6015625	
0.038944	-5.0827239890625E-07	1.2600497014875E-06	0	0.01601331424	9628.6015625	
0.04304	-7.140866046875E-07	1.26450137972812E-06	0	0.01794621906	9628.6015625	
0.047136	-6.811709609375E-07	1.26094248905625E-06	0	0.01922590901	9628.6015625	
0.051232	-3.973649659375E-07	1.24568216777812E-06	0	0.01598275448	9628.6015625	
0.055328	2.496102984375E-08	1.2250295442E-06	0	0.01614701319	9628.6015625	
0.059424	2.5134751296875E-07	1.21166200949062E-06	0	0.01921826907	9628.6015625	
0.06352	2.4750735453125E-07	1.210650712425E-06	0	0.02325215739	9628.6015625	
0.067616	6.921428421875E-08	1.22074228887187E-06	0	0.01740378332	9628.6015625	
0.071712	-1.4748037046875E-07	1.232062229475E-06	0	0.01257534124	9628.6015625	
0.075808	-3.0510973109375E-07	1.2406401055125E-06	0	0.01664742926	9628.6015625	
0.079904	-3.1571588296875E-07	1.24138673938125E-06	0	0.02026876082	9628.6015625	
0.084	-3.75604068125E-07	1.2418218351E-06	0	0.0187560527	9628.6015625	
0.088096	-3.5868908453125E-07	1.24071029775E-06	0	0.01664360929	9628.6015625	
0.092192	-2.2373494515625E-07	1.23366919902187E-06	0	0.02022292118	9628.6015625	
0.096288	-1.7271569734375E-07	1.228646848275E-06	0	0.02273646144	9628.6015625	
0.100384	-0.000000207734285	1.2299747315625E-06	0	0.02106713455	9628.6015625	
0.10448	-2.0051112984375E-07	1.23114444193125E-06	0	0.01737322356	9628.6015625	
0.108576	-9.536393453125E-08	1.22790718555312E-06	0	0.01618139292	9628.6015625	
0.112672	8.329486515625E-08	1.22182810509375E-06	0	0.01934050811	9628.6015625	
0.116768	2.744798959375E-07	1.21453316046563E-06	0	0.01575355628	9628.6015625	
0.120864	4.873343921875E-07	1.20799278239062E-06	0	0.01347303419	9628.6015625	
0.12496	7.078692053125E-07	1.20167548101562E-06	0	0.01486732324	9628.6015625	
0.129056	9.492505928125E-07	1.19560289093437E-06	0	0.01979508454	9628.6015625	
0.133152	1.08685627015625E-06	1.19305481655937E-06	0	0.01767882116	9628.6015625	
0.137248	1.085119055625E-06	1.19731803345E-06	0	0.01451206603	9628.6015625	
0.141344	9.7585740484375E-07	1.20675961054687E-06	0	0.01505832174	9628.6015625	
0.14544	8.270969815625E-07	1.21624854336562E-06	0	0.01976834475	9628.6015625	
0.149536	7.4672795140625E-07	1.22322209408437E-06	0	0.02073479716	9628.6015625	
0.153632	6.8830268375E-07	1.2254362745625E-06	0	0.01600185433	9628.6015625	
0.157728	7.0869209640625E-07	1.22589733179375E-06	0	0.01502776198	9628.6015625	
0.161824	7.082349346875E-07	1.22435141987812E-06	0	0.01938252778	9628.6015625	
0.16592	6.3865492109375E-07	1.22583603377812E-06	0	0.02194954762	9628.6015625	
0.170016	6.71844861875E-07	1.22686560005625E-06	0	0.017953859	9628.6015625	
0.174112	8.6467567484375E-07	1.21854757952813E-06	0	0.01556637775	9628.6015625	
0.178208	9.170664078125E-07	1.2142497472875E-06	0	0.02150261113	9628.6015625	
0.182304	8.197823940625E-07	1.21737642685312E-06	0	0.02291982	9628.6015625	
0.1864	5.86264188125E-07	1.22770526267812E-06	0	0.01795767897	9628.6015625	
0.190496	4.8449998953125E-07	1.23500501499375E-06	0	0.01349595401	9628.6015625	
0.194592	8.3541732484375E-07	1.224066083625E-06	0	0.01729300419	9628.6015625	
0.198688	1.2301307528125E-06	1.20405432479062E-06	0	0.02106331458	9628.6015625	
0.202784	1.44709970453125E-06	1.19465409380625E-06	0	0.01802643843	9628.6015625	
0.20688	1.504976378125E-06	1.19384928691875E-06	0	0.0127586998	9628.6015625	
0.210976	1.564224536875E-06	1.19721803355E-06	0	0.01388941092	9628.6015625	
0.215072	1.74334049828125E-06	1.19471923797187E-06	0	0.01887447177	9628.6015625	
0.219168	1.85177925796875E-06	1.19156419305E-06	0	0.01924882883	9628.6015625	
0.223264	1.60408903875E-06	1.20279495105E-06	0	0.0134462944	9628.6015625	
0.22736	1.1043198478125E-06	1.224373775625E-06	0	0.01447004636	9628.6015625	
0.231456	5.76023765625E-07	1.24911341434687E-06	0	0.01992496352	9628.6015625	
0.235552	1.5314917578125E-07	1.26401051483438E-06	0	0.02040627974	9628.6015625	
0.239648	-1.24713716875E-07	1.2707669984625E-06	0	0.01544031874	9628.6015625	
0.243744	-3.0840129546875E-07	1.27168670908125E-06	0	0.01656338992	9628.6015625	
0.24784	-3.2485911734375E-07	1.26570955159687E-06	0	0.02092961563	9628.6015625	
0.251936	-3.044697046875E-07	1.25733119459062E-06	0	0.02191898786	9628.6015625	
0.256032	-1.3614275984375E-07	1.2460420231875E-06	0	0.01719368497	9628.6015625	
0.260128	0.000000049739195	1.23359059333125E-06	0	0.01376717188	9628.6015625	
0.264224	2.0691139390625E-07	1.22435406410625E-06	0	0.0194054476	9628.6015625	
0.26832	2.6652528203125E-07	1.21919565580313E-06	0	0.02087231608	9628.6015625	
0.272416	1.3797140671875E-07	1.2248901212625E-06	0	0.01558929757	9628.6015625	
0.276512	5.924815875E-08	1.23085766337187E-06	0	0.01227356361	9628.6015625	
0.280608	1.15936211875E-07	1.22992809699375E-06	0	0.01901199069	9628.6015625	
0.284704	2.7603424578125E-07	1.2237285839625E-06	0	0.02113971398	9628.6015625	
0.2888	3.6710086015625E-07	1.21913387701875E-06	0	0.01803789834	9628.6015625	
0.292896	4.6182476828125E-07	1.21625527412812E-06	0	0.01472216438	9628.6015625	
0.296992	5.5636581171875E-07	1.21461801615E-06	0	0.01805699819	9628.6015625	
0.301088	6.2786590453125E-07	1.21225119159375E-06	0	0.02074625707	9628.6015625	
0.305184	6.4249507953125E-07	1.2140228244375E-06	0	0.0175336623	9628.6015625	
